effect_subset,atlas,period,survey,site,X,Y,expected_richness,dominant_variable,dominant_variable_label,dominant_positive_importance,total_site_positive_importance,relative_positive_dominance,n_species_contributing
positive,2,1990s,DG25_2,DG25,562500.112409009,6127499.929512105,44.28016356312309,perc_forest,Forest (% coverage),0.007656005443706801,0.016504307608052604,0.4638792262918903,157
positive,2,1990s,DG26_2,DG26,562500.085315404,6132499.940609023,45.25903375319903,perc_forest,Forest (% coverage),0.009398308237450172,0.01826575457748484,0.5145316169437059,157
positive,2,1990s,DG27_2,DG27,562500.1149576314,6137499.879825633,66.7595246328701,perc_forest,Forest (% coverage),0.012636407481219159,0.02125960241882066,0.5943858794853296,157
positive,2,1990s,DG28_2,DG28,562500.0706574302,6142499.967904787,70.33037102729905,perc_forest,Forest (% coverage),0.00955607711280679,0.019382237928093356,0.4930327007778522,157
positive,2,1990s,DG29_2,DG29,562500.0814846822,6147499.984051399,47.53537904597655,perc_forest,Forest (% coverage),0.007655650797813594,0.017559595300158593,0.4359810500726318,157
positive,2,1990s,DG34_2,DG34,567500.1228144517,6122499.919391854,65.50901488486231,perc_forest,Forest (% coverage),0.008592612445503744,0.017913542064799,0.47967132432109305,157
positive,2,1990s,DG35_2,DG35,567500.1194090074,6127499.9028383605,45.07545814581367,perc_forest,Forest (% coverage),0.011214997460630106,0.0189334914669271,0.5923364679050555,157
positive,2,1990s,DG36_2,DG36,567500.0926647738,6132499.924840984,49.683848389899005,perc_forest,Forest (% coverage),0.0094958267324195,0.01790830028266567,0.5302472363393963,157
positive,2,1990s,DG37_2,DG37,567500.1069042278,6137499.875061364,63.68353166745308,perc_forest,Forest (% coverage),0.008992758341957785,0.018266626118448145,0.49230538160934184,157
positive,2,1990s,DG38_2,DG38,567500.0944806039,6142499.975064417,53.56700050442312,perc_forest,Forest (% coverage),0.009850126130981967,0.018302298308178432,0.5381906668290075,157
positive,2,1990s,DG39_2,DG39,567500.0597612784,6147499.890981247,45.312226678277796,perc_forest,Forest (% coverage),0.006626448084217874,0.01593715230388116,0.41578620558229473,157
positive,2,1990s,DG41_2,DG41,572500.1270477285,6107499.844195573,66.67863303792802,perc_forest,Forest (% coverage),0.00927976323226766,0.020653759347341486,0.4493014117288112,157
positive,2,1990s,DG42_2,DG42,572500.1240832573,6112499.841285639,63.18480949538519,perc_forest,Forest (% coverage),0.008298411217218148,0.020232324020051658,0.4101561051016106,157
positive,2,1990s,DG43_2,DG43,572500.0844316228,6117499.87702596,59.70001022015669,perc_forest,Forest (% coverage),0.008818509715980449,0.018703596068278098,0.4714873911833953,157
positive,2,1990s,DG44_2,DG44,572500.1345045101,6122499.95346573,61.31245696611864,perc_forest,Forest (% coverage),0.00935245144504544,0.019174166772440864,0.48776312191504295,157
positive,2,1990s,DG45_2,DG45,572500.0844221165,6127499.956186771,66.19976129771447,perc_forest,Forest (% coverage),0.012100082790253633,0.021017579886320845,0.5757124681195523,157
positive,2,1990s,DG46_2,DG46,572500.123968225,6132499.888275696,53.544198392180554,perc_forest,Forest (% coverage),0.011618850075411812,0.019725371031924767,0.5890307491102268,157
positive,2,1990s,DG47_2,DG47,572500.1215920995,6137499.970183186,75.04345468625625,perc_forest,Forest (% coverage),0.009358007549927024,0.018764115230144113,0.4987182947423816,157
positive,2,1990s,DG48_2,DG48,572500.0801946897,6142499.979324352,73.87966245592553,perc_forest,Forest (% coverage),0.011504139828028979,0.020343080795415178,0.5655062742818052,157
positive,2,1990s,DG49_2,DG49,572500.0622560608,6147499.916709808,61.81506242131108,perc_forest,Forest (% coverage),0.01104621510945582,0.020113430568085663,0.5491959749016184,157
positive,2,1990s,DG51_2,DG51,577500.0918429886,6107499.86185285,77.68141837898655,perc_forest,Forest (% coverage),0.009852435147092954,0.02136282947217842,0.4611952344573144,157
positive,2,1990s,DG52_2,DG52,577500.0899779424,6112499.887439063,53.88973439661725,perc_forest,Forest (% coverage),0.009840200716353017,0.018727582270755428,0.5254389260763923,157
positive,2,1990s,DG53_2,DG53,577500.1013102453,6117499.841510532,52.04647727264322,perc_forest,Forest (% coverage),0.010321199450580684,0.019226024682731088,0.536834817436349,157
positive,2,1990s,DG54_2,DG54,577500.1209952927,6122499.946588742,49.782745681291985,perc_forest,Forest (% coverage),0.006960016467665629,0.016789443151118844,0.41454718926766876,157
positive,2,1990s,DG55_2,DG55,577500.0903837337,6127499.86770983,48.39209666563816,perc_forest,Forest (% coverage),0.006977622345617123,0.016672323099719704,0.41851530250960833,157
positive,2,1990s,DG56_2,DG56,577500.129765069,6132499.940893321,59.34308615687967,perc_forest,Forest (% coverage),0.008634445727137417,0.01790775277176489,0.4821624375310411,157
positive,2,1990s,DG57_2,DG57,577500.1151194031,6137499.9413368525,62.916976474111806,perc_forest,Forest (% coverage),0.013165961746116214,0.02165500008621381,0.6079871481736008,157
positive,2,1990s,DG58_2,DG58,577500.1070374141,6142499.981399613,77.54213309532055,perc_forest,Forest (% coverage),0.012825180957056672,0.022161458471314822,0.5787155648468367,157
positive,2,1990s,DG59_2,DG59,577500.1065061892,6147499.949774658,44.865021227603464,perc_forest,Forest (% coverage),0.008545358775869847,0.018035856632619737,0.4737983312871688,157
positive,2,1990s,DG60_2,DG60,582500.1033814047,6102499.898955876,72.7577086475763,perc_forest,Forest (% coverage),0.00850637081371541,0.020623776060798776,0.4124545761473882,157
positive,2,1990s,DG61_2,DG61,582500.1087734731,6107499.811257644,88.6928444134934,perc_forest,Forest (% coverage),0.011295157931177828,0.021351527727958522,0.5290093559154321,157
positive,2,1990s,DG62_2,DG62,582500.1086388057,6112499.874676149,94.49030088734258,perc_forest,Forest (% coverage),0.011832708534136448,0.02186108292400086,0.5412681784919972,157
positive,2,1990s,DG63_2,DG63,582500.106121318,6117499.866638746,68.0350495708682,perc_forest,Forest (% coverage),0.009562361126342876,0.019592617081046437,0.4880594096637218,157
positive,2,1990s,DG64_2,DG64,582500.0981873247,6122499.898389105,57.33361495611291,perc_forest,Forest (% coverage),0.009661251595997573,0.01921513837295627,0.5027937560728156,157
positive,2,1990s,DG65_2,DG65,582500.1494407246,6127499.859806266,44.99338014394172,perc_forest,Forest (% coverage),0.007731279278999338,0.016920875631801526,0.456907753903053,157
positive,2,1990s,DG66_2,DG66,582500.1276752406,6132499.971046642,48.10284460074094,perc_forest,Forest (% coverage),0.005943083790109995,0.016181006113939807,0.3672876549369866,157
positive,2,1990s,DG67_2,DG67,582500.1017190362,6137499.899436134,53.37376075078831,perc_forest,Forest (% coverage),0.0072385707677439775,0.017173859828612106,0.42148770515084366,157
positive,2,1990s,DG68_2,DG68,582500.127661447,6142499.979957241,62.70691890769916,perc_forest,Forest (% coverage),0.007614618445019175,0.01827268942116887,0.41672127564307293,157
positive,2,1990s,DG69_2,DG69,582500.0820257012,6147499.987659226,74.15631479802445,perc_forest,Forest (% coverage),0.009638748818665067,0.020051452753119446,0.4807007720258846,157
positive,2,1990s,DG70_2,DG70,587500.1040743836,6102499.842870175,61.04407383667085,perc_forest,Forest (% coverage),0.0069237999453795555,0.01927141209286884,0.3592782880680356,157
positive,2,1990s,DG71_2,DG71,587500.1277292037,6107499.8022988215,87.49130753084486,perc_forest,Forest (% coverage),0.010791202136545138,0.021532777560043456,0.5011523528004791,157
positive,2,1990s,DG72_2,DG72,587500.1300347799,6112499.912887864,81.41216789820163,perc_forest,Forest (% coverage),0.012707529923812695,0.022033657547815482,0.5767326598516812,157
positive,2,1990s,DG73_2,DG73,587500.1165678317,6117499.840793578,72.5267283103627,perc_forest,Forest (% coverage),0.011279799854815583,0.02130144903608954,0.5295320443085827,157
positive,2,1990s,DG74_2,DG74,587500.1433676686,6122499.921054047,63.35354885749309,perc_forest,Forest (% coverage),0.0088081879165973,0.018262645969835626,0.48230622940102796,157
positive,2,1990s,DG75_2,DG75,587500.1501098787,6127499.929842266,53.700722397720575,perc_forest,Forest (% coverage),0.006888852036444466,0.01644222210535451,0.41897329888282375,157
positive,2,1990s,DG76_2,DG76,587500.1358212815,6132499.8671259945,51.60532330099974,perc_forest,Forest (% coverage),0.006490625185617125,0.016733129280160495,0.3878906973672094,157
positive,2,1990s,DG77_2,DG77,587500.0951186153,6137499.955423165,53.34025249058485,perc_forest,Forest (% coverage),0.007730557840889539,0.01853681912622896,0.4170379927779015,157
positive,2,1990s,DG78_2,DG78,587500.0947161396,6142499.973410007,53.417545435670405,perc_forest,Forest (% coverage),0.005701013315883511,0.016734642861031795,0.34067134645334207,157
positive,2,1990s,DG79_2,DG79,587500.133423215,6147499.921055779,65.6206544827479,perc_forest,Forest (% coverage),0.00775834038030948,0.01867981443081169,0.4153328401117504,157
positive,2,1990s,DG80_2,DG80,592500.1215643627,6102499.818749571,58.60203286569181,perc_forest,Forest (% coverage),0.007719920951575568,0.018379977517117934,0.4200179757774855,157
positive,2,1990s,DG81_2,DG81,592500.1642016799,6107499.834659493,59.548158302519326,perc_forest,Forest (% coverage),0.01261192733293164,0.02123584864949723,0.5938979666456718,157
positive,2,1990s,DG82_2,DG82,592500.1719790371,6112499.890489254,74.91383652032945,perc_forest,Forest (% coverage),0.013150291253754186,0.022158839253056284,0.5934557809448623,157
positive,2,1990s,DG83_2,DG83,592500.1462224028,6117499.874937038,67.16975026231177,perc_forest,Forest (% coverage),0.011447266917429318,0.020473907212879987,0.5591149162885687,157
positive,2,1990s,DG84_2,DG84,592500.1472162764,6122499.900566232,60.98634587582001,perc_forest,Forest (% coverage),0.010921228354068675,0.019993671003991523,0.5462342734302454,157
positive,2,1990s,DG85_2,DG85,592500.1125679152,6127499.854749453,43.25610305170691,perc_forest,Forest (% coverage),0.005713468552367482,0.014463515948373848,0.3950262559090865,157
positive,2,1990s,DG86_2,DG86,592500.165847554,6132499.851379236,52.598275180812166,perc_forest,Forest (% coverage),0.008519646609933791,0.018393820718387226,0.46317982220068066,157
positive,2,1990s,DG87_2,DG87,592500.1155330035,6137499.886446235,61.009864357552146,perc_forest,Forest (% coverage),0.007686143856259785,0.018296912228476646,0.4200787411712754,157
positive,2,1990s,DG88_2,DG88,592500.1507311421,6142499.963900514,57.41771373985535,perc_forest,Forest (% coverage),0.007615654898814926,0.01864888122447906,0.4083706044960165,157
positive,2,1990s,DG89_2,DG89,592500.1459106059,6147499.969781486,57.01185241087674,tmean_breeding,Temperature,0.005301863911086628,0.017330467244278717,0.30592734958354484,157
positive,2,1990s,DG90_2,DG90,597500.1713315928,6102499.826306785,61.11550017309264,perc_forest,Forest (% coverage),0.007794590660106241,0.018364801658228718,0.42443097427157445,157
positive,2,1990s,DG91_2,DG91,597500.1723162967,6107499.795391971,62.231353762469304,perc_forest,Forest (% coverage),0.011365394965830344,0.019932059543561538,0.5702067536468702,157
positive,2,1990s,DG92_2,DG92,597500.1866216981,6112499.805806173,62.5700175516272,perc_forest,Forest (% coverage),0.008992697976777837,0.018287077577262213,0.49175150806814416,157
positive,2,1990s,DG93_2,DG93,597500.1493824713,6117499.856123005,61.065914853613464,perc_forest,Forest (% coverage),0.011955657650348533,0.02032155077757512,0.5883240792598187,157
positive,2,1990s,DG94_2,DG94,597500.1256288488,6122499.836436391,65.96051717182404,perc_forest,Forest (% coverage),0.011605270710249178,0.020293696304927913,0.571865792011043,157
positive,2,1990s,DG95_2,DG95,597500.1752226814,6127499.859382003,56.690719709757055,perc_forest,Forest (% coverage),0.013087121497054429,0.021341441165335054,0.6132257608877824,157
positive,2,1990s,DG96_2,DG96,597500.1698570813,6132499.922134469,77.45524702202275,perc_forest,Forest (% coverage),0.009903529645700838,0.02025487565542062,0.4889454674608407,157
positive,2,1990s,DG97_2,DG97,597500.1743571849,6137499.9147871975,62.71573114660133,perc_forest,Forest (% coverage),0.0075603279080522934,0.01820201654403478,0.4153566111624037,157
positive,2,1990s,DG98_2,DG98,597500.1217638251,6142499.947179923,52.769126481205944,perc_forest,Forest (% coverage),0.010026839029368803,0.02008386998657721,0.4992483538317122,157
positive,2,1990s,DG99_2,DG99,597500.1399889182,6147499.910806376,49.78183935677858,tmean_breeding,Temperature,0.004454686645462015,0.016995103634435675,0.2621158859211589,157
positive,2,1990s,DH06_2,DH06,552500.1885183516,6082499.894090945,61.83615075716007,perc_forest,Forest (% coverage),0.010689791651055948,0.022755325870224438,0.46977097634288956,157
positive,2,1990s,DH07_2,DH07,552500.1080240731,6087499.900931246,73.79585193623195,perc_forest,Forest (% coverage),0.010983857778591124,0.023314617045722828,0.471114655542076,157
positive,2,1990s,DH08_2,DH08,552500.1224177002,6092499.835871966,64.95897990887745,perc_forest,Forest (% coverage),0.008139300371830074,0.021218001456956917,0.38360353534434205,157
positive,2,1990s,DH09_2,DH09,552500.1002956021,6097499.919942602,48.98398557444596,perc_forest,Forest (% coverage),0.007467637043770457,0.01871467633512667,0.39902571169526524,157
positive,2,1990s,DH16_2,DH16,557500.1353999713,6082499.896520629,71.78138358038619,tmean_breeding,Temperature,0.006903972383788805,0.020591691384561753,0.33527951904742187,157
positive,2,1990s,DH17_2,DH17,557500.1315025091,6087499.894301601,79.47841491032678,perc_forest,Forest (% coverage),0.007967907132630311,0.020496779875989957,0.38873945960477246,157
positive,2,1990s,DH18_2,DH18,557500.14150952,6092499.930770529,69.71934614901319,perc_forest,Forest (% coverage),0.009182035105322235,0.020843300766532777,0.4405269207680123,157
positive,2,1990s,DH19_2,DH19,557500.1021907555,6097499.893807441,70.75574483282071,perc_forest,Forest (% coverage),0.011232718368207262,0.0223767128145847,0.501982505709507,157
positive,2,1990s,DH26_2,DH26,562500.1313600574,6082499.897424985,52.03151401599814,perc_forest,Forest (% coverage),0.0063319414284936214,0.019594897394917002,0.3231423620588161,157
positive,2,1990s,DH27_2,DH27,562500.1404915752,6087499.894655372,51.02310763578681,perc_forest,Forest (% coverage),0.00891716170771767,0.019290479988538868,0.462257119211946,157
positive,2,1990s,DH28_2,DH28,562500.1479966408,6092499.930620275,56.41822864280405,perc_forest,Forest (% coverage),0.009822130638146485,0.02016089996559025,0.487187112426056,157
positive,2,1990s,DH36_2,DH36,567500.1276941404,6082499.895786983,51.63447877858116,perc_forest,Forest (% coverage),0.006188731165883413,0.019435708210967538,0.3184206666773852,157
positive,2,1990s,DH37_2,DH37,567500.1504468835,6087499.901725202,29.515221281515213,perc_forest,Forest (% coverage),0.007292971713417768,0.0183922227920848,0.39652475918007807,157
positive,2,1990s,DH67_2,DH67,582500.150456362,6087499.846226105,42.51091489355123,tmean_breeding,Temperature,0.004655560065342339,0.016766427092317453,0.27767156590419695,157
positive,2,1990s,DH75_2,DH75,587500.1331639127,6077499.873700988,36.68519731282272,tmean_breeding,Temperature,0.00511069608490895,0.016973912686379388,0.3010912203531008,157
positive,2,1990s,DH76_2,DH76,587500.1690374067,6082499.854533708,49.13669834959512,perc_forest,Forest (% coverage),0.005302729096395506,0.0172333489922977,0.3077016022112426,157
positive,2,1990s,DH85_2,DH85,592500.1356770925,6077499.908513531,44.127119892699504,perc_forest,Forest (% coverage),0.0050508542383808225,0.017649430731004608,0.28617660905674586,157
positive,2,1990s,DH86_2,DH86,592500.1422768618,6082499.831678937,61.987730232173,tmean_breeding,Temperature,0.005840818890559767,0.01815146653755609,0.3217822030233692,157
positive,2,1990s,DH98_2,DH98,597500.1549924235,6092499.78831973,54.05110123536688,tmean_breeding,Temperature,0.00640989830985858,0.017396227628388546,0.3684648446079424,157
positive,2,1990s,DH99_2,DH99,597500.1873019559,6097499.787314182,69.09578380783918,perc_forest,Forest (% coverage),0.005928541246927359,0.01877227797837004,0.31581362974479676,157
positive,2,1990s,EB03_2,EB03,617499.4041724587,6347499.787013219,54.0999966044366,perc_forest,Forest (% coverage),0.00855138771159947,0.01984898612279157,0.4308223935821261,157
positive,2,1990s,EB04_2,EB04,617499.3770303854,6352499.760663346,60.46103458708176,perc_forest,Forest (% coverage),0.008620652152085885,0.01969598780262006,0.4376856971316322,157
positive,2,1990s,EB06_2,EB06,622499.452476495,6342499.958876019,49.59430039431833,perc_forest,Forest (% coverage),0.0047053091176039105,0.016798583727212418,0.2801015367731073,157
positive,2,1990s,EB07_2,EB07,622499.340247113,6347499.802468584,70.37057996880816,perc_forest,Forest (% coverage),0.010023761951838567,0.020839605831158597,0.4809957555363842,157
positive,2,1990s,EB08_2,EB08,622499.3295501823,6352499.804013868,71.49178380753055,perc_forest,Forest (% coverage),0.013810290604354044,0.022873771680770958,0.6037609711722264,157
positive,2,1990s,EB10_2,EB10,627499.3598611797,6352499.809865731,72.08600823904966,perc_forest,Forest (% coverage),0.0115346234007726,0.021329630044808447,0.5407793466900793,157
positive,2,1990s,ED00_2,ED00,602500.0074655657,6252499.92582771,68.45697723273841,perc_forest,Forest (% coverage),0.011891573216398965,0.020641400797748552,0.5761030141760549,157
positive,2,1990s,ED01_2,ED01,602500.0069320137,6257499.875294123,83.64656755172761,perc_forest,Forest (% coverage),0.009623920337583787,0.019446158900964176,0.49490083808307334,157
positive,2,1990s,ED02_2,ED02,602499.9632342183,6262499.97639951,67.22348068961222,perc_forest,Forest (% coverage),0.01571381438423224,0.023268087688481553,0.6753375951909911,157
positive,2,1990s,ED03_2,ED03,602500.0034894047,6267500.009511617,64.9042250985174,perc_forest,Forest (% coverage),0.0137049550861735,0.022346581486083084,0.6132909006555932,157
positive,2,1990s,ED10_2,ED10,607500.0314739328,6252499.92479157,56.27365520090094,perc_forest,Forest (% coverage),0.008311063194811905,0.01793773346653116,0.46332850303071865,157
positive,2,1990s,ED12_2,ED12,607499.9846502618,6262499.948752708,58.6944121646232,perc_forest,Forest (% coverage),0.017387008968485086,0.024476452580736687,0.7103565727563359,157
positive,2,1990s,ED13_2,ED13,607500.0289460056,6267499.969510026,54.4694196684082,perc_forest,Forest (% coverage),0.014646770570735703,0.022282236695133587,0.6573294580402038,157
positive,2,1990s,ED20_2,ED20,612500.049310843,6252499.9062306555,66.47022629209107,perc_forest,Forest (% coverage),0.010590926824201631,0.020116260091588848,0.5264858763995591,157
positive,2,1990s,ED21_2,ED21,612499.9999244057,6257499.948716197,47.875181921534,perc_forest,Forest (% coverage),0.008074570934143613,0.01780234526876238,0.4535678199833587,157
positive,2,1990s,ED22_2,ED22,612500.0638923836,6262499.925191073,70.14675820287506,perc_forest,Forest (% coverage),0.015487718516618702,0.023469857413585964,0.659898279043372,157
positive,2,1990s,ED23_2,ED23,612500.0489246127,6267500.053278171,84.9699094866296,perc_forest,Forest (% coverage),0.012303716050274657,0.022189397836845863,0.5544862524319669,157
positive,2,1990s,ED30_2,ED30,617500.0131436305,6252499.979232868,75.00557491950626,perc_forest,Forest (% coverage),0.011230853757497229,0.021300926584794048,0.5272471933457826,157
positive,2,1990s,ED31_2,ED31,617500.0689346831,6257499.919604393,55.0446524800083,perc_forest,Forest (% coverage),0.00886725116570172,0.0193470610352318,0.4583254867265931,157
positive,2,1990s,EE05_2,EE05,602500.0291128291,6227499.796893536,62.52018069003302,perc_forest,Forest (% coverage),0.013376185103635899,0.022379126520773552,0.5977080960340154,157
positive,2,1990s,EE06_2,EE06,602500.0177116019,6232499.873435614,54.14443796501815,perc_forest,Forest (% coverage),0.012666807224622314,0.02059922624059216,0.6149166515614805,157
positive,2,1990s,EE07_2,EE07,602500.0370459903,6237499.880717993,84.58197931113445,perc_forest,Forest (% coverage),0.014211143533660408,0.022346636162655774,0.6359410620113436,157
positive,2,1990s,EE08_2,EE08,602500.0238220977,6242499.8172161,60.93857110158632,perc_forest,Forest (% coverage),0.013042086925544271,0.0215835970199033,0.6042591933827118,157
positive,2,1990s,EE09_2,EE09,602500.0332308657,6247499.906951615,64.60220152824692,perc_forest,Forest (% coverage),0.009541915455293086,0.019068523346222915,0.500401383056394,157
positive,2,1990s,EE15_2,EE15,607500.0429033731,6227499.870408693,63.983310794794185,perc_forest,Forest (% coverage),0.011095715017792893,0.020358941564950495,0.54500451226281,157
positive,2,1990s,EE16_2,EE16,607500.0326255038,6232499.819688625,74.59248287941179,perc_forest,Forest (% coverage),0.011331576721917758,0.020914613166349433,0.5418018794700779,157
positive,2,1990s,EE17_2,EE17,607500.0336967214,6237499.811088578,90.13833831937056,perc_forest,Forest (% coverage),0.011995949402062821,0.02146793097134394,0.5587846084504086,157
positive,2,1990s,EE18_2,EE18,607500.0446534248,6242499.84457169,65.4952625571225,perc_forest,Forest (% coverage),0.012030022754505383,0.020688466168837176,0.581484516847657,157
positive,2,1990s,EE19_2,EE19,607500.0022517216,6247499.918539914,62.86914633327118,perc_forest,Forest (% coverage),0.011283952166122517,0.020202494857078295,0.5585425090292245,157
positive,2,1990s,EE27_2,EE27,612500.0178630335,6237499.805356083,82.80912000469644,perc_forest,Forest (% coverage),0.010620975551838528,0.02042685232552223,0.5199516490638257,157
positive,2,1990s,EE28_2,EE28,612500.0568845634,6242499.83450955,73.31155240087963,perc_forest,Forest (% coverage),0.012309652216990014,0.021295517890056903,0.5780395799971372,157
positive,2,1990s,EE29_2,EE29,612500.0256645977,6247499.904153242,56.91037924423412,perc_forest,Forest (% coverage),0.010091187371513799,0.018918404111291906,0.5334058471396448,157
positive,2,1990s,EE39_2,EE39,617500.0586333661,6247499.861813668,72.77522732016014,perc_forest,Forest (% coverage),0.012719909362797313,0.02185580765785543,0.5819921899900832,157
positive,2,1990s,EF00_2,EF00,602500.1568967437,6152499.938279047,58.580752092162,perc_forest,Forest (% coverage),0.005393938471891825,0.0176093842372452,0.30631045351848424,157
positive,2,1990s,EF01_2,EF01,602500.110434067,6157499.949953882,73.8922115967017,perc_forest,Forest (% coverage),0.008223740426264265,0.019717551630627807,0.4170771594932764,157
positive,2,1990s,EF02_2,EF02,602500.11502745,6162499.892898545,78.85669587390616,perc_forest,Forest (% coverage),0.007714101324015107,0.019293273646257082,0.3998337174630627,157
positive,2,1990s,EF06_2,EF06,602500.0299051435,6182499.853612516,68.40989370417087,perc_forest,Forest (% coverage),0.011526334142673915,0.021070132682259907,0.5470461110279844,157
positive,2,1990s,EF07_2,EF07,602500.0078381761,6187499.891590624,47.90827191639942,perc_forest,Forest (% coverage),0.007460350716970437,0.01745908181737989,0.4273048717569973,157
positive,2,1990s,EF08_2,EF08,602499.9662049786,6192499.859152391,67.60648605574757,perc_forest,Forest (% coverage),0.006346710679089337,0.018467488868351235,0.3436693924297444,157
positive,2,1990s,EF09_2,EF09,602499.963655327,6197499.869020305,72.84428680808372,perc_forest,Forest (% coverage),0.007681976825712343,0.019249691783902137,0.39907012080767545,157
positive,2,1990s,EF10_2,EF10,607500.16663707,6152499.862016589,63.013548182772915,perc_forest,Forest (% coverage),0.008308704749254882,0.018967718331440793,0.4380445029849698,157
positive,2,1990s,EF11_2,EF11,607500.176405482,6157499.852075477,53.73793632189068,perc_forest,Forest (% coverage),0.00807815694358598,0.01821211745537996,0.44355945778285366,157
positive,2,1990s,EF45_2,EF45,622500.1133564778,6177499.906438245,47.2473018037614,perc_forest,Forest (% coverage),0.008012303456531799,0.017513392133450042,0.4574958063794246,157
positive,2,1990s,EF54_2,EF54,627500.173708827,6172499.894058021,56.17388898768806,perc_forest,Forest (% coverage),0.0071361878643566535,0.017804861565449914,0.40079996343270236,157
positive,2,1990s,EF63_2,EF63,632500.2244002955,6167499.81615931,25.270113209620323,perc_forest,Forest (% coverage),0.004621021591355319,0.013908875271933407,0.33223546124394665,157
positive,2,1990s,EF64_2,EF64,632500.1982281193,6172499.854965836,56.16972483738044,perc_forest,Forest (% coverage),0.006041187676293173,0.016921697310305166,0.35700837602231206,157
positive,2,1990s,EF65_2,EF65,632500.1855857152,6177499.827314664,76.70167656632417,perc_forest,Forest (% coverage),0.009448510455122723,0.020204967965321587,0.46763303318963406,157
positive,2,1990s,EF69_2,EF69,632500.1501958598,6197499.82822393,60.255131508300224,perc_forest,Forest (% coverage),0.006931071323797212,0.018549277839489058,0.3736572056213337,157
positive,2,1990s,EF70_2,EF70,637500.234482398,6152499.829759564,64.24781526303067,perc_forest,Forest (% coverage),0.006809360161820283,0.01847044716191074,0.3686624423399106,157
positive,2,1990s,EF71_2,EF71,637500.2314522653,6157499.769810148,79.35306611039712,perc_forest,Forest (% coverage),0.009329430893947182,0.020573163997330477,0.45347574613014047,157
positive,2,1990s,EF72_2,EF72,637500.2274973425,6162499.754893564,54.96472489514534,perc_forest,Forest (% coverage),0.008827296337294387,0.018677084948114972,0.4726270915304319,157
positive,2,1990s,EF73_2,EF73,637500.2209097057,6167499.784967061,52.50562531270452,perc_forest,Forest (% coverage),0.006063249955451044,0.015905483207937783,0.38120501440818355,157
positive,2,1990s,EF74_2,EF74,637500.2099802837,6172499.859987579,60.360476771726226,perc_forest,Forest (% coverage),0.010414867222255894,0.019583097771856663,0.5318294042949296,157
positive,2,1990s,EF75_2,EF75,637500.1965109793,6177499.868648433,77.48244823114963,perc_forest,Forest (% coverage),0.005992173117673951,0.018152174446529924,0.33010773091261525,157
positive,2,1990s,EF80_2,EF80,642500.2088201805,6152499.8108049715,60.33876885470457,perc_forest,Forest (% coverage),0.0058369614981119075,0.017264751515101748,0.3380854623367285,157
positive,2,1990s,EF81_2,EF81,642500.2076575521,6157499.794391641,82.64796516374336,perc_forest,Forest (% coverage),0.006160287982672692,0.0185483365860692,0.3321207782750395,157
positive,2,1990s,EF82_2,EF82,642500.2525552853,6162499.825148337,80.18454980659638,perc_forest,Forest (% coverage),0.007235781019844195,0.018994627099427973,0.38093830334063794,157
positive,2,1990s,EF83_2,EF83,642500.2193219239,6167499.787668911,51.4364452102274,perc_forest,Forest (% coverage),0.008184818752364938,0.01741735187965626,0.46992325865133006,157
positive,2,1990s,EF84_2,EF84,642500.2285859047,6172499.797269886,42.39632858101041,perc_forest,Forest (% coverage),0.00727174183691335,0.016808087905839795,0.43263349630548154,157
positive,2,1990s,EF85_2,EF85,642500.21561393,6177499.851854328,63.30601041355389,perc_forest,Forest (% coverage),0.007311920505255319,0.018451816919192614,0.3962710305048519,157
positive,2,1990s,EF90_2,EF90,647500.1968096502,6152499.796485673,78.91092905155351,perc_forest,Forest (% coverage),0.009247514404344761,0.019458303928865155,0.47524771111353964,157
positive,2,1990s,EF91_2,EF91,647500.2025785598,6157499.7218825305,89.51997951214032,perc_forest,Forest (% coverage),0.00888531886182796,0.019875116200475565,0.4470574547692634,157
positive,2,1990s,EF92_2,EF92,647500.2346433615,6162499.805848634,94.53818170884547,perc_forest,Forest (% coverage),0.008932143437517678,0.02010956565240199,0.44417386192778247,157
positive,2,1990s,EF93_2,EF93,647500.2356114537,6167499.82370214,97.00703051017665,perc_forest,Forest (% coverage),0.00999977258480695,0.02067386163869797,0.48369156955607495,157
positive,2,1990s,EF94_2,EF94,647500.2037785846,6172499.7753932625,89.90477589551139,perc_forest,Forest (% coverage),0.011077230727029984,0.020571552511341996,0.5384732494507948,157
positive,2,1990s,EF95_2,EF95,647500.2592736807,6177499.776383813,42.30541587824612,perc_forest,Forest (% coverage),0.005207107982331352,0.014529489507570643,0.35838203259778467,157
positive,2,1990s,EF96_2,EF96,647500.2117523269,6182499.820248794,51.0020055539834,perc_forest,Forest (% coverage),0.007534596185918864,0.017938843608824355,0.4200157128418521,157
positive,2,1990s,EG00_2,EG00,602500.2075383858,6102499.752554977,55.57375925030381,perc_forest,Forest (% coverage),0.007504073400217955,0.018523594240156784,0.4051089277236533,157
positive,2,1990s,EG01_2,EG01,602500.1653777973,6107499.795298992,58.102840570041394,perc_forest,Forest (% coverage),0.009033317364338775,0.018115315950126682,0.4986563518521246,157
positive,2,1990s,EG02_2,EG02,602500.1872741627,6112499.769644517,61.95188225689718,perc_forest,Forest (% coverage),0.0126435568341873,0.020562760205213502,0.6148764420732602,157
positive,2,1990s,EG03_2,EG03,602500.1419317244,6117499.7838923335,53.39359314452013,perc_forest,Forest (% coverage),0.012736738634767252,0.02044716483326861,0.6229097646850241,157
