survey,site,X,Y,coefficient,local_t,abs_local_t,local_r2,response,atlas,period,trait_family,trait_value,direction,supported,dominant_trait_value,dominant_direction
DE79_1,DE79,587499.9718824326,6247499.824550713,8.491588388442448,18.03511969943481,18.03511969943481,0.5475737128916646,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DE84_1,DE84,592499.9550939988,6222499.799698218,8.453338110498496,17.66515703945095,17.66515703945095,0.5412076357769773,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DE85_1,DE85,592500.0141816582,6227499.78733749,8.449248700111664,17.537714425627573,17.537714425627573,0.5417744006497583,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DE86_1,DE86,592500.0119548003,6232499.814113551,8.451080794631583,17.442135087911787,17.442135087911787,0.5425202203852965,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DE87_1,DE87,592500.011741156,6237499.7700439,8.454277598624383,17.37538034580943,17.37538034580943,0.5434996359404073,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DE88_1,DE88,592500.0074987623,6242499.877671048,8.455028786310013,17.32651595753551,17.32651595753551,0.5444268697149998,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DE89_1,DE89,592500.0052482311,6247499.803093614,8.450323930629558,17.291707457813605,17.291707457813605,0.545109973450973,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DE90_1,DE90,597499.937235394,6202499.867768866,-10.201535428502654,-18.066964920183047,18.066964920183047,0.49376891040506726,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
DE94_1,DE94,597499.973766844,6222499.817559282,8.323037315844456,16.93581503014423,16.93581503014423,0.5383538916673962,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DE96_1,DE96,597499.9776650518,6232499.7592064515,8.349499564465827,16.705284841772624,16.705284841772624,0.5400064296079804,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DE97_1,DE97,597500.0164649216,6237499.792208735,8.371979573110128,16.636599342607465,16.636599342607465,0.541170143340035,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DE98_1,DE98,597499.9749128878,6242499.864260202,8.393887591874005,16.59087872023439,16.59087872023439,0.5423448043957504,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DE99_1,DE99,597499.9781003586,6247499.86686593,8.408418445934608,16.56134968995991,16.56134968995991,0.5432884208337834,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF00_1,DF00,552500.0821818158,6152499.918017617,9.50452317290876,22.44954937512228,22.44954937512228,0.5718531837435237,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF01_1,DF01,552500.0434295452,6157499.903279973,9.56394789585666,22.64430653676282,22.64430653676282,0.5732461447898733,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF04_1,DF04,552500.0484365653,6172499.866101065,9.674981173270128,23.003990155968253,23.003990155968253,0.5762712165265648,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF05_1,DF05,552500.0248900052,6177499.8923083795,9.677140925330901,23.091337907582364,23.091337907582364,0.5766796432292781,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF06_1,DF06,552500.0201864875,6182499.845409598,9.665987806826264,23.17138483901985,23.17138483901985,0.5767374685815616,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF07_1,DF07,552500.0322634379,6187499.836667846,9.644168750340997,23.235353112856554,23.235353112856554,0.5764802975991701,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF08_1,DF08,552499.9978258526,6192499.865300811,9.613782193354435,23.273119600931206,23.273119600931206,0.5760760122761354,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF09_1,DF09,552500.0427085381,6197499.8215051675,9.575129953994804,23.28396450682729,23.28396450682729,0.5756731165055023,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF10_1,DF10,557500.0539540383,6152499.913491488,9.469529791825144,22.054657859735318,22.054657859735318,0.5680131825866213,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF14_1,DF14,557500.0426793615,6172499.947726307,9.614222863155986,22.599906764209436,22.599906764209436,0.5723434797882936,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF15_1,DF15,557500.0018913269,6177499.856621167,9.611890750495062,22.686028631359967,22.686028631359967,0.5727501020219163,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF16_1,DF16,557500.0236227086,6182499.915863126,9.596197449689644,22.75946169277425,22.75946169277425,0.5727385216149099,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF17_1,DF17,557499.9860512931,6187499.789903091,9.570126171114293,22.808148241059055,22.808148241059055,0.572359347672741,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF18_1,DF18,557500.0093904075,6192499.814239048,9.536261261311317,22.823596210259574,22.823596210259574,0.5718324432717709,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF19_1,DF19,557500.0331405934,6197499.765436237,9.49575620145059,22.808150493712304,22.808150493712304,0.5713281421940586,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF20_1,DF20,562500.08334866,6152499.927340711,9.418115300106278,21.639137542706006,21.639137542706006,0.5637006958744785,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF24_1,DF24,562500.0367152442,6172499.862543065,9.53169351403823,22.161762678303745,22.161762678303745,0.568009178047111,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF25_1,DF25,562499.9763535939,6177499.886270679,9.525962326070665,22.242835688986084,22.242835688986084,0.5684594801882078,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF26_1,DF26,562499.9653456258,6182499.837874897,9.507697003757482,22.30324506432103,22.30324506432103,0.568412865210403,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF27_1,DF27,562500.0011427227,6187499.828616493,9.479547187284119,22.336719139619873,22.336719139619873,0.5680231104607684,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF28_1,DF28,562499.9576474453,6192499.856666409,9.443456794399381,22.33643433609653,22.33643433609653,0.5675260974952128,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF29_1,DF29,562499.9609393289,6197499.812510072,9.401869230552368,22.2979434468274,22.2979434468274,0.5670105242391914,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF30_1,DF30,567500.0600414778,6152499.957596392,9.35287065651866,21.222347861822165,21.222347861822165,0.5589144343334704,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF31_1,DF31,567500.0347013446,6157499.951350236,9.39158619897892,21.409234435089854,21.409234435089854,0.5607350587425367,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF37_1,DF37,567499.9700276025,6187499.839556279,9.374679824096656,21.83021557271587,21.83021557271587,0.5635582099856418,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF38_1,DF38,567499.9855262494,6192499.88279332,9.3377400995591735,21.813648307197504,21.813648307197504,0.563140665511983,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF39_1,DF39,567499.9689031657,6197499.852938899,9.295095051998935,21.754720618379725,21.754720618379725,0.5626868459080849,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF40_1,DF40,572500.0649841583,6152499.8935916675,9.277747985466673,20.802034115348977,20.802034115348977,0.5534398829295796,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF41_1,DF41,572500.0874127243,6157499.909943095,9.305951473040265,20.981559238235775,20.981559238235775,0.5555846370310213,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF48_1,DF48,572499.9843263607,6192499.890549853,9.219500181067389,21.251841461565203,21.251841461565203,0.5585976104349301,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF49_1,DF49,572499.9503513994,6197499.773365588,9.176026268317734,21.172589301661677,21.172589301661677,0.5581963553658316,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF51_1,DF51,577500.0572356211,6157499.892787818,9.217618826520518,20.556467869448657,20.556467869448657,0.5498492216140332,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF52_1,DF52,577500.0677353318,6162499.979763222,9.225410959510954,20.671652679508806,20.671652679508806,0.5517691040180333,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF59_1,DF59,577499.9181351293,6197499.795993284,9.04649628602694,20.554465618195206,20.554465618195206,0.55355435443341,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DF60_1,DF60,582500.0903572468,6152499.924879827,-10.327675341850314,-20.01595485046882,20.01595485046882,0.5562296945649065,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
DF61_1,DF61,582500.0863001315,6157499.901682529,-10.427779344152261,-20.18984780465842,20.18984780465842,0.5531609017639173,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
DF62_1,DF62,582500.0688732299,6162499.91803773,-10.493832076710458,-20.24899730482311,20.24899730482311,0.5478642144529766,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
DF70_1,DF70,587500.0815321453,6152499.907091927,-10.323360054949347,-19.930397509290625,19.930397509290625,0.5596581082315871,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
DF71_1,DF71,587500.064427627,6157499.934001944,-10.449586958622731,-20.173828039154166,20.173828039154166,0.5587431214944878,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
DF72_1,DF72,587500.0831289394,6162499.89047789,-10.540540077193103,-20.311334929416436,20.311334929416436,0.5553869297500874,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
DF80_1,DF80,592500.1000892023,6152499.904054666,-10.322160343512696,-19.86902849409816,19.86902849409816,0.5644014861048156,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
DF81_1,DF81,592500.1360954175,6157499.880622524,-10.467030084918802,-20.171756439152666,20.171756439152666,0.5654827488240157,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
DF96_1,DF96,597500.0114531335,6182499.907238431,-10.686639282166517,-20.238887329771003,20.238887329771003,0.548432346443765,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
DF97_1,DF97,597499.9710038947,6187499.863307686,-10.597128670638993,-19.84242400554751,19.84242400554751,0.5363245837153413,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
DF98_1,DF98,597499.9873134624,6192499.861592982,-10.483898405060337,-19.326819711408685,19.326819711408685,0.5230097330429402,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
DG00_1,DG00,552500.1089325006,6102499.820040352,8.978922235464193,17.973211202709976,17.973211202709976,0.5483678744550361,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG07_1,DG07,552500.0776589774,6137499.8553233305,9.314904122294887,21.50919304859644,21.50919304859644,0.5671278084616728,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG08_1,DG08,552500.0980597695,6142499.949654789,9.376674610709381,21.87863280807942,21.87863280807942,0.568677821579649,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG09_1,DG09,552500.0800114883,6147499.859026643,9.440804268539194,22.193945181549793,22.193945181549793,0.5702765815419664,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG14_1,DG14,557500.0859443847,6122499.842967669,9.179881006595698,19.85700744872405,19.85700744872405,0.5565312817371599,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG15_1,DG15,557500.1128352805,6127499.926189727,9.215435545297089,20.333330376829394,20.333330376829394,0.5591580265744186,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG16_1,DG16,557500.0859944862,6132499.9357982185,9.255842453082433,20.768094674063,20.768094674063,0.5613371115664616,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG17_1,DG17,557500.0682798454,6137499.872589368,9.302399785304871,21.158816332498557,21.158816332498557,0.5631486265289392,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG18_1,DG18,557500.0560698126,6142499.959101104,9.354486638872391,21.506293227112685,21.506293227112685,0.564774888051965,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG19_1,DG19,557500.051534985,6147499.972744273,9.411185373315094,21.806372859197452,21.806372859197452,0.5664105329393209,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG22_1,DG22,562500.0912223725,6112499.9040538985,9.14081304787639,18.53607443945513,18.53607443945513,0.542579549807312,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG23_1,DG23,562500.0828425015,6117499.910760884,9.162532553444189,19.040762086658198,19.040762086658198,0.546641881236166,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG24_1,DG24,562500.1336018639,6122499.845666463,9.185509855479479,19.52882208146384,19.52882208146384,0.5502953781399508,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG25_1,DG25,562500.112409009,6127499.929512105,9.211327068031705,19.984197394286564,19.984197394286564,0.5534334784746077,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG26_1,DG26,562500.085315404,6132499.940609023,9.24182467537601,20.398223560396204,20.398223560396204,0.5560707685365861,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG27_1,DG27,562500.1149576314,6137499.879825633,9.277790684459122,20.773904016534903,20.773904016534903,0.5582737836720078,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG28_1,DG28,562500.0706574302,6142499.967904787,9.319281529268718,21.107264818034167,21.107264818034167,0.5601464467686913,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG29_1,DG29,562500.0814846822,6147499.984051399,9.36652741948934,21.395933445137494,21.395933445137494,0.5619248695369569,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG33_1,DG33,567500.1053109345,6117499.863251292,9.181635655254292,18.738994623687987,18.738994623687987,0.5384275261240649,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG34_1,DG34,567500.1228144517,6122499.919391854,9.18982387905467,19.192655281757293,19.192655281757293,0.5425384679793742,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG35_1,DG35,567500.1194090074,6127499.9028383605,9.202091678527495,19.622298245279836,19.622298245279836,0.5462327509019674,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG36_1,DG36,567500.0926647738,6132499.924840984,9.219707389355548,20.016351151676684,20.016351151676684,0.5494215591902332,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG37_1,DG37,567500.1069042278,6137499.875061364,9.242922122826156,20.373487623250952,20.373487623250952,0.5521498833730266,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG38_1,DG38,567500.0944806039,6142499.975064417,9.273208159142008,20.695586419215946,20.695586419215946,0.554531648589531,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG39_1,DG39,567500.0597612784,6147499.890981247,9.310766570515895,20.98113130509208,20.98113130509208,0.5567616871830188,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG41_1,DG41,572500.1270477285,6107499.844195573,9.237554872859794,17.63262395073311,17.63262395073311,0.5201467645081486,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG42_1,DG42,572500.1240832573,6112499.841285639,9.219249618461095,18.040329409768873,18.040329409768873,0.5245176400834228,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG43_1,DG43,572500.0844316228,6117499.87702596,9.20467981535929,18.457853480441585,18.457853480441585,0.529088513733463,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG44_1,DG44,572500.1345045101,6122499.95346573,9.1948437080516765,18.871424924633715,18.871424924633715,0.5335535273427929,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG45_1,DG45,572500.0844221165,6127499.956186771,9.190632049059651,19.269442446527634,19.269442446527634,0.5377926021199075,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG46_1,DG46,572500.123968225,6132499.888275696,9.193964318489629,19.64108529797336,19.64108529797336,0.5416307936754318,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG47_1,DG47,572500.1215920995,6137499.970183186,9.203686061077319,19.980413925207976,19.980413925207976,0.5450117207562545,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG48_1,DG48,572500.0801946897,6142499.979324352,9.221263678087674,20.288895990660908,20.288895990660908,0.548047727788837,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG49_1,DG49,572500.0622560608,6147499.916709808,9.246940411888396,20.566144450321435,20.566144450321435,0.5508484647157028,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG51_1,DG51,577500.0918429886,6107499.86185285,9.304582597433736,17.459422589698583,17.459422589698583,0.5095845119728393,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG52_1,DG52,577500.0899779424,6112499.887439063,9.269140106815883,17.825431747697433,17.825431747697433,0.5141746413280558,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG53_1,DG53,577500.1013102453,6117499.841510532,9.234932877845623,18.200873916351558,18.200873916351558,0.5190374040634276,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG54_1,DG54,577500.1209952927,6122499.946588742,9.20487320927155,18.574320833390093,18.574320833390093,0.5238899209252222,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG56_1,DG56,577500.129765069,6132499.940893321,9.169743112805696,19.289988589672834,19.289988589672834,0.5329743040357287,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG57_1,DG57,577500.1151194031,6137499.9413368525,9.164799435971837,19.615257458832495,19.615257458832495,0.537097628003624,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG58_1,DG58,577500.1070374141,6142499.981399613,9.168065521416144,19.905863337645815,19.905863337645815,0.5408168958914242,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG59_1,DG59,577500.1065061892,6147499.949774658,9.1802455249668,20.16294894342471,20.16294894342471,0.5442060356931648,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG60_1,DG60,582500.1033814047,6102499.898955876,9.418073292199956,16.96902164666977,16.96902164666977,0.4943615102983878,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG61_1,DG61,582500.1087734731,6107499.811257644,9.37287191546418,17.291474266754175,17.291474266754175,0.49886465207430525,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG62_1,DG62,582500.1086388057,6112499.874676149,9.32419248496628,17.62848333529327,17.62848333529327,0.5037186061822467,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG63_1,DG63,582500.106121318,6117499.866638746,9.27233869750511,17.97173219145301,17.97173219145301,0.5087710638844296,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG64_1,DG64,582500.0981873247,6122499.898389105,9.22289674431319,18.313433335168806,18.313433335168806,0.5139159034470093,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG65_1,DG65,582500.1494407246,6127499.859806266,9.180284103432793,18.644991070022076,18.644991070022076,0.5189341343044659,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG66_1,DG66,582500.1276752406,6132499.971046642,9.149429765028398,18.968416683417153,18.968416683417153,0.5238410691896354,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG67_1,DG67,582500.1017190362,6137499.899436134,9.128398235523706,19.271832238404773,19.271832238404773,0.5285302151353523,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG68_1,DG68,582500.127661447,6142499.979957241,9.117335562564001,19.545370152533245,19.545370152533245,0.5329530525733394,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG69_1,DG69,582500.0820257012,6147499.987659226,9.116024550445594,19.782010067498486,19.782010067498486,0.5370191284845772,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG70_1,DG70,587500.1040743836,6102499.842870175,9.495309421498321,16.857069462129697,16.857069462129697,0.48412175386910916,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG71_1,DG71,587500.1277292037,6107499.8022988215,9.440542066908154,17.15629989724459,17.15629989724459,0.4887930736659907,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG72_1,DG72,587500.1300347799,6112499.912887864,9.380615509473865,17.470664217304858,17.470664217304858,0.493753685132593,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG73_1,DG73,587500.1165678317,6117499.840793578,9.31468226539257,17.78891237655425,17.78891237655425,0.49887272755696394,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG74_1,DG74,587500.1433676686,6122499.921054047,9.248436002282634,18.103296323898412,18.103296323898412,0.5041627062070185,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG75_1,DG75,587500.1501098787,6127499.929842266,9.186901016074259,18.40102835876144,18.40102835876144,0.5094533206337919,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG76_1,DG76,587500.1358212815,6132499.8671259945,9.135981964328483,18.68547388878333,18.68547388878333,0.514642675765676,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG77_1,DG77,587500.0951186153,6137499.955423165,9.09799328787683,18.956036747693336,18.956036747693336,0.5197645644688633,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG78_1,DG78,587500.0947161396,6142499.973410007,-10.020283601367115,-19.208461164121545,19.208461164121545,0.5563256086824134,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
DG79_1,DG79,587500.133423215,6147499.921055779,-10.175510585574614,-19.59929493412438,19.59929493412438,0.5585931498139446,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
DG81_1,DG81,592500.1642016799,6107499.834659493,9.509967741631261,17.072870057064737,17.072870057064737,0.4798371526394711,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG82_1,DG82,592500.1719790371,6112499.890489254,9.44145206151577,17.362006286617536,17.362006286617536,0.48472411810962224,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG83_1,DG83,592500.1462224028,6117499.874937038,9.365512515465422,17.658341361004737,17.658341361004737,0.4898115719980356,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG84_1,DG84,592500.1472162764,6122499.900566232,9.286399794004522,17.945465460952914,17.945465460952914,0.4951053731570062,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG85_1,DG85,592500.1125679152,6127499.854749453,9.209551558290919,18.21188275362888,18.21188275362888,0.5005611456010033,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG86_1,DG86,592500.165847554,6132499.851379236,9.141657375762335,18.459891831430248,18.459891831430248,0.5060482580123326,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG87_1,DG87,592500.1155330035,6137499.886446235,9.087410484951647,18.69098622594348,18.69098622594348,0.5115430433135704,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG88_1,DG88,592500.1507311421,6142499.963900514,-9.996542890256695,-19.085835972298273,19.085835972298273,0.5576534996666499,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
DG89_1,DG89,592500.1459106059,6147499.969781486,-10.16152070602017,-19.49769662888401,19.49769662888401,0.5615691919338033,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
DG90_1,DG90,597500.1713315928,6102499.826306785,9.64864876785714,16.8169505382239,16.8169505382239,0.4680419733097881,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG91_1,DG91,597500.1723162967,6107499.795391971,9.584765071878346,17.065232502589797,17.065232502589797,0.47254670657925163,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG92_1,DG92,597500.1866216981,6112499.805806173,9.514092632703566,17.329223902825223,17.329223902825223,0.4773250974030833,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG93_1,DG93,597500.1493824713,6117499.856123005,9.4343817375161,17.600625838457113,17.600625838457113,0.48234912213023,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG94_1,DG94,597500.1256288488,6122499.836436391,9.346997318660762,17.85782102478321,17.85782102478321,0.4875846444414499,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG95_1,DG95,597500.1752226814,6127499.859382003,9.258141981157468,18.088891010039386,18.088891010039386,0.49303862078686755,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG96_1,DG96,597500.1698570813,6132499.922134469,9.17698601670471,18.297823755239335,18.297823755239335,0.49870243409843223,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DG97_1,DG97,597500.1743571849,6137499.9147871975,-9.828890112573143,-18.610503685865098,18.610503685865098,0.5544514525117614,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
DG98_1,DG98,597500.1217638251,6142499.947179923,-9.996593870451358,-19.033641138203198,19.033641138203198,0.5610966487495914,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
DG99_1,DG99,597500.1399889182,6147499.910806376,-10.168027550979398,-19.449397300814987,19.449397300814987,0.5666948439939004,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
DH06_1,DH06,552500.1885183516,6082499.894090945,8.894991485558522,15.905467319361776,15.905467319361776,0.5394106995919912,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DH07_1,DH07,552500.1080240731,6087499.900931246,8.898776586120524,16.414996611748396,16.414996611748396,0.5409899539090072,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DH08_1,DH08,552500.1224177002,6092499.835871966,8.912097242133257,16.920560799564047,16.920560799564047,0.5428764343794614,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
