"coverage_id","coverage_filter","survey","site","atlas","period","species_richness","modelled_species_pool_size"
"good_average","Good/Average coverage","CH57_2","CH57","2","1990s",92,157
"good_average","Good/Average coverage","CH58_2","CH58","2","1990s",82,157
"good_average","Good/Average coverage","CH59_2","CH59","2","1990s",81,157
"good_average","Good/Average coverage","CH65_2","CH65","2","1990s",46,157
"good_average","Good/Average coverage","CH66_2","CH66","2","1990s",50,157
"good_average","Good/Average coverage","BF38_1","BF38","1","1970s",47,157
"good_average","Good/Average coverage","CH67_2","CH67","2","1990s",48,157
"good_average","Good/Average coverage","CH68_2","CH68","2","1990s",53,157
"good_average","Good/Average coverage","CH69_2","CH69","2","1990s",64,157
"good_average","Good/Average coverage","CH76_2","CH76","2","1990s",33,157
"good_average","Good/Average coverage","CH77_2","CH77","2","1990s",77,157
"good_average","Good/Average coverage","CH78_2","CH78","2","1990s",39,157
"good_average","Good/Average coverage","CH79_2","CH79","2","1990s",82,157
"good_average","Good/Average coverage","CH86_2","CH86","2","1990s",51,157
"good_average","Good/Average coverage","CH87_2","CH87","2","1990s",58,157
"good_average","Good/Average coverage","BF39_1","BF39","1","1970s",60,157
"good_average","Good/Average coverage","CH88_2","CH88","2","1990s",60,157
"good_average","Good/Average coverage","CH89_2","CH89","2","1990s",78,157
"good_average","Good/Average coverage","CH95_2","CH95","2","1990s",37,157
"good_average","Good/Average coverage","CH96_2","CH96","2","1990s",47,157
"good_average","Good/Average coverage","CH97_2","CH97","2","1990s",79,157
"good_average","Good/Average coverage","CH98_2","CH98","2","1990s",65,157
"good_average","Good/Average coverage","CH99_2","CH99","2","1990s",66,157
"good_average","Good/Average coverage","DB00_2","DB00","2","1990s",36,157
"good_average","Good/Average coverage","DB01_2","DB01","2","1990s",49,157
"good_average","Good/Average coverage","DB02_2","DB02","2","1990s",40,157
"good_average","Good/Average coverage","BF40_1","BF40","1","1970s",55,157
"good_average","Good/Average coverage","DB03_2","DB03","2","1990s",40,157
"good_average","Good/Average coverage","DB04_2","DB04","2","1990s",67,157
"good_average","Good/Average coverage","DB05_2","DB05","2","1990s",70,157
"good_average","Good/Average coverage","DC07_2","DC07","2","1990s",78,157
"good_average","Good/Average coverage","DC08_2","DC08","2","1990s",51,157
"good_average","Good/Average coverage","DC09_2","DC09","2","1990s",58,157
"good_average","Good/Average coverage","DB10_2","DB10","2","1990s",60,157
"good_average","Good/Average coverage","DB11_2","DB11","2","1990s",46,157
"good_average","Good/Average coverage","BF41_1","BF41","1","1970s",57,157
"good_average","Good/Average coverage","DB12_2","DB12","2","1990s",34,157
"good_average","Good/Average coverage","DB13_2","DB13","2","1990s",74,157
"good_average","Good/Average coverage","DB14_2","DB14","2","1990s",53,157
"good_average","Good/Average coverage","DB15_2","DB15","2","1990s",63,157
"good_average","Good/Average coverage","DB16_2","DB16","2","1990s",46,157
"good_average","Good/Average coverage","DB20_2","DB20","2","1990s",65,157
"good_average","Good/Average coverage","DB21_2","DB21","2","1990s",46,157
"good_average","Good/Average coverage","DB22_2","DB22","2","1990s",67,157
"good_average","Good/Average coverage","DB23_2","DB23","2","1990s",40,157
"good_average","Good/Average coverage","DB24_2","DB24","2","1990s",63,157
"good_average","Good/Average coverage","BF42_1","BF42","1","1970s",46,157
"good_average","Good/Average coverage","DB25_2","DB25","2","1990s",45,157
"good_average","Good/Average coverage","DB26_2","DB26","2","1990s",50,157
"good_average","Good/Average coverage","DB30_2","DB30","2","1990s",63,157
"good_average","Good/Average coverage","DB31_2","DB31","2","1990s",46,157
"good_average","Good/Average coverage","DB32_2","DB32","2","1990s",53,157
"good_average","Good/Average coverage","DB33_2","DB33","2","1990s",42,157
"good_average","Good/Average coverage","DB34_2","DB34","2","1990s",74,157
"good_average","Good/Average coverage","DB35_2","DB35","2","1990s",62,157
"good_average","Good/Average coverage","DB36_2","DB36","2","1990s",67,157
"good_average","Good/Average coverage","DB40_2","DB40","2","1990s",72,157
"good_average","Good/Average coverage","BF43_1","BF43","1","1970s",48,157
"good_average","Good/Average coverage","DB41_2","DB41","2","1990s",47,157
"good_average","Good/Average coverage","DB42_2","DB42","2","1990s",66,157
"good_average","Good/Average coverage","DB43_2","DB43","2","1990s",49,157
"good_average","Good/Average coverage","DB44_2","DB44","2","1990s",57,157
"good_average","Good/Average coverage","DB45_2","DB45","2","1990s",54,157
"good_average","Good/Average coverage","DB46_2","DB46","2","1990s",70,157
"good_average","Good/Average coverage","DB50_2","DB50","2","1990s",72,157
"good_average","Good/Average coverage","DB51_2","DB51","2","1990s",62,157
"good_average","Good/Average coverage","DB52_2","DB52","2","1990s",59,157
"good_average","Good/Average coverage","AF99_1","AF99","1","1970s",47,157
"good_average","Good/Average coverage","BF44_1","BF44","1","1970s",62,157
"good_average","Good/Average coverage","DB53_2","DB53","2","1990s",53,157
"good_average","Good/Average coverage","DB54_2","DB54","2","1990s",69,157
"good_average","Good/Average coverage","DB55_2","DB55","2","1990s",78,157
"good_average","Good/Average coverage","DB56_2","DB56","2","1990s",50,157
"good_average","Good/Average coverage","DB57_2","DB57","2","1990s",51,157
"good_average","Good/Average coverage","DB60_2","DB60","2","1990s",52,157
"good_average","Good/Average coverage","DB61_2","DB61","2","1990s",56,157
"good_average","Good/Average coverage","DB62_2","DB62","2","1990s",47,157
"good_average","Good/Average coverage","DB63_2","DB63","2","1990s",72,157
"good_average","Good/Average coverage","DB64_2","DB64","2","1990s",79,157
"good_average","Good/Average coverage","BF45_1","BF45","1","1970s",43,157
"good_average","Good/Average coverage","DB65_2","DB65","2","1990s",61,157
"good_average","Good/Average coverage","DB66_2","DB66","2","1990s",53,157
"good_average","Good/Average coverage","DB67_2","DB67","2","1990s",61,157
"good_average","Good/Average coverage","DB68_2","DB68","2","1990s",66,157
"good_average","Good/Average coverage","DB70_2","DB70","2","1990s",48,157
"good_average","Good/Average coverage","DB72_2","DB72","2","1990s",66,157
"good_average","Good/Average coverage","DB73_2","DB73","2","1990s",74,157
"good_average","Good/Average coverage","DB74_2","DB74","2","1990s",55,157
"good_average","Good/Average coverage","DB75_2","DB75","2","1990s",40,157
"good_average","Good/Average coverage","BF46_1","BF46","1","1970s",44,157
"good_average","Good/Average coverage","DB77_2","DB77","2","1990s",55,157
"good_average","Good/Average coverage","DB78_2","DB78","2","1990s",69,157
"good_average","Good/Average coverage","DB79_2","DB79","2","1990s",63,157
"good_average","Good/Average coverage","DB80_2","DB80","2","1990s",42,157
"good_average","Good/Average coverage","DB81_2","DB81","2","1990s",47,157
"good_average","Good/Average coverage","DB82_2","DB82","2","1990s",46,157
"good_average","Good/Average coverage","DB83_2","DB83","2","1990s",76,157
"good_average","Good/Average coverage","DB89_2","DB89","2","1990s",62,157
"good_average","Good/Average coverage","BF47_1","BF47","1","1970s",33,157
"good_average","Good/Average coverage","DC00_2","DC00","2","1990s",92,157
"good_average","Good/Average coverage","DC01_2","DC01","2","1990s",73,157
"good_average","Good/Average coverage","DC02_2","DC02","2","1990s",46,157
"good_average","Good/Average coverage","DC03_2","DC03","2","1990s",40,157
"good_average","Good/Average coverage","DC04_2","DC04","2","1990s",72,157
"good_average","Good/Average coverage","DC05_2","DC05","2","1990s",75,157
"good_average","Good/Average coverage","DC06_2","DC06","2","1990s",83,157
"good_average","Good/Average coverage","DC10_2","DC10","2","1990s",60,157
"good_average","Good/Average coverage","BF48_1","BF48","1","1970s",36,157
"good_average","Good/Average coverage","DC11_2","DC11","2","1990s",68,157
"good_average","Good/Average coverage","DC12_2","DC12","2","1990s",48,157
"good_average","Good/Average coverage","DC13_2","DC13","2","1990s",75,157
"good_average","Good/Average coverage","DC14_2","DC14","2","1990s",76,157
"good_average","Good/Average coverage","DC15_2","DC15","2","1990s",75,157
"good_average","Good/Average coverage","DC16_2","DC16","2","1990s",62,157
"good_average","Good/Average coverage","DC17_2","DC17","2","1990s",65,157
"good_average","Good/Average coverage","DC18_2","DC18","2","1990s",63,157
"good_average","Good/Average coverage","DC19_2","DC19","2","1990s",59,157
"good_average","Good/Average coverage","DC20_2","DC20","2","1990s",42,157
"good_average","Good/Average coverage","BF49_1","BF49","1","1970s",66,157
"good_average","Good/Average coverage","DC21_2","DC21","2","1990s",46,157
"good_average","Good/Average coverage","DC22_2","DC22","2","1990s",46,157
"good_average","Good/Average coverage","DC23_2","DC23","2","1990s",67,157
"good_average","Good/Average coverage","DC24_2","DC24","2","1990s",49,157
"good_average","Good/Average coverage","DC25_2","DC25","2","1990s",63,157
"good_average","Good/Average coverage","DC26_2","DC26","2","1990s",71,157
"good_average","Good/Average coverage","DC27_2","DC27","2","1990s",63,157
"good_average","Good/Average coverage","DC28_2","DC28","2","1990s",61,157
"good_average","Good/Average coverage","DC29_2","DC29","2","1990s",68,157
"good_average","Good/Average coverage","DC30_2","DC30","2","1990s",58,157
"good_average","Good/Average coverage","BF50_1","BF50","1","1970s",55,157
"good_average","Good/Average coverage","DC31_2","DC31","2","1990s",47,157
"good_average","Good/Average coverage","DC32_2","DC32","2","1990s",51,157
"good_average","Good/Average coverage","DC33_2","DC33","2","1990s",57,157
"good_average","Good/Average coverage","DC34_2","DC34","2","1990s",52,157
"good_average","Good/Average coverage","DC35_2","DC35","2","1990s",68,157
"good_average","Good/Average coverage","DC36_2","DC36","2","1990s",71,157
"good_average","Good/Average coverage","DC37_2","DC37","2","1990s",80,157
"good_average","Good/Average coverage","DC38_2","DC38","2","1990s",65,157
"good_average","Good/Average coverage","DC39_2","DC39","2","1990s",69,157
"good_average","Good/Average coverage","DC40_2","DC40","2","1990s",94,157
"good_average","Good/Average coverage","BF51_1","BF51","1","1970s",45,157
"good_average","Good/Average coverage","DC41_2","DC41","2","1990s",71,157
"good_average","Good/Average coverage","DC42_2","DC42","2","1990s",70,157
"good_average","Good/Average coverage","DC43_2","DC43","2","1990s",60,157
"good_average","Good/Average coverage","DC44_2","DC44","2","1990s",35,157
"good_average","Good/Average coverage","DC45_2","DC45","2","1990s",52,157
"good_average","Good/Average coverage","DC46_2","DC46","2","1990s",74,157
"good_average","Good/Average coverage","DC47_2","DC47","2","1990s",64,157
"good_average","Good/Average coverage","DC48_2","DC48","2","1990s",54,157
"good_average","Good/Average coverage","DC49_2","DC49","2","1990s",68,157
"good_average","Good/Average coverage","DC50_2","DC50","2","1990s",68,157
"good_average","Good/Average coverage","DC51_2","DC51","2","1990s",58,157
"good_average","Good/Average coverage","DC52_2","DC52","2","1990s",74,157
"good_average","Good/Average coverage","DC53_2","DC53","2","1990s",68,157
"good_average","Good/Average coverage","DC54_2","DC54","2","1990s",70,157
"good_average","Good/Average coverage","DC55_2","DC55","2","1990s",42,157
"good_average","Good/Average coverage","DC56_2","DC56","2","1990s",75,157
"good_average","Good/Average coverage","DC57_2","DC57","2","1990s",88,157
"good_average","Good/Average coverage","DC58_2","DC58","2","1990s",77,157
"good_average","Good/Average coverage","DC59_2","DC59","2","1990s",48,157
"good_average","Good/Average coverage","BF53_1","BF53","1","1970s",43,157
"good_average","Good/Average coverage","DC64_2","DC64","2","1990s",80,157
"good_average","Good/Average coverage","DC65_2","DC65","2","1990s",75,157
"good_average","Good/Average coverage","DC66_2","DC66","2","1990s",87,157
"good_average","Good/Average coverage","DC67_2","DC67","2","1990s",51,157
"good_average","Good/Average coverage","DC68_2","DC68","2","1990s",50,157
"good_average","Good/Average coverage","DC69_2","DC69","2","1990s",57,157
"good_average","Good/Average coverage","DC77_2","DC77","2","1990s",74,157
"good_average","Good/Average coverage","DC78_2","DC78","2","1990s",82,157
"good_average","Good/Average coverage","BC10_1","BC10","1","1970s",31,157
"good_average","Good/Average coverage","BF54_1","BF54","1","1970s",40,157
"good_average","Good/Average coverage","DC79_2","DC79","2","1990s",46,157
"good_average","Good/Average coverage","DC88_2","DC88","2","1990s",80,157
"good_average","Good/Average coverage","DC89_2","DC89","2","1990s",68,157
"good_average","Good/Average coverage","DD00_2","DD00","2","1990s",57,157
"good_average","Good/Average coverage","DD01_2","DD01","2","1990s",88,157
"good_average","Good/Average coverage","DD02_2","DD02","2","1990s",65,157
"good_average","Good/Average coverage","DD03_2","DD03","2","1990s",81,157
"good_average","Good/Average coverage","DD04_2","DD04","2","1990s",54,157
"good_average","Good/Average coverage","DD05_2","DD05","2","1990s",73,157
"good_average","Good/Average coverage","DD06_2","DD06","2","1990s",69,157
"good_average","Good/Average coverage","BF55_1","BF55","1","1970s",45,157
"good_average","Good/Average coverage","DD07_2","DD07","2","1990s",62,157
"good_average","Good/Average coverage","DD08_2","DD08","2","1990s",83,157
"good_average","Good/Average coverage","DD09_2","DD09","2","1990s",70,157
"good_average","Good/Average coverage","DD10_2","DD10","2","1990s",64,157
"good_average","Good/Average coverage","DD11_2","DD11","2","1990s",73,157
"good_average","Good/Average coverage","DD12_2","DD12","2","1990s",69,157
"good_average","Good/Average coverage","DD13_2","DD13","2","1990s",54,157
"good_average","Good/Average coverage","DD14_2","DD14","2","1990s",66,157
"good_average","Good/Average coverage","DD15_2","DD15","2","1990s",62,157
"good_average","Good/Average coverage","DD16_2","DD16","2","1990s",59,157
"good_average","Good/Average coverage","BF56_1","BF56","1","1970s",20,157
"good_average","Good/Average coverage","DD17_2","DD17","2","1990s",62,157
"good_average","Good/Average coverage","DD18_2","DD18","2","1990s",96,157
"good_average","Good/Average coverage","DD19_2","DD19","2","1990s",73,157
"good_average","Good/Average coverage","DD20_2","DD20","2","1990s",48,157
"good_average","Good/Average coverage","DD21_2","DD21","2","1990s",81,157
"good_average","Good/Average coverage","DD22_2","DD22","2","1990s",51,157
"good_average","Good/Average coverage","DD23_2","DD23","2","1990s",52,157
"good_average","Good/Average coverage","DD24_2","DD24","2","1990s",73,157
"good_average","Good/Average coverage","DD25_2","DD25","2","1990s",67,157
"good_average","Good/Average coverage","DD26_2","DD26","2","1990s",68,157
"good_average","Good/Average coverage","BF57_1","BF57","1","1970s",42,157
"good_average","Good/Average coverage","DD27_2","DD27","2","1990s",55,157
"good_average","Good/Average coverage","DD28_2","DD28","2","1990s",72,157
"good_average","Good/Average coverage","DD29_2","DD29","2","1990s",65,157
"good_average","Good/Average coverage","DD30_2","DD30","2","1990s",68,157
"good_average","Good/Average coverage","DD31_2","DD31","2","1990s",81,157
"good_average","Good/Average coverage","DD32_2","DD32","2","1990s",60,157
"good_average","Good/Average coverage","DD33_2","DD33","2","1990s",52,157
"good_average","Good/Average coverage","DD34_2","DD34","2","1990s",54,157
"good_average","Good/Average coverage","DD35_2","DD35","2","1990s",61,157
"good_average","Good/Average coverage","DD36_2","DD36","2","1990s",68,157
"good_average","Good/Average coverage","BF58_1","BF58","1","1970s",43,157
"good_average","Good/Average coverage","DD37_2","DD37","2","1990s",76,157
"good_average","Good/Average coverage","DD38_2","DD38","2","1990s",76,157
"good_average","Good/Average coverage","DD39_2","DD39","2","1990s",64,157
"good_average","Good/Average coverage","DD40_2","DD40","2","1990s",75,157
"good_average","Good/Average coverage","DD41_2","DD41","2","1990s",80,157
"good_average","Good/Average coverage","DD42_2","DD42","2","1990s",77,157
"good_average","Good/Average coverage","DD43_2","DD43","2","1990s",75,157
"good_average","Good/Average coverage","DD44_2","DD44","2","1990s",56,157
"good_average","Good/Average coverage","DD45_2","DD45","2","1990s",72,157
"good_average","Good/Average coverage","DD46_2","DD46","2","1990s",71,157
"good_average","Good/Average coverage","BF59_1","BF59","1","1970s",61,157
"good_average","Good/Average coverage","DD47_2","DD47","2","1990s",88,157
"good_average","Good/Average coverage","DD48_2","DD48","2","1990s",75,157
"good_average","Good/Average coverage","DD49_2","DD49","2","1990s",77,157
"good_average","Good/Average coverage","DD50_2","DD50","2","1990s",63,157
"good_average","Good/Average coverage","DD51_2","DD51","2","1990s",78,157
"good_average","Good/Average coverage","DD52_2","DD52","2","1990s",76,157
"good_average","Good/Average coverage","DD53_2","DD53","2","1990s",72,157
"good_average","Good/Average coverage","DD54_2","DD54","2","1990s",66,157
"good_average","Good/Average coverage","DD55_2","DD55","2","1990s",59,157
"good_average","Good/Average coverage","DD56_2","DD56","2","1990s",59,157
"good_average","Good/Average coverage","BF60_1","BF60","1","1970s",59,157
"good_average","Good/Average coverage","DD57_2","DD57","2","1990s",66,157
"good_average","Good/Average coverage","DD58_2","DD58","2","1990s",58,157
"good_average","Good/Average coverage","DD59_2","DD59","2","1990s",74,157
"good_average","Good/Average coverage","DD60_2","DD60","2","1990s",53,157
"good_average","Good/Average coverage","DD61_2","DD61","2","1990s",61,157
"good_average","Good/Average coverage","DD62_2","DD62","2","1990s",47,157
"good_average","Good/Average coverage","DD63_2","DD63","2","1990s",66,157
"good_average","Good/Average coverage","DD64_2","DD64","2","1990s",64,157
"good_average","Good/Average coverage","DD65_2","DD65","2","1990s",73,157
"good_average","Good/Average coverage","DD66_2","DD66","2","1990s",54,157
"good_average","Good/Average coverage","BF61_1","BF61","1","1970s",45,157
"good_average","Good/Average coverage","DD70_2","DD70","2","1990s",78,157
"good_average","Good/Average coverage","DD71_2","DD71","2","1990s",52,157
"good_average","Good/Average coverage","DD72_2","DD72","2","1990s",60,157
"good_average","Good/Average coverage","DD80_2","DD80","2","1990s",76,157
"good_average","Good/Average coverage","DD81_2","DD81","2","1990s",53,157
"good_average","Good/Average coverage","DD82_2","DD82","2","1990s",57,157
"good_average","Good/Average coverage","DD90_2","DD90","2","1990s",79,157
"good_average","Good/Average coverage","DD91_2","DD91","2","1990s",72,157
"good_average","Good/Average coverage","BF62_1","BF62","1","1970s",57,157
"good_average","Good/Average coverage","DD92_2","DD92","2","1990s",58,157
"good_average","Good/Average coverage","DE00_2","DE00","2","1990s",55,157
"good_average","Good/Average coverage","DE01_2","DE01","2","1990s",64,157
"good_average","Good/Average coverage","DE02_2","DE02","2","1990s",81,157
"good_average","Good/Average coverage","DE03_2","DE03","2","1990s",76,157
"good_average","Good/Average coverage","DE04_2","DE04","2","1990s",50,157
"good_average","Good/Average coverage","DE05_2","DE05","2","1990s",53,157
"good_average","Good/Average coverage","DE06_2","DE06","2","1990s",72,157
"good_average","Good/Average coverage","DE07_2","DE07","2","1990s",75,157
"good_average","Good/Average coverage","BF63_1","BF63","1","1970s",44,157
"good_average","Good/Average coverage","DE08_2","DE08","2","1990s",64,157
"good_average","Good/Average coverage","DE09_2","DE09","2","1990s",73,157
"good_average","Good/Average coverage","DE10_2","DE10","2","1990s",49,157
"good_average","Good/Average coverage","DE11_2","DE11","2","1990s",90,157
"good_average","Good/Average coverage","DE12_2","DE12","2","1990s",88,157
"good_average","Good/Average coverage","DE13_2","DE13","2","1990s",73,157
"good_average","Good/Average coverage","DE14_2","DE14","2","1990s",78,157
"good_average","Good/Average coverage","DE15_2","DE15","2","1990s",69,157
"good_average","Good/Average coverage","DE16_2","DE16","2","1990s",85,157
"good_average","Good/Average coverage","DE17_2","DE17","2","1990s",75,157
"good_average","Good/Average coverage","BC11_1","BC11","1","1970s",23,157
"good_average","Good/Average coverage","BF64_1","BF64","1","1970s",46,157
"good_average","Good/Average coverage","DE18_2","DE18","2","1990s",67,157
"good_average","Good/Average coverage","DE19_2","DE19","2","1990s",82,157
"good_average","Good/Average coverage","DE20_2","DE20","2","1990s",51,157
"good_average","Good/Average coverage","DE21_2","DE21","2","1990s",61,157
"good_average","Good/Average coverage","DE22_2","DE22","2","1990s",72,157
"good_average","Good/Average coverage","DE23_2","DE23","2","1990s",68,157
"good_average","Good/Average coverage","DE24_2","DE24","2","1990s",76,157
"good_average","Good/Average coverage","DE25_2","DE25","2","1990s",68,157
"good_average","Good/Average coverage","DE26_2","DE26","2","1990s",69,157
"good_average","Good/Average coverage","DE27_2","DE27","2","1990s",72,157
"good_average","Good/Average coverage","BF65_1","BF65","1","1970s",52,157
"good_average","Good/Average coverage","DE28_2","DE28","2","1990s",68,157
"good_average","Good/Average coverage","DE29_2","DE29","2","1990s",51,157
"good_average","Good/Average coverage","DE30_2","DE30","2","1990s",63,157
"good_average","Good/Average coverage","DE31_2","DE31","2","1990s",57,157
"good_average","Good/Average coverage","DE32_2","DE32","2","1990s",56,157
"good_average","Good/Average coverage","DE33_2","DE33","2","1990s",54,157
"good_average","Good/Average coverage","DE34_2","DE34","2","1990s",90,157
"good_average","Good/Average coverage","DE35_2","DE35","2","1990s",65,157
"good_average","Good/Average coverage","DE36_2","DE36","2","1990s",79,157
"good_average","Good/Average coverage","DE37_2","DE37","2","1990s",76,157
"good_average","Good/Average coverage","DE38_2","DE38","2","1990s",71,157
"good_average","Good/Average coverage","DE39_2","DE39","2","1990s",55,157
"good_average","Good/Average coverage","DE40_2","DE40","2","1990s",60,157
"good_average","Good/Average coverage","DE41_2","DE41","2","1990s",55,157
"good_average","Good/Average coverage","DE42_2","DE42","2","1990s",57,157
"good_average","Good/Average coverage","DE43_2","DE43","2","1990s",55,157
"good_average","Good/Average coverage","DE44_2","DE44","2","1990s",64,157
"good_average","Good/Average coverage","DE45_2","DE45","2","1990s",48,157
"good_average","Good/Average coverage","DE46_2","DE46","2","1990s",52,157
"good_average","Good/Average coverage","DE47_2","DE47","2","1990s",46,157
"good_average","Good/Average coverage","BF67_1","BF67","1","1970s",38,157
"good_average","Good/Average coverage","DE48_2","DE48","2","1990s",62,157
"good_average","Good/Average coverage","DE49_2","DE49","2","1990s",76,157
"good_average","Good/Average coverage","DE50_2","DE50","2","1990s",53,157
"good_average","Good/Average coverage","DE51_2","DE51","2","1990s",82,157
"good_average","Good/Average coverage","DE52_2","DE52","2","1990s",69,157
"good_average","Good/Average coverage","DE53_2","DE53","2","1990s",75,157
"good_average","Good/Average coverage","DE55_2","DE55","2","1990s",48,157
"good_average","Good/Average coverage","DE56_2","DE56","2","1990s",51,157
"good_average","Good/Average coverage","DE57_2","DE57","2","1990s",65,157
"good_average","Good/Average coverage","BF68_1","BF68","1","1970s",57,157
"good_average","Good/Average coverage","DE58_2","DE58","2","1990s",59,157
"good_average","Good/Average coverage","DE59_2","DE59","2","1990s",50,157
"good_average","Good/Average coverage","DE66_2","DE66","2","1990s",37,157
"good_average","Good/Average coverage","DE67_2","DE67","2","1990s",58,157
"good_average","Good/Average coverage","DE68_2","DE68","2","1990s",87,157
"good_average","Good/Average coverage","DE69_2","DE69","2","1990s",49,157
"good_average","Good/Average coverage","DE75_2","DE75","2","1990s",54,157
"good_average","Good/Average coverage","BF69_1","BF69","1","1970s",57,157
"good_average","Good/Average coverage","DE78_2","DE78","2","1990s",58,157
"good_average","Good/Average coverage","DE79_2","DE79","2","1990s",79,157
"good_average","Good/Average coverage","DE84_2","DE84","2","1990s",74,157
"good_average","Good/Average coverage","DE85_2","DE85","2","1990s",65,157
"good_average","Good/Average coverage","DE86_2","DE86","2","1990s",68,157
"good_average","Good/Average coverage","DE87_2","DE87","2","1990s",83,157
"good_average","Good/Average coverage","DE88_2","DE88","2","1990s",77,157
"good_average","Good/Average coverage","BF70_1","BF70","1","1970s",34,157
"good_average","Good/Average coverage","DE89_2","DE89","2","1990s",81,157
"good_average","Good/Average coverage","DE90_2","DE90","2","1990s",63,157
"good_average","Good/Average coverage","DE94_2","DE94","2","1990s",62,157
"good_average","Good/Average coverage","DE96_2","DE96","2","1990s",89,157
"good_average","Good/Average coverage","DE97_2","DE97","2","1990s",85,157
"good_average","Good/Average coverage","DE98_2","DE98","2","1990s",75,157
"good_average","Good/Average coverage","DE99_2","DE99","2","1990s",57,157
"good_average","Good/Average coverage","BF71_1","BF71","1","1970s",45,157
"good_average","Good/Average coverage","DF00_2","DF00","2","1990s",25,157
"good_average","Good/Average coverage","DF01_2","DF01","2","1990s",41,157
"good_average","Good/Average coverage","DF02_2","DF02","2","1990s",65,157
"good_average","Good/Average coverage","DF04_2","DF04","2","1990s",63,157
"good_average","Good/Average coverage","DF05_2","DF05","2","1990s",50,157
"good_average","Good/Average coverage","DF06_2","DF06","2","1990s",53,157
"good_average","Good/Average coverage","DF07_2","DF07","2","1990s",48,157
"good_average","Good/Average coverage","DF08_2","DF08","2","1990s",84,157
"good_average","Good/Average coverage","DF09_2","DF09","2","1990s",66,157
"good_average","Good/Average coverage","DF10_2","DF10","2","1990s",39,157
"good_average","Good/Average coverage","BF72_1","BF72","1","1970s",53,157
"good_average","Good/Average coverage","DF14_2","DF14","2","1990s",46,157
"good_average","Good/Average coverage","DF15_2","DF15","2","1990s",54,157
"good_average","Good/Average coverage","DF16_2","DF16","2","1990s",69,157
"good_average","Good/Average coverage","DF17_2","DF17","2","1990s",62,157
"good_average","Good/Average coverage","DF18_2","DF18","2","1990s",77,157
"good_average","Good/Average coverage","DF19_2","DF19","2","1990s",48,157
"good_average","Good/Average coverage","DF20_2","DF20","2","1990s",71,157
"good_average","Good/Average coverage","DF24_2","DF24","2","1990s",42,157
"good_average","Good/Average coverage","DF25_2","DF25","2","1990s",64,157
"good_average","Good/Average coverage","BF73_1","BF73","1","1970s",41,157
"good_average","Good/Average coverage","DF26_2","DF26","2","1990s",51,157
"good_average","Good/Average coverage","DF27_2","DF27","2","1990s",56,157
"good_average","Good/Average coverage","DF28_2","DF28","2","1990s",77,157
"good_average","Good/Average coverage","DF29_2","DF29","2","1990s",59,157
"good_average","Good/Average coverage","DF30_2","DF30","2","1990s",63,157
"good_average","Good/Average coverage","DF31_2","DF31","2","1990s",78,157
"good_average","Good/Average coverage","DF37_2","DF37","2","1990s",75,157
"good_average","Good/Average coverage","DF38_2","DF38","2","1990s",93,157
"good_average","Good/Average coverage","BC20_1","BC20","1","1970s",58,157
"good_average","Good/Average coverage","DF39_2","DF39","2","1990s",54,157
"good_average","Good/Average coverage","DF40_2","DF40","2","1990s",61,157
"good_average","Good/Average coverage","DF41_2","DF41","2","1990s",81,157
"good_average","Good/Average coverage","DF48_2","DF48","2","1990s",86,157
"good_average","Good/Average coverage","DF49_2","DF49","2","1990s",53,157
"good_average","Good/Average coverage","DF50_2","DF50","2","1990s",21,157
"good_average","Good/Average coverage","DF51_2","DF51","2","1990s",58,157
"good_average","Good/Average coverage","BF75_1","BF75","1","1970s",40,157
"good_average","Good/Average coverage","DF52_2","DF52","2","1990s",58,157
"good_average","Good/Average coverage","DF59_2","DF59","2","1990s",74,157
"good_average","Good/Average coverage","DF60_2","DF60","2","1990s",42,157
"good_average","Good/Average coverage","DF61_2","DF61","2","1990s",58,157
"good_average","Good/Average coverage","DF62_2","DF62","2","1990s",68,157
"good_average","Good/Average coverage","BF76_1","BF76","1","1970s",45,157
"good_average","Good/Average coverage","DF70_2","DF70","2","1990s",56,157
"good_average","Good/Average coverage","DF71_2","DF71","2","1990s",66,157
"good_average","Good/Average coverage","DF72_2","DF72","2","1990s",60,157
"good_average","Good/Average coverage","DF80_2","DF80","2","1990s",71,157
"good_average","Good/Average coverage","DF81_2","DF81","2","1990s",57,157
"good_average","Good/Average coverage","DF96_2","DF96","2","1990s",59,157
"good_average","Good/Average coverage","DF97_2","DF97","2","1990s",63,157
"good_average","Good/Average coverage","BF77_1","BF77","1","1970s",51,157
"good_average","Good/Average coverage","DF98_2","DF98","2","1990s",56,157
"good_average","Good/Average coverage","DG00_2","DG00","2","1990s",51,157
"good_average","Good/Average coverage","DG07_2","DG07","2","1990s",61,157
"good_average","Good/Average coverage","DG08_2","DG08","2","1990s",72,157
"good_average","Good/Average coverage","DG09_2","DG09","2","1990s",58,157
"good_average","Good/Average coverage","DG14_2","DG14","2","1990s",44,157
"good_average","Good/Average coverage","DG15_2","DG15","2","1990s",46,157
"good_average","Good/Average coverage","DG16_2","DG16","2","1990s",53,157
"good_average","Good/Average coverage","BF78_1","BF78","1","1970s",53,157
"good_average","Good/Average coverage","DG17_2","DG17","2","1990s",83,157
"good_average","Good/Average coverage","DG18_2","DG18","2","1990s",45,157
"good_average","Good/Average coverage","DG19_2","DG19","2","1990s",47,157
"good_average","Good/Average coverage","DG22_2","DG22","2","1990s",55,157
