response,guild,comparison,atlas_start,atlas_end,period_start,period_end,base_site,survey,site,X,Y,cwm_sti_start,cwm_sti_end,delta_cwm_sti,expected_richness_start,expected_richness_end,expected_richness_min,delta_tmean_breeding,delta_prec_breeding,delta_hh,delta_perc_urban,delta_perc_cropland,delta_perc_pasture,delta_perc_forest,delta_perc_grass_shrub
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CE81,CE81_3,CE81,542500.0725898192,6207499.792100813,12.039531318427322,12.04179109136218,0.0022597729348579065,59.248248429904926,89.57190987681629,59.248248429904926,1.3066499520930304,2.990701648698007,-0.11279938635040593,0,-0.078215054441129,-0.0482049460995758,0.10206533296491593,0
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CE82,CE82_3,CE82,542500.0549823554,6212499.675981395,12.015572458253597,12.036308096792455,0.020735638538857515,89.92455069184952,92.91947712302883,89.92455069184952,1.312608273530591,3.026246725763002,0.0993229686116788,0.0322689257772932,0,-5.04389050260625e-4,-0.05611920430218209,0.0243546675751501
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CE83,CE83_3,CE83,542500.0821386847,6217499.709024412,12.020307179168258,12.048834761552722,0.028527582384464623,67.90400159679692,68.69614460991525,67.90400159679692,1.3186890788458099,3.2138642112759896,0.09622612851352297,0.065149744507549,0,0,-0.06514974450754907,0
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CE84,CE84_3,CE84,542500.0312720044,6222499.667383468,12.0780603686274,12.085448652009429,0.00738828338202957,74.86903728841317,62.576478474201174,62.576478474201174,1.3166186530211004,4.326646167177017,0.004626357285814953,0.01838833907573101,0,0,-0.01838833907573101,0
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CE85,CE85_3,CE85,542500.0251304065,6227499.663558211,12.114771883010954,12.119956257311582,0.005184374300627681,71.71472044533203,71.45316954962703,71.45316954962703,1.3260879955029203,4.658365323298,0.004397082254515072,0,-0.03279873463029098,-0.0049109668141026006,0.03770970144439301,0
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CE86,CE86_3,CE86,542500.0010096645,6232499.696908841,12.103302863137516,12.08431504691539,-0.01898781622212553,60.02034596698787,78.25484523416402,60.02034596698787,1.3320183430396089,3.7051624316119955,0.048453983773172005,0,-0.09559717973881704,0.005444876433305903,0.035354301260763,0.054798002044747995
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CE87,CE87_3,CE87,542499.9595191028,6237499.656109798,12.084828402782815,12.088644842263415,0.0038164394805999535,56.0490436841,57.33723764211476,56.0490436841,1.3354563372125288,4.493152418357994,-0.03462183770185201,0,0.10404124683423299,0.04041362812315698,0.0016731304932520175,-0.1461280054506424
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CE88,CE88_3,CE88,542499.960902843,6242499.653049735,12.039075133216095,12.116069092668376,0.07699395945228105,81.75455874326585,54.3255458928716,54.3255458928716,1.3373881213076686,4.0133382353180025,-0.0024846007183410013,0,0,-0.00752103904113052,0.0075210390411299954,0
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CE89,CE89_3,CE89,542499.9426731234,6247499.687087541,12.07844949579513,12.117434665776601,0.038985169981470946,74.17570232890141,61.660407960052474,61.660407960052474,1.3457630972202903,4.365957208341001,-0.04230472930779594,0.05516501722762296,-0.04769443259581799,0,-0.05516501722762231,0.04769443259581799
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CE90,CE90_3,CE90,547500.0112863941,6202499.766809329,12.087872833523459,12.12115509539292,0.03328226186946104,59.67080394201736,66.45681169149837,59.67080394201736,1.30896536707656,3.092563542842015,-0.03445966319305993,0,0.052942891727200014,0,0,-0.052942891727200014
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CE91,CE91_3,CE91,547500.0158636335,6207499.701018751,12.098344681051445,12.113045196736488,0.014700515685042603,67.03543903031449,57.43232666566985,57.43232666566985,1.30897685609275,3.6266227332669985,0.05163882684104404,0,-0.07331773057079993,0,0.07331773057079999,0
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CE92,CE92_3,CE92,547500.0503056952,6212499.673195112,12.042825982376954,12.06560342645618,0.022777444079226328,70.43794128255615,65.67492091049226,65.67492091049226,1.3131101527953,3.0277887722099877,-0.015078744264221955,0.0487093366152287,0,-0.105485904917358,-0.016527140314850974,0.07330370861698099
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CE93,CE93_3,CE93,547500.0516845292,6217499.682626755,12.071978573336564,12.1136461798446,0.041667606508037025,76.85528962196966,55.82102985773746,55.82102985773746,1.3153330236458398,2.294436049664,-1.3944858286696338e-4,0.09741867323664699,0,-0.00411010246217673,-0.045097174298437015,-0.048211396476033105
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CE94,CE94_3,CE94,547500.0194965032,6222499.7292875815,12.104695430823156,12.169120782359325,0.06442535153616902,66.41957748653944,47.167049000017556,47.167049000017556,1.3145157410994406,3.348047452677008,0.010311140298696952,0,-0.006088667076911025,0,0,0.006088667076910401
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CE95,CE95_3,CE95,547500.0165332087,6227499.702541236,12.11012802193041,12.150916831208976,0.0407888092785651,56.597791574385916,42.564087736513116,42.564087736513116,1.3298265605217612,4.241971931098988,0.07683522991560299,0.006677517134881017,-0.05538685375228103,0.0243546683086999,0,0.024354668308700003
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CE96,CE96_3,CE96,547499.9788540612,6232499.712970672,12.14994372553844,12.135746621248941,-0.014197104289499052,56.89296009056121,78.8419499672115,56.89296009056121,1.3299370457245399,4.603354007364004,0.193248664907553,0.014539059432933987,-0.14848973512613606,0,0.0487093366157097,0.0852413390774924
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CE97,CE97_3,CE97,547499.9691090817,6237499.649938437,12.198973935282762,12.152162128382418,-0.04681180690034381,36.89455178513458,63.59195685361328,36.89455178513458,1.3332311127394707,4.575165916584012,0,0,0,0,0,0
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CE98,CE98_3,CE98,547499.9234977771,6242499.624028113,12.111013368080663,12.145394930359641,0.034381562278978706,50.811591259657526,52.29720729968109,50.811591259657526,1.3414626734903496,4.405682727794982,0,0,0,0,0,0
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CE99,CE99_3,CE99,547499.9032871589,6247499.63590194,12.041602417542569,12.100897376222715,0.05929495868014634,79.08969776139335,66.41607462125333,66.41607462125333,1.3455509086490505,4.566218465077981,-0.009930072601753048,0.0032797173848947998,0.049880912286767054,-0.0109323912829632,-0.08695704964054102,0.0447288112518419
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF10,CF10_3,CF10,507500.04285710165,6152499.805047145,12.018090684799255,12.084561553304216,0.06647086850496109,71.88283495696948,70.54344245445444,70.54344245445444,1.280060825925661,17.009957563485983,0.03956545586909199,0,-0.051012967591842984,-0.0148470402590178,0.2249215539586583,-0.159061546107798
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF11,CF11_3,CF11,507500.05492596835,6157499.834451183,12.057768161127822,12.088952052738943,0.03118389161112134,46.719900337822295,51.072461406926585,46.719900337822295,1.27622314014965,15.189297687394998,0.13217930341501294,0,-0.12316774596563695,0.006088666937146499,0.1391494605773655,-0.022070381548875
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF12,CF12_3,CF12,507500.04327710776,6162499.789395868,11.987897759405946,12.020018045728097,0.032120286322150804,49.51592275145877,58.085613563018235,49.51592275145877,1.2695164639498895,14.904652101884011,0.043711232106037,0.024354667747412705,0.017891030156121007,0.023835275826435007,0,-0.06608097372996902
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF13,CF13_3,CF13,507500.0706404502,6167499.781255058,11.94969168673705,12.015263045054171,0.06557135831712024,74.98468185450808,71.70256570294137,71.70256570294137,1.2762571924749295,13.819725781285996,-0.003857330873981102,0,0.1211706974562756,-0.0541678803867436,0.03177818787887199,-0.09878100494840399
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF14,CF14_3,CF14,507500.0739329783,6172499.809900087,11.989627027838097,12.072608450570279,0.0829814227321819,61.209189268614786,55.34374891646016,55.34374891646016,1.27300804361189,12.348432804089981,-0.08524335188585697,0,0.13100576634490702,-0.0540487482651115,0.013918137719828,-0.09087515579962299
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF15,CF15_3,CF15,507500.0533334287,6177499.764015607,12.032136072731506,12.12462626051923,0.09249018778772466,65.83089842808906,47.73991684303271,47.73991684303271,1.27407879554268,11.750843528212982,-0.120024666851408,0,0.22119143832946497,0.004859860538716201,-0.1113368087083625,-0.1147144901598188
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF16,CF16_3,CF16,507500.07135441876,6182499.754977835,12.009446544463033,12.088473487466437,0.07902694300340407,55.86616461473638,60.26219853191135,55.86616461473638,1.2815605108831303,10.501660697506026,-0.0920839797911529,0,0.19308588064263704,0,0,-0.193085880642637
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF17,CF17_3,CF17,507500.0651289864,6187499.782657654,12.098779122656051,12.116912719177213,0.018133596521161977,40.1745610155899,45.95972765022345,40.1745610155899,1.2957736334081105,9.512801916472,0.09836767460072099,0,-0.06103412189203894,0,0,0.0610341218920391
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF18,CF18_3,CF18,507500.03483679594,6192499.735736998,11.951065498946724,12.045903721646978,0.094838222700254,42.98683171261424,63.36477277960729,42.98683171261424,1.2914655180666994,8.480656390028003,0.014183389128271995,0,0.09320154125989999,-0.0291591632335693,0.04125100356195402,-0.105293381588285
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF19,CF19_3,CF19,507500.0425821252,6197499.836890889,12.035596321051566,12.069142675610413,0.03354635455884747,60.868255952144196,52.06062625612632,52.06062625612632,1.29013634073468,7.825901369906006,0.08197445961275696,0,-0.132129340580442,0.0097197210771892,0.06150708018138179,0.06090253932187101
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF20,CF20_3,CF20,512500.0890358579,6152499.85022648,12.032717731714795,12.134273214440993,0.10155548272619797,64.65469029548728,46.47373161217049,46.47373161217049,1.2785461398747007,15.767819225164004,0.010543586338538968,0.023780659007683603,-0.006443689543950026,-0.039344754490127,0,0.022007785026393195
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF21,CF21_3,CF21,512500.0804062962,6157499.787179069,12.041212587953638,12.090192814761021,0.048980226807383787,68.66171775286593,49.95781448286179,49.95781448286179,1.2737949064060903,14.223520735446016,0.20841441588749604,0,-0.16961270533717898,0,0.07797922872154969,0.09163347661562901
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF22,CF22_3,CF22,512500.03149114567,6162499.872222402,12.05517268711873,12.118015356775832,0.06284266965710117,60.981178215617014,47.96241880354302,47.96241880354302,1.2673170738203599,13.43475042339199,-0.02414704900040804,0,0.03525124816629299,-9.104216435656702e-4,0.059740709115272496,-0.094081535638000785
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF23,CF23_3,CF23,512500.06907642435,6167499.771820084,11.902962932234033,12.033440804562883,0.13047787232885,64.47015476807451,66.30087165512356,64.47015476807451,1.2707563382005507,12.846640487618004,0.07585706594353203,0,0.3501438726402767,-0.10879631316727881,0.095348398111757,-0.33669595758475496
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF24,CF24_3,CF24,512500.06605251407,6172499.819464415,12.008407400301332,12.064602867938072,0.05619546763674066,59.50093814726547,64.59599003011098,59.50093814726547,1.2692598658317387,12.045976097200025,-0.030920518013130005,-0.09741867084273598,0.12672552628490602,0.0012541473250860702,0.09741867084273498,-0.1279796736099913
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF25,CF25_3,CF25,512500.02303446684,6177499.792549392,12.02233089588039,12.108618369501551,0.08628747362116052,56.35480924640244,64.66633997771982,56.35480924640244,1.2740221248836097,11.029557992416017,-0.02969385039236705,0,0.04461222662691,0.007317473324204998,0.034239174911547016,-0.08616887486266199
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF26,CF26_3,CF26,512500.0651124667,6182499.802702072,12.04292486966589,12.073827255075525,0.030902385409634192,49.79143836508925,62.91653825973923,49.79143836508925,1.2872389825935802,10.314175103300016,0.13620060510667603,0.024354667711703103,-0.18890520497003593,-0.034283754069803,0.002656966046211899,0.19617732528192397
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF27,CF27_3,CF27,512500.06655589637,6187499.849542149,12.049766906550893,12.094570292578519,0.04480338602762579,53.775532124020756,57.45477519243267,53.775532124020756,1.2920882673865597,8.906246299158994,0.185408801106541,0,-0.17914830304390295,-0.029111209843071497,0.12177333855374169,0.08648617433323161
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF28,CF28_3,CF28,512500.0276656862,6192499.82175148,12.041997501013249,12.0570225716137,0.015025070600451329,54.859460236578116,52.90917506911462,52.90917506911462,1.2915033901668096,8.337208769564,0.17211687999364,0,-0.2347055633354509,-0.00737283837878828,0.0487093354246213,0.193369066289618
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF29,CF29_3,CF29,512500.0730969767,6197499.830959868,12.014084784642998,12.08253505574677,0.06845027110377266,77.76342104789865,75.4385112703765,75.4385112703765,1.2913136640016507,7.446933542525983,0.03449697087799697,0.029371257011074993,-0.015101271714309972,-0.11869735512250149,0.024354667710726002,0.0800727021150095
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF30,CF30_3,CF30,517500.0490080542,6152499.803977083,12.056478121290107,12.120844512519499,0.0643663912293917,69.15665501166146,59.17216805242431,59.17216805242431,1.2694591651191303,15.280023489317983,0.033534519508156,0,-0.024215020461056058,-0.0141617282200837,0,0.038376748681139605
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF31,CF31_3,CF31,517500.08229393145,6157499.880785225,12.06289179491386,12.120775707069631,0.05788391215577171,71.92484605421276,66.82980494422144,66.82980494422144,1.266908590901,14.126199167862012,-0.01603309323557195,0,0.013156591322177946,0,0,-0.013156591322178002
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF32,CF32_3,CF32,517500.05984277924,6162499.883060531,12.038761047721064,12.08451088750993,0.04574983978886671,86.63841917285805,77.08808669150199,77.08808669150199,1.2622763248378597,13.169814215060995,0.007276702774823951,0,-0.0056381108573210215,0,0.037382431439097974,-0.03174432058177598
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF33,CF33_3,CF33,517500.0445604493,6167499.811028843,11.993720698445241,12.059157502762043,0.06543680431680166,81.52339292874225,77.13184061761481,77.13184061761481,1.2626512607722908,11.372471759205013,0.19000238653635304,0.015946598795374103,0.1124710830572852,0.12742723555223498,0.3840197572391161,-0.6398646746440108
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF34,CF34_3,CF34,517500.0357638052,6172499.775957468,12.014080516983531,12.074296174786445,0.060215657802913825,71.56570082275711,75.6165199522912,71.56570082275711,1.2624331261940913,10.173236229601002,-0.009007610052341963,0.044940070216045014,0.03674043813939952,0.0539786241980781,0.04870933522474802,-0.18436846777827098
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF35,CF35_3,CF35,517500.0332116384,6177499.777824086,12.03657576493308,12.08290567873183,0.04632991379875051,57.4403820868428,65.67519522772788,57.4403820868428,1.27286318249807,9.504482361516978,0.10682040757000599,0,-0.178803713704543,0,0.165965059268631,0.012838654435911978
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF36,CF36_3,CF36,517500.0366625694,6182499.816606281,12.071898496271794,12.082199954147029,0.010301457875234732,65.52789271110328,60.13626021263502,60.13626021263502,1.285541140120329,9.79716797126602,0.201737028492809,0,-0.31070010664364606,-0.00849099502285803,0.022419475319968095,0.29677162634653564
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF37,CF37_3,CF37,517500.04632165184,6187499.780987112,12.076558394816844,12.099714976217099,0.02315658140025434,45.18354544591635,53.76205015866542,45.18354544591635,1.2886344957343088,8.11974359438301,0.06030977924851705,0,-0.06309994581855005,-0.00117804413982685,0.058954608552273996,0.005323381406102001
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF38,CF38_3,CF38,517500.061502076,6192499.782236776,12.065291814323153,12.100053269190981,0.034761454867828334,61.92837959221812,54.72289903822095,54.72289903822095,1.2895889379868004,8.256683749426998,0.257532698787836,0,-0.19695034153852597,0,0,0.196950341538525
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF39,CF39_3,CF39,517500.08196195716,6197499.820332571,12.040223241373191,12.071927646676627,0.031704405303436545,66.55697427329463,69.44301401001029,66.55697427329463,1.2965586232804895,7.518668882273005,0.012234998315324042,0.0436927459448315,-0.054177834506109024,-0.0365320014186609,0.085241336643542,-0.03822424666360302
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF40,CF40_3,CF40,522500.0642822681,6152499.88918984,12.073111998802489,12.123323261294528,0.050211262492039666,73.67257176021047,80.45438371338011,73.67257176021047,1.2632447777241094,14.213082759562013,0.292240218153681,0.05479800317936161,-0.25396342044502196,0.00608866701992901,0.1340832864204946,0.0589934638252374
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF41,CF41_3,CF41,522500.0773326165,6157499.892575038,12.05429652966607,12.133153234489887,0.07885670482381713,70.69222696516123,76.85868436396427,70.69222696516123,1.2592528017719609,13.165561217762985,-0.08280074325006903,0,0.06667649285779198,-0.0243546680808197,-0.024055823716360003,-0.018266001060612706
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF42,CF42_3,CF42,522500.08171073144,6162499.821689351,12.095249274401821,12.153605862195294,0.058356587793472414,56.64124835921818,57.52098866946876,56.64124835921818,1.2559635067456192,12.385580065640994,0,0,0,0,0,0
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF43,CF43_3,CF43,522500.0766004052,6167499.787798728,12.053202892494944,12.10913511202316,0.055932219528216365,63.35382834643507,61.372197434823384,61.372197434823384,1.2632804491065794,12.116804627746006,-0.011694720339955,0.048709336162283484,0.07196688030545206,-0.07306400424342549,0.103464109728714,-0.15107632195302498
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF44,CF44_3,CF44,522500.0617534066,6172499.790880593,12.088569323705485,12.126903843369732,0.038334519664246614,73.29082462991309,71.52008155781537,71.52008155781537,1.2657869704053901,9.496406088382997,-0.02749761442669596,-0.07306400423867639,0.027843780257107986,0,0.0339952741167891,0.011224949864779982
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF45,CF45_3,CF45,522500.0369213511,6177499.830912278,12.139320609712508,12.133911727144032,-0.005408882568476159,56.13885644663083,70.17759914441292,56.13885644663083,1.2773808073746995,8.546390535547005,0.20776820832558301,0,-0.15950290865526595,0,0,0.1595029086552673
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF47,CF47_3,CF47,522500.02009768866,6187499.799469306,12.073618696174861,12.05999272106918,-0.013625975105680865,60.89023090302947,68.74337086451011,60.89023090302947,1.28544678054529,6.7644284510700174,0.22844861647499404,0,-0.39868398682537504,0,0.10468683951343702,0.293997147311938
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF48,CF48_3,CF48,522500.02689213475,6192499.839240847,12.057039527190552,12.080742698755868,0.023703171565315984,45.31484067724011,58.82376063461642,45.31484067724011,1.2916906734331803,7.173715918731006,0.021492278686464972,0.012177334040585304,-0.029807345622139048,0,0.010964555592515024,0.006665455989038907
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF49,CF49_3,CF49,522500.0856363534,6197499.8048974695,12.02211727692976,12.059356346312251,0.03723906938249044,70.72983543226022,82.05114977546285,70.72983543226022,1.3002484125442093,7.370904571598004,0.008876439441385942,0,0.02435862148749196,0,-0.016300662275332,-0.008057959212160001
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF50,CF50_3,CF50,527500.0886990835,6152499.883027053,12.071199253372896,12.059631514809462,-0.01156773856343385,89.19201916882785,78.40705444733021,78.40705444733021,1.255572438283881,13.994520014171002,0.029137452836267008,0.05017565894662296,-0.230468535125368,0.009444747401845005,0.09830967655441189,0.0725384522224872
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF51,CF51_3,CF51,527500.0818896274,6157499.8224678775,12.072962983394447,12.067111666223076,-0.005851317171371662,82.87103049408165,84.2606346810021,82.87103049408165,1.2485256205330995,12.362935664885015,0.179297827487721,-0.034812034369351985,-0.15172790249337598,0.0860770908062371,0.0273988442124114,0.0730640018440797
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF52,CF52_3,CF52,527500.0497756924,6162499.798923867,12.077585130096368,12.156806298815491,0.07922116871912266,69.76185870042032,63.834774822793285,63.834774822793285,1.253781034677921,11.11430441888399,-0.012883264234944902,0,0.01368102971183005,0,-0.013681029711829995,0
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF53,CF53_3,CF53,527500.0550309606,6167499.812767024,12.071385330105748,12.151752980564467,0.08036765045871874,63.70512535904675,65.17394281181365,63.70512535904675,1.2635900618586202,11.38431064185599,0.04837368747349796,0,-0.029283516478238014,0,0.004928849196532692,0.0243546672817059
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF54,CF54_3,CF54,527500.0343271294,6172499.863579813,12.098798670643236,12.103963036466329,0.00516436582309332,84.02585468971591,73.38879098090052,73.38879098090052,1.2714518682767793,9.225848881393006,0.19409813541421905,0.03481203436744601,-0.36898856069269803,0,0.12894886804545488,0.2052276582797956
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF55,CF55_3,CF55,527500.0508941073,6177499.840442368,12.068442421414133,12.118011043384518,0.04956862197038525,81.9452174525552,77.65451565497777,77.65451565497777,1.27440748349074,7.771611355901001,0.025556882858212004,0,-0.05486504842430301,0,0.002614341771894013,0.05225070665241002
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF56,CF56_3,CF56,527500.0408488035,6182499.854226997,12.089890611011585,12.140948971862537,0.051058360850952056,65.02657799670118,67.23123049357933,65.02657799670118,1.2832212522867206,7.992085978927008,0,0,0,0,0,0
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF57,CF57_3,CF57,527500.0672787909,6187499.794012441,12.086033845424984,12.130974962153768,0.044941116728784536,53.041794506713366,68.29708105218712,53.041794506713366,1.28484809191864,6.591815889866979,0.009562815489006005,0,-0.005110675290933009,0,0.00511067529093307,0
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF58,CF58_3,CF58,527500.0664424137,6192499.770672006,12.112750952319939,12.110439872616702,-0.0023110797032366293,52.01528317718016,68.86892737636644,52.01528317718016,1.2927254806031696,5.622610812776998,0.21347585948963296,0,-0.141028214574331,0.0168963354888746,0.0553818306859101,0.06875004839954701
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF59,CF59_3,CF59,527500.0380833544,6197499.784182167,12.047754883682664,12.094275093221054,0.04652020953838942,60.08333338750265,57.55661467258717,57.55661467258717,1.3003556766475306,6.011526131478007,-0.009203487243709008,0,0.005896506770385002,-0.029073669147152863,0.012571495853724995,0.010605666523042595
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF60,CF60_3,CF60,532500.0746473216,6152499.896262771,12.08174092964253,12.061680038517391,-0.02006089112513898,77.08190107072662,71.28616821546971,71.28616821546971,1.2471691380401708,12.650415999020993,-0.07863275185581198,0.05827232806770499,-0.03831200844502601,-0.0363840131395859,0.124348188648502,-0.107924495131596
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF61,CF61_3,CF61,532500.0476127628,6157499.892527556,12.080868931136086,12.141525160764033,0.0606562296279467,75.73560052212508,66.89206819650624,66.89206819650624,1.2456623879953792,12.277533860328987,0.039476032022905005,0.004368700390426,-0.031330157534937064,0.00869545616974278,0.013848844673027896,0.0044171563017403
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF62,CF62_3,CF62,532500.0430350703,6162499.81496773,12.068926208575903,12.1421085911973,0.07318238262139687,73.53023002837679,71.23100846845749,71.23100846845749,1.2535807415688005,11.034961259471004,0.133201717821812,0,-0.07907878835164206,0,0.024354667965206897,0.0547241203864353
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF63,CF63_3,CF63,532500.058788367,6167499.886138109,12.076568506453022,12.148351028908618,0.07178252245559591,71.75358148532787,67.30734421673891,67.30734421673891,1.2633055083201494,10.302297740116984,0.13234932977139802,0.0363357797683796,-0.09545402474598408,0,0,0.0591182449776055
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF64,CF64_3,CF64,532500.0331872304,6172499.882969435,12.083096800742643,12.075803622827495,-0.0072931779151481635,83.31036557638069,78.00436076845838,78.00436076845838,1.27639147926147,9.377449411294009,-0.04765017245931902,0.039047624833632,-0.0807950681298775,-0.03044333495633901,0.06849908254707202,0.0036916957055132954
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF65,CF65_3,CF65,532500.028758022,6177499.805903052,12.087329084207179,12.102389582144857,0.015060497937678718,70.76422701739034,67.90202252515458,67.90202252515458,1.2793810662142402,7.010607668836002,-0.004170783653139942,-0.04718559028286501,-0.010205604877633001,0,0.05065991542885501,0.006731279731644203
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF66,CF66_3,CF66,532500.0433655721,6182499.877498317,12.103442678367506,12.145390167186418,0.04194748881891286,63.291081247209775,58.7418708478346,58.7418708478346,1.2865254696718598,6.499046255479016,0,0,0,0,0,0
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF67,CF67_3,CF67,532500.016379806,6187499.763386833,12.14559201900651,12.115990204813452,-0.029601814193059184,48.73125785629716,75.24969593371472,48.73125785629716,1.290598583951061,6.664834685525989,0.08676999958946996,0,-0.070174102454436,0,0.0243546679651847,0.045819434489252006
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF68,CF68_3,CF68,532500.0701839877,6192499.798358294,12.06879541364408,12.10223120842684,0.03343579478275949,60.934983137590365,61.381204281548925,60.934983137590365,1.2964382339520402,4.6448871067040045,-0.02381404054913605,0,0.03485180259919207,-0.04771796412726498,0,0.012866161528073503
delta_cwm_sti,all_species,2010s_minus_1990s,2,3,1990s,2010s,CF69,CF69_3,CF69,532500.0807532563,6197499.758865873,12.044211797200262,12.096473663510437,0.052261866310175265,73.09307992110789,66.09387613006383,66.09387613006383,1.2953402394937994,4.425502741344985,-0.010763131352196975,0,-0.005074012825119989,0,0.03653200194768902,-0.031457989122568905
