"","kvadratkod","survey","tmean_winter"
"DD43","DD43","DD43_2",-0.509752275762976
"DD44","DD44","DD44_2",-0.499810796299081
"DD45","DD45","DD45_2",-0.484274080412338
"DD46","DD46","DD46_2",-0.408863731089576
"DD47","DD47","DD47_2",-0.274093288667898
"DD48","DD48","DD48_2",-0.24758651462415
"DD49","DD49","DD49_2",-0.218953087080989
"DD50","DD50","DD50_2",-0.442438445407414
"DD51","DD51","DD51_2",-0.422456939317007
"DD52","DD52","DD52_2",-0.317645802995529
"DD53","DD53","DD53_2",-0.33711971970798
"DD54","DD54","DD54_2",-0.323057642982046
"DD55","DD55","DD55_2",-0.306728590422109
"DD56","DD56","DD56_2",-0.255601352095212
"DD57","DD57","DD57_2",-0.186939510915941
"DD58","DD58","DD58_2",-0.17661638779899
"DD59","DD59","DD59_2",-0.156697344637794
"DD60","DD60","DD60_2",-0.410601042615938
"DD61","DD61","DD61_2",-0.327170383005613
"DD62","DD62","DD62_2",-0.319173409778078
"DD63","DD63","DD63_2",-0.344184578578561
"DD64","DD64","DD64_2",-0.30242115447379
"DD65","DD65","DD65_2",-0.222017449952816
"DD66","DD66","DD66_2",-0.17526775189577
"DD67","DD67","DD67_2",-0.161590915330963
"DD70","DD70","DD70_2",-0.37607215351625
"DD71","DD71","DD71_2",-0.344227782680087
"DD72","DD72","DD72_2",-0.238620153227099
"DD73","DD73","DD73_2",-0.210817776461471
"DD80","DD80","DD80_2",-0.369497856919658
"DD81","DD81","DD81_2",-0.32190601303201
"DD82","DD82","DD82_2",-0.290237751331667
"DD90","DD90","DD90_2",-0.25217222428047
"DD91","DD91","DD91_2",-0.274387760403304
"DD92","DD92","DD92_2",-0.237823498448726
"DD93","DD93","DD93_2",-0.0529703554617639
"DE00","DE00","DE00_2",-0.834655425060068
"DE01","DE01","DE01_2",-0.781224849250157
"DE02","DE02","DE02_2",-0.678815967780076
"DE03","DE03","DE03_2",-0.82872966776831
"DE04","DE04","DE04_2",-0.885945461367745
"DE05","DE05","DE05_2",-0.94921977360313
"DE06","DE06","DE06_2",-0.919994359443203
"DE07","DE07","DE07_2",-0.940187166775736
"DE08","DE08","DE08_2",-1.00815377758177
"DE09","DE09","DE09_2",-0.848170129892015
"DE10","DE10","DE10_2",-0.786468794749522
"DE11","DE11","DE11_2",-0.579536451213737
"DE12","DE12","DE12_2",-0.707227434377484
"DE13","DE13","DE13_2",-0.878898413832517
"DE14","DE14","DE14_2",-0.682415205661422
"DE15","DE15","DE15_2",-0.871642029507002
"DE16","DE16","DE16_2",-0.957765764698278
"DE17","DE17","DE17_2",-0.977002541441335
"DE18","DE18","DE18_2",-0.799405373505806
"DE19","DE19","DE19_2",-0.752926999244257
"DE20","DE20","DE20_2",-0.649684427256498
"DE21","DE21","DE21_2",-0.653271744969985
"DE22","DE22","DE22_2",-0.815175350294037
"DE23","DE23","DE23_2",-0.778980116749714
"DE24","DE24","DE24_2",-0.571870684815873
"DE25","DE25","DE25_2",-0.718829422393062
"DE26","DE26","DE26_2",-0.87143668691886
"DE27","DE27","DE27_2",-0.90123815741883
"DE28","DE28","DE28_2",-0.729323164368588
"DE29","DE29","DE29_2",-0.790029846001342
"DE30","DE30","DE30_2",-0.610499221716385
"DE31","DE31","DE31_2",-0.745035829229163
"DE32","DE32","DE32_2",-0.68161178768941
"DE33","DE33","DE33_2",-0.723195772936751
"DE34","DE34","DE34_2",-0.56121002125807
"DE35","DE35","DE35_2",-0.712958033975169
"DE36","DE36","DE36_2",-0.700684813145647
"DE37","DE37","DE37_2",-0.741804744104953
"DE38","DE38","DE38_2",-0.753017430909728
"DE39","DE39","DE39_2",-0.7427552766274
"DE40","DE40","DE40_2",-0.30849298154921
"DE41","DE41","DE41_2",-0.440965834257404
"DE42","DE42","DE42_2",-0.600241803411065
"DE43","DE43","DE43_2",-0.666926656659193
"DE44","DE44","DE44_2",-0.466693991149354
"DE45","DE45","DE45_2",-0.687821108089608
"DE46","DE46","DE46_2",-0.692398145481977
"DE47","DE47","DE47_2",-0.72655312582959
"DE48","DE48","DE48_2",-0.790072964259817
"DE49","DE49","DE49_2",-0.676854293509878
"DE50","DE50","DE50_2",-0.191981531776826
"DE51","DE51","DE51_2",-0.225078450814886
"DE52","DE52","DE52_2",-0.426500180600334
"DE53","DE53","DE53_2",-0.493284646040023
"DE54","DE54","DE54_2",-0.367744045263655
"DE55","DE55","DE55_2",-0.420573115435963
"DE56","DE56","DE56_2",-0.46666045924715
"DE57","DE57","DE57_2",-0.786462177161013
"DE58","DE58","DE58_2",-0.695152166896525
"DE59","DE59","DE59_2",-0.568475700779178
"DE65","DE65","DE65_2",-0.252089143741097
"DE66","DE66","DE66_2",-0.326705472987547
"DE67","DE67","DE67_2",-0.52286472992829
"DE68","DE68","DE68_2",-0.517213848908698
"DE69","DE69","DE69_2",-0.486966362505066
"DE70","DE70","DE70_2",-0.0421592738522325
"DE75","DE75","DE75_2",-0.302704425215311
"DE76","DE76","DE76_2",-0.209819918377197
"DE77","DE77","DE77_2",-0.283933825847867
"DE78","DE78","DE78_2",-0.514049341103774
"DE79","DE79","DE79_2",-0.32150835033347
"DE80","DE80","DE80_2",-0.00175851758084611
"DE83","DE83","DE83_2",-0.149465973689936
"DE84","DE84","DE84_2",-0.219534102231392
"DE85","DE85","DE85_2",-0.24594402792493
"DE86","DE86","DE86_2",-0.363715761169332
"DE87","DE87","DE87_2",-0.242184012654146
"DE88","DE88","DE88_2",-0.33552568530847
"DE89","DE89","DE89_2",-0.21942256298314
"DE90","DE90","DE90_2",-0.00539357388137895
"DE91","DE91","DE91_2",-0.0269372936088148
"DE93","DE93","DE93_2",-0.140988813127902
"DE94","DE94","DE94_2",-0.133121842063638
"DE95","DE95","DE95_2",-0.215162953557288
"DE96","DE96","DE96_2",-0.366532749609506
"DE97","DE97","DE97_2",-0.277467369522477
"DE98","DE98","DE98_2",-0.199870407817797
"DE99","DE99","DE99_2",-0.15669435968245
"DF00","DF00","DF00_2",-0.0245796985306752
"DF01","DF01","DF01_2",-0.0815625269032734
"DF02","DF02","DF02_2",-0.0958959994371333
"DF04","DF04","DF04_2",-0.312065653992135
"DF05","DF05","DF05_2",-0.487427710273113
"DF06","DF06","DF06_2",-0.465033423888506
"DF07","DF07","DF07_2",-0.436452686893502
"DF08","DF08","DF08_2",-0.292689361813044
"DF09","DF09","DF09_2",-0.54480004939024
"DF10","DF10","DF10_2",0.0232756259031266
"DF14","DF14","DF14_2",-0.18855792635316
"DF15","DF15","DF15_2",-0.442440108584785
"DF16","DF16","DF16_2",-0.359633677553314
"DF17","DF17","DF17_2",-0.310727608891523
"DF18","DF18","DF18_2",-0.320297167421919
"DF19","DF19","DF19_2",-0.577447385644192
"DF20","DF20","DF20_2",0.104791419846327
"DF21","DF21","DF21_2",0.150782576330676
"DF24","DF24","DF24_2",-0.0312452177435498
"DF25","DF25","DF25_2",-0.089219295541836
"DF26","DF26","DF26_2",-0.180841533031967
"DF27","DF27","DF27_2",-0.184602177702045
"DF28","DF28","DF28_2",-0.21999652553977
"DF29","DF29","DF29_2",-0.568291769770338
"DF30","DF30","DF30_2",0.0642876449202605
"DF31","DF31","DF31_2",0.167123983520279
"DF32","DF32","DF32_2",0.191666677594185
"DF36","DF36","DF36_2",-0.112298510315277
"DF37","DF37","DF37_2",-0.0870105322513325
"DF38","DF38","DF38_2",-0.163739978441326
"DF39","DF39","DF39_2",-0.430186411617582
"DF40","DF40","DF40_2",0.0522893272735043
"DF41","DF41","DF41_2",0.175268060016119
"DF42","DF42","DF42_2",0.221759866997946
"DF43","DF43","DF43_2",0.144411078994519
"DF47","DF47","DF47_2",-0.059948292398509
"DF48","DF48","DF48_2",-0.100889614396976
"DF49","DF49","DF49_2",-0.217552027641311
"DF50","DF50","DF50_2",0.0936164674008341
"DF51","DF51","DF51_2",0.187869435034869
"DF52","DF52","DF52_2",0.235707651155752
"DF55","DF55","DF55_2",0.0520606151375408
"DF58","DF58","DF58_2",-0.0534493581075346
"DF59","DF59","DF59_2",-0.146935505329658
"DF60","DF60","DF60_2",0.20942544009718
"DF61","DF61","DF61_2",0.19580196666554
"DF62","DF62","DF62_2",0.248508234551223
"DF65","DF65","DF65_2",0.103372895560814
"DF66","DF66","DF66_2",0.0654263445692596
"DF69","DF69","DF69_2",-0.029150450318825
"DF70","DF70","DF70_2",0.317724624049427
"DF71","DF71","DF71_2",0.290612529253677
"DF72","DF72","DF72_2",0.300842720841729
"DF80","DF80","DF80_2",0.406533875757606
"DF81","DF81","DF81_2",0.339803854590999
"DF90","DF90","DF90_2",0.424342128321553
"DF91","DF91","DF91_2",0.40655581554169
"DF96","DF96","DF96_2",0.202875515256865
"DF97","DF97","DF97_2",0.100339959080146
"DF98","DF98","DF98_2",0.142286111937637
"DG00","DG00","DG00_2",-0.0432388355874324
"DG05","DG05","DG05_2",0.109592147638261
"DG06","DG06","DG06_2",0.116756745658272
"DG07","DG07","DG07_2",0.0880256686064181
"DG08","DG08","DG08_2",0.079665928798413
"DG09","DG09","DG09_2",0.0199987332811205
"DG14","DG14","DG14_2",0.0565359772207752
"DG15","DG15","DG15_2",0.0385859612089822
"DG16","DG16","DG16_2",0.11939585063308
"DG17","DG17","DG17_2",0.0499602011192042
"DG18","DG18","DG18_2",0.00865618700377413
"DG19","DG19","DG19_2",-0.00770912269931034
"DG21","DG21","DG21_2",0.154563536825305
"DG22","DG22","DG22_2",0.175431028738872
"DG23","DG23","DG23_2",0.193460167138421
"DG24","DG24","DG24_2",0.0104702320602781
"DG25","DG25","DG25_2",-0.0441141111034875
"DG26","DG26","DG26_2",-0.000639304900835413
"DG27","DG27","DG27_2",-0.0718430293635096
"DG28","DG28","DG28_2",0.00727673582059241
"DG29","DG29","DG29_2",0.0945263626176448
"DG30","DG30","DG30_2",0.170145262890106
"DG31","DG31","DG31_2",0.19601269516094
"DG32","DG32","DG32_2",0.211102848072652
"DG33","DG33","DG33_2",0.14405574019248
"DG34","DG34","DG34_2",-0.0495685371382972
"DG35","DG35","DG35_2",-0.148296719167142
"DG36","DG36","DG36_2",-0.0956441731102087
"DG37","DG37","DG37_2",-0.0579539266263723
"DG38","DG38","DG38_2",-0.091104343106457
"DG39","DG39","DG39_2",0.0615868884498105
"DG40","DG40","DG40_2",0.228634878591633
"DG41","DG41","DG41_2",0.158430010585548
"DG42","DG42","DG42_2",0.241193146630415
"DG43","DG43","DG43_2",0.0785528858856952
"DG44","DG44","DG44_2",0.121023000044503
"DG45","DG45","DG45_2",-0.029542943897965
"DG46","DG46","DG46_2",-0.122486945382355
"DG47","DG47","DG47_2",-0.120426535364922
"DG48","DG48","DG48_2",-0.0956752128085007
"DG49","DG49","DG49_2",0.0580319260068212
"DG50","DG50","DG50_2",0.275916224417956
"DG51","DG51","DG51_2",0.238082626450559
"DG52","DG52","DG52_2",0.0234108808717129
"DG53","DG53","DG53_2",0.00343638843118654
"DG54","DG54","DG54_2",0.169041820875216
"DG55","DG55","DG55_2",0.190158200485152
"DG56","DG56","DG56_2",0.0592289424022245
"DG57","DG57","DG57_2",-0.0518597654882299
"DG58","DG58","DG58_2",0.136343690369131
"DG59","DG59","DG59_2",0.18359898789835
"DG60","DG60","DG60_2",0.307740557433235
"DG61","DG61","DG61_2",0.0796729929080814
"DG62","DG62","DG62_2",0.0728161246512636
"DG63","DG63","DG63_2",0.173489482569003
"DG64","DG64","DG64_2",0.22761796724053
"DG65","DG65","DG65_2",0.236572862491887
"DG66","DG66","DG66_2",0.224191180673891
"DG67","DG67","DG67_2",0.146937244960643
"DG68","DG68","DG68_2",0.294755424920805
"DG69","DG69","DG69_2",0.266895407233325
"DG70","DG70","DG70_2",0.34230313736476
"DG71","DG71","DG71_2",0.17131479188177
"DG72","DG72","DG72_2",0.166456183735543
"DG73","DG73","DG73_2",0.191992817552405
"DG74","DG74","DG74_2",0.18093508916614
"DG75","DG75","DG75_2",0.174631064467307
"DG76","DG76","DG76_2",0.2477087868835
"DG77","DG77","DG77_2",0.305329451119557
"DG78","DG78","DG78_2",0.357094788568189
"DG79","DG79","DG79_2",0.369103872532984
"DG80","DG80","DG80_2",0.32749121843962
"DG81","DG81","DG81_2",0.180710235002809
"DG82","DG82","DG82_2",0.13668634868734
"DG83","DG83","DG83_2",0.11205453296851
"DG84","DG84","DG84_2",0.0880166635937393
"DG85","DG85","DG85_2",0.100738270642567
"DG86","DG86","DG86_2",0.23980458749344
"DG87","DG87","DG87_2",0.347308309668404
"DG88","DG88","DG88_2",0.419100280548565
"DG89","DG89","DG89_2",0.433922315402709
"DG90","DG90","DG90_2",0.308885170321833
"DG91","DG91","DG91_2",0.0939044199946305
"DG92","DG92","DG92_2",0.0876270649944343
"DG93","DG93","DG93_2",-0.00934610333903285
"DG94","DG94","DG94_2",0.0417397698229127
"DG95","DG95","DG95_2",0.12095922541136
"DG96","DG96","DG96_2",0.262793515627514
"DG97","DG97","DG97_2",0.412264929016622
"DG98","DG98","DG98_2",0.429197819678546
"DG99","DG99","DG99_2",0.422987318888596
"DH06","DH06","DH06_2",-0.137756781842823
"DH07","DH07","DH07_2",-0.115539846573064
"DH08","DH08","DH08_2",-0.0805286611605709
"DH09","DH09","DH09_2",-0.143968293869796
"DH16","DH16","DH16_2",-0.0551570074221293
"DH17","DH17","DH17_2",-0.107788380404911
"DH18","DH18","DH18_2",-0.0777201735774334
"DH19","DH19","DH19_2",-0.0781195892621303
"DH25","DH25","DH25_2",-0.0141332785024406
"DH26","DH26","DH26_2",-0.0351462539426394
"DH27","DH27","DH27_2",-0.139526317847169
"DH28","DH28","DH28_2",-0.129326641517584
"DH29","DH29","DH29_2",-0.0108489460180988
"DH36","DH36","DH36_2",0.0583131663528998
"DH37","DH37","DH37_2",-0.0333783032786442
"DH38","DH38","DH38_2",0.0648531451297457
"DH49","DH49","DH49_2",0.227087051346332
"DH57","DH57","DH57_2",0.222988152849447
"DH58","DH58","DH58_2",0.220846421352153
"DH59","DH59","DH59_2",0.306104134692583
"DH66","DH66","DH66_2",0.129931993321464
"DH67","DH67","DH67_2",0.179027987750032
"DH69","DH69","DH69_2",0.313209262023431
"DH75","DH75","DH75_2",0.189154448627607
"DH76","DH76","DH76_2",0.178258279471727
"DH77","DH77","DH77_2",0.306013140430513
"DH78","DH78","DH78_2",0.353172286897393
"DH79","DH79","DH79_2",0.3408236923696
"DH85","DH85","DH85_2",0.252552262891563
"DH86","DH86","DH86_2",0.295300666787343
"DH87","DH87","DH87_2",0.35868737419625
"DH88","DH88","DH88_2",0.383367850722474
"DH89","DH89","DH89_2",0.425401470654655
"DH95","DH95","DH95_2",0.324528145787462
"DH96","DH96","DH96_2",0.347467275446595
"DH97","DH97","DH97_2",0.401802418667207
"DH98","DH98","DH98_2",0.433354192147516
"DH99","DH99","DH99_2",0.431724859624729
"EB01","EB01","EB01_2",0.369026547288864
"EB02","EB02","EB02_2",0.337509993847317
"EB03","EB03","EB03_2",0.329032717741927
"EB04","EB04","EB04_2",0.309751351091106
"EB05","EB05","EB05_2",0.333333381451666
"EB06","EB06","EB06_2",0.331936232723789
"EB07","EB07","EB07_2",0.303707409823187
"EB08","EB08","EB08_2",0.262866348196361
"EB09","EB09","EB09_2",0.288316045973517
"EB10","EB10","EB10_2",0.257933989176772
"EB11","EB11","EB11_2",0.261901100151684
"EB12","EB12","EB12_2",0.24121343279565
"EB13","EB13","EB13_2",0.241313975261792
"EB14","EB14","EB14_2",0.340041096381517
"ED00","ED00","ED00_2",-0.152685201119505
"ED01","ED01","ED01_2",-0.154304102439658
"ED02","ED02","ED02_2",-0.140312699923038
"ED03","ED03","ED03_2",-7.71323800309309e-05
"ED10","ED10","ED10_2",-0.0321210810159793
"ED11","ED11","ED11_2",-0.106373791102347
"ED12","ED12","ED12_2",-0.103436938500907
"ED13","ED13","ED13_2",-0.0209700157235485
"ED20","ED20","ED20_2",0.0970768340742978
"ED21","ED21","ED21_2",0.0348999854437844
"ED22","ED22","ED22_2",0.0596487937947916
"ED23","ED23","ED23_2",0.141985109119768
"ED30","ED30","ED30_2",0.170195851632837
"ED31","ED31","ED31_2",0.155436058990403
"ED32","ED32","ED32_2",0.180240169681499
"ED41","ED41","ED41_2",0.243952601669033
"EE04","EE04","EE04_2",0.0624103891364627
"EE05","EE05","EE05_2",-0.0558870683942526
"EE06","EE06","EE06_2",-0.123009756416944
"EE07","EE07","EE07_2",-0.124870147340943
"EE08","EE08","EE08_2",-0.154706566017679
"EE09","EE09","EE09_2",-0.0610727444676575
"EE14","EE14","EE14_2",0.0724453550571279
"EE15","EE15","EE15_2",-0.0483348019640146
"EE16","EE16","EE16_2",0.0175093308927854
"EE17","EE17","EE17_2",-0.0216067538925312
"EE18","EE18","EE18_2",-0.0745291704393096
"EE19","EE19","EE19_2",-0.0455230062449511
"EE20","EE20","EE20_2",0.242521916539682
"EE24","EE24","EE24_2",0.159978499369962
"EE26","EE26","EE26_2",0.113933846252624
"EE27","EE27","EE27_2",0.0215071610635734
"EE28","EE28","EE28_2",0.0142003622221901
"EE29","EE29","EE29_2",-0.0282173923808228
"EE38","EE38","EE38_2",0.100666817719037
"EE39","EE39","EE39_2",0.11656929900597
"EE81","EE81","EE81_2",0.413911036562678
"EE90","EE90","EE90_2",0.333783119676961
"EE91","EE91","EE91_2",0.361704824518284
"EF00","EF00","EF00_2",0.428735301850425
"EF01","EF01","EF01_2",0.42288145762463
"EF02","EF02","EF02_2",0.394843328900964
"EF06","EF06","EF06_2",0.233812339036004
"EF07","EF07","EF07_2",0.171870784618556
"EF08","EF08","EF08_2",0.186174492852905
"EF09","EF09","EF09_2",0.162328005403585
"EF10","EF10","EF10_2",0.41086622182616
"EF11","EF11","EF11_2",0.402895911500389
"EF19","EF19","EF19_2",0.211268262649224
"EF20","EF20","EF20_2",0.475763101198574
"EF35","EF35","EF35_2",0.365983578361489
"EF44","EF44","EF44_2",0.434488976538114
"EF45","EF45","EF45_2",0.318890875015724
"EF53","EF53","EF53_2",0.441106554852124
"EF54","EF54","EF54_2",0.39713850612267
"EF55","EF55","EF55_2",0.366430961705082
"EF60","EF60","EF60_2",0.504345377717368
"EF61","EF61","EF61_2",0.486713875981077
"EF63","EF63","EF63_2",0.417237269493224
"EF64","EF64","EF64_2",0.41789899694974
"EF65","EF65","EF65_2",0.430658291233808
"EF66","EF66","EF66_2",0.463583751649663
"EF68","EF68","EF68_2",0.420978436498503
"EF69","EF69","EF69_2",0.411427753331443
"EF70","EF70","EF70_2",0.455886718024908
"EF71","EF71","EF71_2",0.474845552899801
"EF72","EF72","EF72_2",0.412943163816378
"EF73","EF73","EF73_2",0.344452395339984
"EF74","EF74","EF74_2",0.38533823247345
"EF75","EF75","EF75_2",0.456644882937567
"EF76","EF76","EF76_2",0.451069048729489
"EF78","EF78","EF78_2",0.424947174527625
"EF79","EF79","EF79_2",0.425731321960655
"EF80","EF80","EF80_2",0.393581996353679
"EF81","EF81","EF81_2",0.414627763996282
"EF82","EF82","EF82_2",0.398697555116064
"EF83","EF83","EF83_2",0.264597724194101
"EF84","EF84","EF84_2",0.396217360950787
"EF85","EF85","EF85_2",0.405644300789182
"EF86","EF86","EF86_2",0.40075664749108
"EF87","EF87","EF87_2",0.396108465944478
"EF90","EF90","EF90_2",0.238409334374808
"EF91","EF91","EF91_2",0.220509462342206
"EF92","EF92","EF92_2",0.212035184952732
"EF93","EF93","EF93_2",0.274358877555709
"EF94","EF94","EF94_2",0.187650916680391
"EF95","EF95","EF95_2",0.228096848675308
"EF96","EF96","EF96_2",0.352907485300826
"EF97","EF97","EF97_2",0.229625335678466
"EF98","EF98","EF98_2",0.369106329502908
"EG00","EG00","EG00_2",0.349871161178646
"EG01","EG01","EG01_2",0.109352148840482
"EG02","EG02","EG02_2",0.0370253956544865
"EG03","EG03","EG03_2",-0.0523112645730256
"EG04","EG04","EG04_2",0.0885080374964051
"EG05","EG05","EG05_2",0.186275531209019
"EG06","EG06","EG06_2",0.337079632066713
"EG07","EG07","EG07_2",0.421703586087783
"EG08","EG08","EG08_2",0.428670035424648
"EG09","EG09","EG09_2",0.438525585098815
"EG10","EG10","EG10_2",0.401451869544695
"EG11","EG11","EG11_2",0.219772010416217
"EG12","EG12","EG12_2",0.168469522372385
"EG13","EG13","EG13_2",0.0776527755209077
"EG14","EG14","EG14_2",0.199015275996484
"EG15","EG15","EG15_2",0.293528962940543
"EG16","EG16","EG16_2",0.424113546238893
"EG17","EG17","EG17_2",0.43856495346381
"EG18","EG18","EG18_2",0.479600684241576
"EG19","EG19","EG19_2",0.461776547435707
"EG21","EG21","EG21_2",0.433446768693866
"EG22","EG22","EG22_2",0.394198498093638
"EG23","EG23","EG23_2",0.389721271336222
"EG24","EG24","EG24_2",0.384696006600758
"EG25","EG25","EG25_2",0.425724961166346
"EG26","EG26","EG26_2",0.466381558737073
"EG27","EG27","EG27_2",0.463315861645303
"EG30","EG30","EG30_2",0.484165277422758
"EG31","EG31","EG31_2",0.505926228822474
"EG33","EG33","EG33_2",0.542017432020011
"EG34","EG34","EG34_2",0.522355798836326
"EG35","EG35","EG35_2",0.521067284155723
"EG36","EG36","EG36_2",0.516802689348085
"EG40","EG40","EG40_2",0.472449158369238
"EG41","EG41","EG41_2",0.488401289369587
"EG42","EG42","EG42_2",0.505202690610177
"EG44","EG44","EG44_2",0.524999976158142
"EG46","EG46","EG46_2",0.525000005960464
"EG67","EG67","EG67_2",0.520073027221276
"EG72","EG72","EG72_2",0.522900734092488
"EG73","EG73","EG73_2",0.514560158637988
"EG74","EG74","EG74_2",0.513861754054319
"EG76","EG76","EG76_2",0.499883369576118
"EG77","EG77","EG77_2",0.489507799254109
"EG78","EG78","EG78_2",0.467051359945203
"EG79","EG79","EG79_2",0.44432077390906
"EG83","EG83","EG83_2",0.495455624281761
"EG84","EG84","EG84_2",0.452429017161945
"EG85","EG85","EG85_2",0.444104062878616
"EG86","EG86","EG86_2",0.401591695282645
"EG87","EG87","EG87_2",0.442827585996792
"EG88","EG88","EG88_2",0.429756866732548
"EG89","EG89","EG89_2",0.396941752082294
"EG93","EG93","EG93_2",0.427087957380827
"EG94","EG94","EG94_2",0.428855020030457
"EG95","EG95","EG95_2",0.377454685381796
"EG96","EG96","EG96_2",0.364791066473404
"EG97","EG97","EG97_2",0.26283481163958
"EG98","EG98","EG98_2",0.223500374300554
"EG99","EG99","EG99_2",0.289337657227358
"EH05","EH05","EH05_2",0.363410391088514
"EH06","EH06","EH06_2",0.43419211933884
"EH07","EH07","EH07_2",0.436872025903141
"EH08","EH08","EH08_2",0.43117535932441
"EH09","EH09","EH09_2",0.384468386447023
"EH13","EH13","EH13_2",0.317877506160029
"EH14","EH14","EH14_2",0.33523649808927
"EH15","EH15","EH15_2",0.346301613002487
"EH16","EH16","EH16_2",0.433632259175342
"EH17","EH17","EH17_2",0.438755542696857
"EH18","EH18","EH18_2",0.46092681852796
"EH19","EH19","EH19_2",0.46470448837206
"EH23","EH23","EH23_2",0.325580317971201
"EH24","EH24","EH24_2",0.344825016446635
"EH25","EH25","EH25_2",0.362181264850483
"EH26","EH26","EH26_2",0.38949461970213
"EH27","EH27","EH27_2",0.399423677218716
"EH28","EH28","EH28_2",0.435366929397406
"EH36","EH36","EH36_2",0.446187146754239
"EH37","EH37","EH37_2",0.43493103234185
"EH38","EH38","EH38_2",0.442487464317057
"EH39","EH39","EH39_2",0.461885960564628
"EH49","EH49","EH49_2",0.504077146580757
"EH54","EH54","EH54_2",0.37885674495734
"EH55","EH55","EH55_2",0.426980256887903
"EH56","EH56","EH56_2",0.445046662784704
"EH57","EH57","EH57_2",0.448560159362559
"EH63","EH63","EH63_2",0.337619252953784
"EH64","EH64","EH64_2",0.36494632833063
"EH65","EH65","EH65_2",0.413431289737609
"EH66","EH66","EH66_2",0.426682859912674
"EH67","EH67","EH67_2",0.426549205695479
"EH68","EH68","EH68_2",0.460473408402912
"EH73","EH73","EH73_2",0.338513711020254
"EH74","EH74","EH74_2",0.357183933302944
"EH75","EH75","EH75_2",0.391946150094173
"EH76","EH76","EH76_2",0.400434802916502
"EH77","EH77","EH77_2",0.413109385410527
"EH78","EH78","EH78_2",0.441100079627584
"EH83","EH83","EH83_2",0.34055099115561
"EH84","EH84","EH84_2",0.350317129600306
"EH85","EH85","EH85_2",0.36798738743565
"EH86","EH86","EH86_2",0.362880286819575
"EH87","EH87","EH87_2",0.364873511164761
"EH88","EH88","EH88_2",0.427892611657302
"EH92","EH92","EH92_2",0.298534690068283
"EH93","EH93","EH93_2",0.346808311212141
"EH94","EH94","EH94_2",0.342679796161725
"EH95","EH95","EH95_2",0.342088344259249
"EH96","EH96","EH96_2",0.346922601968662
"EH97","EH97","EH97_2",0.361148483004871
"EH98","EH98","EH98_2",0.4097453821601
"FE00","FE00","FE00_2",0.316511074050897
"FE10","FE10","FE10_2",0.234243661858867
"FE20","FE20","FE20_2",0.185405758510704
"FE30","FE30","FE30_2",0.139708869244909
"FE40","FE40","FE40_2",0.0647504476170925
"FE41","FE41","FE41_2",0.0672979240106356
"FE50","FE50","FE50_2",-0.0683748937683972
"FE51","FE51","FE51_2",-0.0714556978118658
"FE60","FE60","FE60_2",-0.13333577964538
"FE61","FE61","FE61_2",-0.125753743926727
"FE62","FE62","FE62_2",-0.159084038023797
"FE70","FE70","FE70_2",-0.232429503514764
"FE71","FE71","FE71_2",-0.247008110280926
"FE72","FE72","FE72_2",-0.259666956774941
"FE73","FE73","FE73_2",-0.249726701530022
"FE80","FE80","FE80_2",-0.337813396419822
"FE81","FE81","FE81_2",-0.317964534256161
"FE82","FE82","FE82_2",-0.365396301725066
"FE83","FE83","FE83_2",-0.411556030888002
"FE90","FE90","FE90_2",-0.433955604034926
"FE91","FE91","FE91_2",-0.417323261579018
"FE92","FE92","FE92_2",-0.54257873527926
"FE93","FE93","FE93_2",-0.496623187687222
"FE94","FE94","FE94_2",-0.493515551436578
"FF00","FF00","FF00_2",0.205125782312341
"FF01","FF01","FF01_2",0.12404622860213
"FF02","FF02","FF02_2",0.175051571374214
"FF03","FF03","FF03_2",0.0609079221377351
"FF04","FF04","FF04_2",0.191257368045093
"FF05","FF05","FF05_2",0.275505669704299
"FF06","FF06","FF06_2",0.273994650879573
"FF07","FF07","FF07_2",0.186574475219626
"FF08","FF08","FF08_2",0.196831431479175
"FF10","FF10","FF10_2",0.10304589691509
"FF11","FF11","FF11_2",0.0986400967221266
"FF12","FF12","FF12_2",0.115611698771521
"FF13","FF13","FF13_2",0.00608781995227448
"FF14","FF14","FF14_2",0.195227199025937
"FF15","FF15","FF15_2",0.222871891442119
"FF16","FF16","FF16_2",0.294457205660673
"FF17","FF17","FF17_2",0.195447033429102
"FF18","FF18","FF18_2",0.160277927224273
"FF19","FF19","FF19_2",0.252522821354994
"FF20","FF20","FF20_2",0.00839036916607849
"FF21","FF21","FF21_2",0.0200693327398426
"FF22","FF22","FF22_2",0.0514755840586636
"FF23","FF23","FF23_2",-0.0604323115011395
"FF24","FF24","FF24_2",0.0944136791428649
"FF25","FF25","FF25_2",0.17764319822795
"FF26","FF26","FF26_2",0.214965182181627
"FF27","FF27","FF27_2",0.033744809039389
"FF28","FF28","FF28_2",0.116961993840275
"FF29","FF29","FF29_2",0.129873555978989
"FF30","FF30","FF30_2",-0.0693665797832764
"FF31","FF31","FF31_2",-0.0751163771169536
"FF32","FF32","FF32_2",-0.0523420471196321
"FF33","FF33","FF33_2",-0.20565472063699
"FF34","FF34","FF34_2",-0.0254988816248826
"FF35","FF35","FF35_2",0.0553158966889692
"FF36","FF36","FF36_2",0.0337855508507947
"FF37","FF37","FF37_2",0.105897573680987
"FF38","FF38","FF38_2",-0.0186141042531724
"FF39","FF39","FF39_2",0.0524202782667483
"FF40","FF40","FF40_2",-0.0999962101512768
