"","kvadratkod","survey","tmean_year"
"DE00","DE00","DE00_2",7.54475767819599
"DE01","DE01","DE01_2",7.64589835497987
"DE02","DE02","DE02_2",7.76702087399894
"DE03","DE03","DE03_2",7.63731917755775
"DE04","DE04","DE04_2",7.60362341126566
"DE05","DE05","DE05_2",7.56658946670491
"DE06","DE06","DE06_2",7.61089375833771
"DE07","DE07","DE07_2",7.59196744420223
"DE08","DE08","DE08_2",7.50434896966089
"DE09","DE09","DE09_2",7.66888625100291
"DE10","DE10","DE10_2",7.58114790866935
"DE11","DE11","DE11_2",7.81584019220916
"DE12","DE12","DE12_2",7.71808494155004
"DE13","DE13","DE13_2",7.56898708046371
"DE14","DE14","DE14_2",7.79680046631808
"DE15","DE15","DE15_2",7.61793014954688
"DE16","DE16","DE16_2",7.54150709052433
"DE17","DE17","DE17_2",7.52148974332165
"DE18","DE18","DE18_2",7.70436567409287
"DE19","DE19","DE19_2",7.75796618361252
"DE20","DE20","DE20_2",7.69820095933366
"DE21","DE21","DE21_2",7.72592140058648
"DE22","DE22","DE22_2",7.58725678387605
"DE23","DE23","DE23_2",7.65485186657747
"DE24","DE24","DE24_2",7.87666000572563
"DE25","DE25","DE25_2",7.74227787054169
"DE26","DE26","DE26_2",7.5942518213847
"DE27","DE27","DE27_2",7.57657060227929
"DE28","DE28","DE28_2",7.75877090841851
"DE29","DE29","DE29_2",7.69893341993207
"DE30","DE30","DE30_2",7.70804984470486
"DE31","DE31","DE31_2",7.6032520951471
"DE32","DE32","DE32_2",7.69444026449704
"DE33","DE33","DE33_2",7.68278703236488
"DE34","DE34","DE34_2",7.86550018589583
"DE35","DE35","DE35_2",7.71171894796076
"DE36","DE36","DE36_2",7.73748851050763
"DE37","DE37","DE37_2",7.71145977390147
"DE38","DE38","DE38_2",7.71030644107573
"DE39","DE39","DE39_2",7.7115706923322
"DE40","DE40","DE40_2",7.98413918904722
"DE41","DE41","DE41_2",7.88286603245395
"DE42","DE42","DE42_2",7.74630839061679
"DE43","DE43","DE43_2",7.69746645364851
"DE44","DE44","DE44_2",7.92626556172441
"DE45","DE45","DE45_2",7.70604012655338
"DE46","DE46","DE46_2",7.71795578712185
"DE47","DE47","DE47_2",7.69325083926311
"DE48","DE48","DE48_2",7.63194234733118
"DE49","DE49","DE49_2",7.74633222155234
"DE50","DE50","DE50_2",8.07826597624246
"DE51","DE51","DE51_2",8.07061534416132
"DE52","DE52","DE52_2",7.89961013653606
"DE53","DE53","DE53_2",7.84481004117858
"DE54","DE54","DE54_2",8.00551902097156
"DE55","DE55","DE55_2",7.95234670276606
"DE56","DE56","DE56_2",7.915418063129
"DE57","DE57","DE57_2",7.58860862770262
"DE58","DE58","DE58_2",7.68805873720947
"DE59","DE59","DE59_2",7.81011401644294
"DE65","DE65","DE65_2",8.08028455816259
"DE66","DE66","DE66_2",8.02650271313716
"DE67","DE67","DE67_2",7.82646153897085
"DE68","DE68","DE68_2",7.82501885223221
"DE69","DE69","DE69_2",7.84648411979508
"DE70","DE70","DE70_2",8.14551877597716
"DE75","DE75","DE75_2",7.97947284607007
"DE76","DE76","DE76_2",8.07784066399606
"DE77","DE77","DE77_2",8.03110015327849
"DE78","DE78","DE78_2",7.78094280775504
"DE79","DE79","DE79_2",7.96312331251791
"DE80","DE80","DE80_2",8.15095321151155
"DE83","DE83","DE83_2",8.04000422235141
"DE84","DE84","DE84_2",7.97646733945294
"DE85","DE85","DE85_2",7.98085221271364
"DE86","DE86","DE86_2",7.86756416134025
"DE87","DE87","DE87_2",7.99702197914957
"DE88","DE88","DE88_2",7.9071123371585
"DE89","DE89","DE89_2",8.01719650500904
"DE90","DE90","DE90_2",8.1056216289077
"DE91","DE91","DE91_2",8.10337733654625
"DE93","DE93","DE93_2",8.0299104381835
"DE94","DE94","DE94_2",8.04003248021455
"DE95","DE95","DE95_2",7.97185394359553
"DE96","DE96","DE96_2",7.81593388273324
"DE97","DE97","DE97_2",7.90257490929758
"DE98","DE98","DE98_2",7.98754688342819
"DE99","DE99","DE99_2",8.02650558105841
"DF00","DF00","DF00_2",8.17185465088206
"DF01","DF01","DF01_2",8.12032735464084
"DF02","DF02","DF02_2",8.12228115413327
"DF04","DF04","DF04_2",7.92603348929996
"DF05","DF05","DF05_2",7.76038202024098
"DF06","DF06","DF06_2",7.81934628675175
"DF07","DF07","DF07_2",7.8858897599451
"DF08","DF08","DF08_2",8.05556007754107
"DF09","DF09","DF09_2",7.82248686315972
"DF10","DF10","DF10_2",8.16446542833821
"DF14","DF14","DF14_2",8.02045737996224
"DF15","DF15","DF15_2",7.7814403517356
"DF16","DF16","DF16_2",7.89797816162102
"DF17","DF17","DF17_2",7.98807718716781
"DF18","DF18","DF18_2",8.00959697641923
"DF19","DF19","DF19_2",7.7599065769195
"DF20","DF20","DF20_2",8.2185237873962
"DF21","DF21","DF21_2",8.26693802840048
"DF24","DF24","DF24_2",8.13948807441288
"DF25","DF25","DF25_2",8.10783725761154
"DF26","DF26","DF26_2",8.05318733732807
"DF27","DF27","DF27_2",8.07476909747852
"DF28","DF28","DF28_2",8.08753589446052
"DF29","DF29","DF29_2",7.75440082878705
"DF30","DF30","DF30_2",8.14343451279274
"DF31","DF31","DF31_2",8.25617234437261
"DF32","DF32","DF32_2",8.28512680530548
"DF36","DF36","DF36_2",8.11600552701471
"DF37","DF37","DF37_2",8.14223683891738
"DF38","DF38","DF38_2",8.10645101104304
"DF39","DF39","DF39_2",7.85514453459832
"DF40","DF40","DF40_2",8.09273324419064
"DF41","DF41","DF41_2",8.23319437358109
"DF42","DF42","DF42_2",8.2813433132024
"DF43","DF43","DF43_2",8.22686373289548
"DF47","DF47","DF47_2",8.15451370041265
"DF48","DF48","DF48_2",8.13823727184528
"DF49","DF49","DF49_2",8.04451378599305
"DF50","DF50","DF50_2",8.10540297294344
"DF51","DF51","DF51_2",8.21804681399691
"DF52","DF52","DF52_2",8.2741604450986
"DF55","DF55","DF55_2",8.19897995154932
"DF58","DF58","DF58_2",8.16294540655803
"DF59","DF59","DF59_2",8.0913944862667
"DF60","DF60","DF60_2",8.19760934414909
"DF61","DF61","DF61_2",8.20026913023744
"DF62","DF62","DF62_2",8.27239970113532
"DF65","DF65","DF65_2",8.21376711058386
"DF66","DF66","DF66_2",8.20744199842549
"DF69","DF69","DF69_2",8.17400099190239
"DF70","DF70","DF70_2",8.28203888454038
"DF71","DF71","DF71_2",8.27084718523578
"DF72","DF72","DF72_2",8.29146741352557
"DF80","DF80","DF80_2",8.33051495962386
"DF81","DF81","DF81_2",8.30990402967782
"DF90","DF90","DF90_2",8.3269278232757
"DF91","DF91","DF91_2",8.32347928996238
"DF96","DF96","DF96_2",8.20646239022637
"DF97","DF97","DF97_2",8.1266510898024
"DF98","DF98","DF98_2",8.1888903424236
"DG00","DG00","DG00_2",8.34911412863996
"DG05","DG05","DG05_2",8.35582540104007
"DG06","DG06","DG06_2",8.34568454923092
"DG07","DG07","DG07_2",8.3011002593094
"DG08","DG08","DG08_2",8.2822268273766
"DG09","DG09","DG09_2",8.21277736514684
"DG14","DG14","DG14_2",8.28735206809362
"DG15","DG15","DG15_2",8.24116141036187
"DG16","DG16","DG16_2",8.31021393870966
"DG17","DG17","DG17_2",8.2255682165287
"DG18","DG18","DG18_2",8.17591280841044
"DG19","DG19","DG19_2",8.14872120905392
"DG21","DG21","DG21_2",8.37460012287668
"DG22","DG22","DG22_2",8.38454700599114
"DG23","DG23","DG23_2",8.3743782491879
"DG24","DG24","DG24_2",8.18820004098952
"DG25","DG25","DG25_2",8.11774506690188
"DG26","DG26","DG26_2",8.13846886693384
"DG27","DG27","DG27_2",8.05571092521591
"DG28","DG28","DG28_2",8.12903032418476
"DG29","DG29","DG29_2",8.20312960011545
"DG30","DG30","DG30_2",8.3590078666941
"DG31","DG31","DG31_2",8.3857154829394
"DG32","DG32","DG32_2",8.39513046597635
"DG33","DG33","DG33_2",8.29931403284785
"DG34","DG34","DG34_2",8.08097747581984
"DG35","DG35","DG35_2",7.95341467713013
"DG36","DG36","DG36_2",7.98912830369429
"DG37","DG37","DG37_2",8.02394580825577
"DG38","DG38","DG38_2",7.974179628436
"DG39","DG39","DG39_2",8.12525858885408
"DG40","DG40","DG40_2",8.41166376182647
"DG41","DG41","DG41_2",8.29985955061194
"DG42","DG42","DG42_2",8.3620515128647
"DG43","DG43","DG43_2",8.17973591471374
"DG44","DG44","DG44_2",8.20387200978724
"DG45","DG45","DG45_2",8.02668778569785
"DG46","DG46","DG46_2",7.92141446629666
"DG47","DG47","DG47_2",7.91891827308876
"DG48","DG48","DG48_2",7.93845744447496
"DG49","DG49","DG49_2",8.08230596983504
"DG50","DG50","DG50_2",8.40096655058134
"DG51","DG51","DG51_2",8.3280476853957
"DG52","DG52","DG52_2",8.09386975147452
"DG53","DG53","DG53_2",8.05107253922711
"DG54","DG54","DG54_2",8.20616476400096
"DG55","DG55","DG55_2",8.21626648529824
"DG56","DG56","DG56_2",8.06594876630796
"DG57","DG57","DG57_2",7.94887958128884
"DG58","DG58","DG58_2",8.13991941779827
"DG59","DG59","DG59_2",8.17628703004961
"DG60","DG60","DG60_2",8.38483902150864
"DG61","DG61","DG61_2",8.12326690569086
"DG62","DG62","DG62_2",8.09547917837228
"DG63","DG63","DG63_2",8.18784939256113
"DG64","DG64","DG64_2",8.22643895124028
"DG65","DG65","DG65_2",8.23013595197092
"DG66","DG66","DG66_2",8.20448318038976
"DG67","DG67","DG67_2",8.12231624372876
"DG68","DG68","DG68_2",8.2629998417148
"DG69","DG69","DG69_2",8.23922929660506
"DG70","DG70","DG70_2",8.38957508632622
"DG71","DG71","DG71_2",8.17975772465174
"DG72","DG72","DG72_2",8.15485079039981
"DG73","DG73","DG73_2",8.17489921476786
"DG74","DG74","DG74_2",8.1531797066947
"DG75","DG75","DG75_2",8.13462500799553
"DG76","DG76","DG76_2",8.19674588511747
"DG77","DG77","DG77_2",8.25357263752578
"DG78","DG78","DG78_2",8.30034727345707
"DG79","DG79","DG79_2",8.30526485947443
"DG80","DG80","DG80_2",8.33767873663417
"DG81","DG81","DG81_2",8.15448128801206
"DG82","DG82","DG82_2",8.08694177603912
"DG83","DG83","DG83_2",8.06532443729292
"DG84","DG84","DG84_2",8.02572729922079
"DG85","DG85","DG85_2",8.02726570077629
"DG86","DG86","DG86_2",8.16320653113369
"DG87","DG87","DG87_2",8.27286926561796
"DG88","DG88","DG88_2",8.32567268544376
"DG89","DG89","DG89_2",8.3456219353335
"DG90","DG90","DG90_2",8.28664393148742
"DG91","DG91","DG91_2",8.03663980284903
"DG92","DG92","DG92_2",8.01422005724077
"DG93","DG93","DG93_2",7.91008549653115
"DG94","DG94","DG94_2",7.95380332198343
"DG95","DG95","DG95_2",8.0255508178962
"DG96","DG96","DG96_2",8.16947977600129
"DG97","DG97","DG97_2",8.29575597809194
"DG98","DG98","DG98_2",8.32236158602136
"DG99","DG99","DG99_2",8.32870870825013
"DH06","DH06","DH06_2",8.38831662334676
"DH07","DH07","DH07_2",8.38366480169108
"DH08","DH08","DH08_2",8.37055605274021
"DH09","DH09","DH09_2",8.26622212202606
"DH16","DH16","DH16_2",8.43120115836642
"DH17","DH17","DH17_2",8.33739036219919
"DH18","DH18","DH18_2",8.32238401192217
"DH19","DH19","DH19_2",8.29591177456464
"DH25","DH25","DH25_2",8.44901141856923
"DH26","DH26","DH26_2",8.39594868578598
"DH27","DH27","DH27_2",8.24570253262849
"DH28","DH28","DH28_2",8.22421006431023
"DH29","DH29","DH29_2",8.33340345910022
"DH36","DH36","DH36_2",8.43736220511774
"DH37","DH37","DH37_2",8.31912401110192
"DH38","DH38","DH38_2",8.40102377835546
"DH49","DH49","DH49_2",8.41823411479289
"DH57","DH57","DH57_2",8.43721681547129
"DH58","DH58","DH58_2",8.42859239959953
"DH59","DH59","DH59_2",8.43839229794409
"DH66","DH66","DH66_2",8.34018244442824
"DH67","DH67","DH67_2",8.37388791546704
"DH69","DH69","DH69_2",8.43307384590523
"DH75","DH75","DH75_2",8.40102527735563
"DH76","DH76","DH76_2",8.35106606533313
"DH77","DH77","DH77_2",8.45006664124099
"DH78","DH78","DH78_2",8.45578612266698
"DH79","DH79","DH79_2",8.44240881927776
"DH85","DH85","DH85_2",8.42647088308891
"DH86","DH86","DH86_2",8.43661350734149
"DH87","DH87","DH87_2",8.47166273011433
"DH88","DH88","DH88_2",8.46149793552986
"DH89","DH89","DH89_2",8.45673722902491
"DH95","DH95","DH95_2",8.46037665930407
"DH96","DH96","DH96_2",8.46868785308171
"DH97","DH97","DH97_2",8.47306270541375
"DH98","DH98","DH98_2",8.46049640838838
"DH99","DH99","DH99_2",8.43716425147872
"EB01","EB01","EB01_2",8.07363130077726
"EB02","EB02","EB02_2",8.07426689314552
"EB03","EB03","EB03_2",8.04662891739391
"EB04","EB04","EB04_2",8.03072563659887
"EB05","EB05","EB05_2",8.06430988881298
"EB06","EB06","EB06_2",8.0674064116836
"EB07","EB07","EB07_2",8.03683937524557
"EB08","EB08","EB08_2",8.0016733640859
"EB09","EB09","EB09_2",8.03985961005773
"EB10","EB10","EB10_2",8.02057608119825
"EB11","EB11","EB11_2",8.02800084862757
"EB12","EB12","EB12_2",8.02888301991608
"EB13","EB13","EB13_2",8.02778139856917
"EB14","EB14","EB14_2",8.08402301697408
"ED00","ED00","ED00_2",7.9564168861702
"ED01","ED01","ED01_2",7.93701372404692
"ED02","ED02","ED02_2",7.93128601570769
"ED03","ED03","ED03_2",8.06141063710961
"ED10","ED10","ED10_2",8.0317568685837
"ED11","ED11","ED11_2",7.92714456193832
"ED12","ED12","ED12_2",7.91377062977795
"ED13","ED13","ED13_2",7.9908703839293
"ED20","ED20","ED20_2",8.09711682225032
"ED21","ED21","ED21_2",8.01451582555761
"ED22","ED22","ED22_2",8.02168124191994
"ED23","ED23","ED23_2",8.09774074972484
"ED30","ED30","ED30_2",8.12568450701474
"ED31","ED31","ED31_2",8.08884113075621
"ED32","ED32","ED32_2",8.11604217380562
"ED41","ED41","ED41_2",8.14283122334478
"EE04","EE04","EE04_2",8.14600290229487
"EE05","EE05","EE05_2",8.05463138571586
"EE06","EE06","EE06_2",7.99099313615867
"EE07","EE07","EE07_2",7.99731546407559
"EE08","EE08","EE08_2",7.96514597074054
"EE09","EE09","EE09_2",8.06709395142927
"EE14","EE14","EE14_2",8.14733518689562
"EE15","EE15","EE15_2",8.02648490136734
"EE16","EE16","EE16_2",8.09383781932961
"EE17","EE17","EE17_2",8.04568608695602
"EE18","EE18","EE18_2",7.98127927639161
"EE19","EE19","EE19_2",8.01659126801114
"EE20","EE20","EE20_2",8.22773605098077
"EE24","EE24","EE24_2",8.17602685519627
"EE26","EE26","EE26_2",8.14484987625132
"EE27","EE27","EE27_2",8.03732034278181
"EE28","EE28","EE28_2",8.02437745948767
"EE29","EE29","EE29_2",7.97582810201244
"EE38","EE38","EE38_2",8.08269457214021
"EE39","EE39","EE39_2",8.0785671218907
"EE81","EE81","EE81_2",8.27137377204094
"EE90","EE90","EE90_2",8.21821012606183
"EE91","EE91","EE91_2",8.23595891643765
"EF00","EF00","EF00_2",8.32255904315609
"EF01","EF01","EF01_2",8.31020236721636
"EF02","EF02","EF02_2",8.30540192875705
"EF06","EF06","EF06_2",8.21687152610841
"EF07","EF07","EF07_2",8.1754671899777
"EF08","EF08","EF08_2",8.19841383861749
"EF09","EF09","EF09_2",8.21135859472116
"EF10","EF10","EF10_2",8.28668502170243
"EF11","EF11","EF11_2",8.28803099381329
"EF19","EF19","EF19_2",8.2237505888709
"EF20","EF20","EF20_2",8.34139882738671
"EF35","EF35","EF35_2",8.24305812510672
"EF44","EF44","EF44_2",8.2896336430285
"EF45","EF45","EF45_2",8.1856276768549
"EF53","EF53","EF53_2",8.28447163258517
"EF54","EF54","EF54_2",8.24252436427343
"EF55","EF55","EF55_2",8.21571264753144
"EF60","EF60","EF60_2",8.35520235075581
"EF61","EF61","EF61_2",8.34455217400731
"EF63","EF63","EF63_2",8.25942495271626
"EF64","EF64","EF64_2",8.2550332379415
"EF65","EF65","EF65_2",8.28658545503203
"EF66","EF66","EF66_2",8.31972999088264
"EF68","EF68","EF68_2",8.27348802956901
"EF69","EF69","EF69_2",8.27425978789395
"EF70","EF70","EF70_2",8.31412739972496
"EF71","EF71","EF71_2",8.3264587969252
"EF72","EF72","EF72_2",8.27021729523886
"EF73","EF73","EF73_2",8.19620942845037
"EF74","EF74","EF74_2",8.23619883966842
"EF75","EF75","EF75_2",8.3139113248226
"EF76","EF76","EF76_2",8.30945822354524
"EF78","EF78","EF78_2",8.27966798947496
"EF79","EF79","EF79_2",8.27815591563357
"EF80","EF80","EF80_2",8.27900503304736
"EF81","EF81","EF81_2",8.30085126512002
"EF82","EF82","EF82_2",8.28577460186723
"EF83","EF83","EF83_2",8.13603513520687
"EF84","EF84","EF84_2",8.2674731944859
"EF85","EF85","EF85_2",8.26901849126929
"EF86","EF86","EF86_2",8.27111741434484
"EF87","EF87","EF87_2",8.26833761500365
"EF90","EF90","EF90_2",8.15970547075284
"EF91","EF91","EF91_2",8.13622633766652
"EF92","EF92","EF92_2",8.12447877674593
"EF93","EF93","EF93_2",8.18285431061482
"EF94","EF94","EF94_2",8.08870618417916
"EF95","EF95","EF95_2",8.12250712647104
"EF96","EF96","EF96_2",8.2531968146862
"EF97","EF97","EF97_2",8.11511680665465
"EF98","EF98","EF98_2",8.27786060087523
"EG00","EG00","EG00_2",8.31056189938329
"EG01","EG01","EG01_2",8.03276690503212
"EG02","EG02","EG02_2",7.95204044432833
"EG03","EG03","EG03_2",7.84558745881387
"EG04","EG04","EG04_2",7.96915469160706
"EG05","EG05","EG05_2",8.07044392558635
"EG06","EG06","EG06_2",8.21736574734074
"EG07","EG07","EG07_2",8.2880680277423
"EG08","EG08","EG08_2",8.30783862314953
"EG09","EG09","EG09_2",8.3276343234996
"EG10","EG10","EG10_2",8.34806898863182
"EG11","EG11","EG11_2",8.13179663372244
"EG12","EG12","EG12_2",8.06481360294184
"EG13","EG13","EG13_2",7.96244412389535
"EG14","EG14","EG14_2",8.06332791227711
"EG15","EG15","EG15_2",8.16414217866313
"EG16","EG16","EG16_2",8.30067269633947
"EG17","EG17","EG17_2",8.31290427995729
"EG18","EG18","EG18_2",8.34473197670175
"EG19","EG19","EG19_2",8.3277395746925
"EG21","EG21","EG21_2",8.34712881628607
"EG22","EG22","EG22_2",8.28254068467779
"EG23","EG23","EG23_2",8.26956529007923
"EG24","EG24","EG24_2",8.24845058287885
"EG25","EG25","EG25_2",8.3017190059737
"EG26","EG26","EG26_2",8.33482380650954
"EG27","EG27","EG27_2",8.32869202177798
"EG30","EG30","EG30_2",8.41150496092736
"EG31","EG31","EG31_2",8.42544566910215
"EG33","EG33","EG33_2",8.41944403712752
"EG34","EG34","EG34_2",8.40528394457167
"EG35","EG35","EG35_2",8.40686892772374
"EG36","EG36","EG36_2",8.39798132265547
"EG40","EG40","EG40_2",8.40217748049161
"EG41","EG41","EG41_2",8.39649991812589
"EG42","EG42","EG42_2",8.40117852564811
"EG44","EG44","EG44_2",8.42447533425502
"EG46","EG46","EG46_2",8.40045209193794
"EG67","EG67","EG67_2",8.38072695744869
"EG72","EG72","EG72_2",8.42644159158432
"EG73","EG73","EG73_2",8.4217408162872
"EG74","EG74","EG74_2",8.41173354048573
"EG76","EG76","EG76_2",8.36795299388659
"EG77","EG77","EG77_2",8.37457155709077
"EG78","EG78","EG78_2",8.36290549388426
"EG79","EG79","EG79_2",8.32568862188617
"EG83","EG83","EG83_2",8.41439887456537
"EG84","EG84","EG84_2",8.39005123425578
"EG85","EG85","EG85_2",8.35627685142348
"EG86","EG86","EG86_2",8.29932894737565
"EG87","EG87","EG87_2",8.35144035972191
"EG88","EG88","EG88_2",8.34089224499872
"EG89","EG89","EG89_2",8.29096849482685
"EG93","EG93","EG93_2",8.3999485517502
"EG94","EG94","EG94_2",8.37531360098355
"EG95","EG95","EG95_2",8.31070708570604
"EG96","EG96","EG96_2",8.29090089365254
"EG97","EG97","EG97_2",8.1939276336929
"EG98","EG98","EG98_2",8.15842960292958
"EG99","EG99","EG99_2",8.21808010201227
"EH05","EH05","EH05_2",8.47785133077063
"EH06","EH06","EH06_2",8.48650017145878
"EH07","EH07","EH07_2",8.47653691275433
"EH08","EH08","EH08_2",8.4479005363359
"EH09","EH09","EH09_2",8.37358985009528
"EH13","EH13","EH13_2",8.50869286891731
"EH14","EH14","EH14_2",8.48021495783784
"EH15","EH15","EH15_2",8.44978472268347
"EH16","EH16","EH16_2",8.48626863679706
"EH17","EH17","EH17_2",8.47722743184075
"EH18","EH18","EH18_2",8.47523285126277
"EH19","EH19","EH19_2",8.44611438744041
"EH23","EH23","EH23_2",8.50182963839579
"EH24","EH24","EH24_2",8.48022738099668
"EH25","EH25","EH25_2",8.44541864717451
"EH26","EH26","EH26_2",8.43586333631384
"EH27","EH27","EH27_2",8.41873365772246
"EH28","EH28","EH28_2",8.42457493747097
"EH36","EH36","EH36_2",8.4820203465797
"EH37","EH37","EH37_2",8.44247868751482
"EH38","EH38","EH38_2",8.41984945969036
"EH39","EH39","EH39_2",8.4163760285137
"EH49","EH49","EH49_2",8.45152940530003
"EH54","EH54","EH54_2",8.51104842854815
"EH55","EH55","EH55_2",8.50690052309197
"EH56","EH56","EH56_2",8.49689611769653
"EH57","EH57","EH57_2",8.4887263802027
"EH63","EH63","EH63_2",8.50529164886883
"EH64","EH64","EH64_2",8.50979630157646
"EH65","EH65","EH65_2",8.49703642623569
"EH66","EH66","EH66_2",8.47778969247213
"EH67","EH67","EH67_2",8.46048851197961
"EH68","EH68","EH68_2",8.47865384651173
"EH73","EH73","EH73_2",8.5051300496959
"EH74","EH74","EH74_2",8.50762208730501
"EH75","EH75","EH75_2",8.48986561712928
"EH76","EH76","EH76_2",8.46183054982837
"EH77","EH77","EH77_2",8.45539408080727
"EH78","EH78","EH78_2",8.46868087530573
"EH83","EH83","EH83_2",8.51704099057846
"EH84","EH84","EH84_2",8.50337335689181
"EH85","EH85","EH85_2",8.48260432853267
"EH86","EH86","EH86_2",8.4485262995741
"EH87","EH87","EH87_2",8.41916368181273
"EH88","EH88","EH88_2",8.45154766567587
"EH92","EH92","EH92_2",8.51637039044454
"EH93","EH93","EH93_2",8.51726662676731
"EH94","EH94","EH94_2",8.48798236957553
"EH95","EH95","EH95_2",8.45534017921214
"EH96","EH96","EH96_2",8.43211007904238
"EH97","EH97","EH97_2",8.4241113285675
"EH98","EH98","EH98_2",8.44188785005852
"FE00","FE00","FE00_2",8.23203440380774
"FE10","FE10","FE10_2",8.18388640763455
"FE20","FE20","FE20_2",8.180976459591
"FE30","FE30","FE30_2",8.18106959637472
"FE40","FE40","FE40_2",8.16607321192082
"FE41","FE41","FE41_2",8.17690792716521
"FE50","FE50","FE50_2",8.12036594705007
"FE51","FE51","FE51_2",8.10954006502757
"FE60","FE60","FE60_2",8.10865024257336
"FE61","FE61","FE61_2",8.1025721420918
"FE62","FE62","FE62_2",8.07486554828696
"FE70","FE70","FE70_2",8.07767828809023
"FE71","FE71","FE71_2",8.05852962505897
"FE72","FE72","FE72_2",8.05027142378317
"FE73","FE73","FE73_2",8.05838251881066
"FE80","FE80","FE80_2",8.04917443202705
"FE81","FE81","FE81_2",8.06456772599842
"FE82","FE82","FE82_2",8.01655717157134
"FE83","FE83","FE83_2",7.96387039878889
"FE90","FE90","FE90_2",8.02657668701009
"FE91","FE91","FE91_2",8.04175392085223
"FE92","FE92","FE92_2",7.92073447284118
"FE93","FE93","FE93_2",7.96617105426393
"FE94","FE94","FE94_2",7.98386876686169
"FF00","FF00","FF00_2",8.16142716761592
"FF01","FF01","FF01_2",8.07716771152195
"FF02","FF02","FF02_2",8.1238968856426
"FF03","FF03","FF03_2",8.01454270696105
"FF04","FF04","FF04_2",8.14369764589373
"FF05","FF05","FF05_2",8.22590287690095
"FF06","FF06","FF06_2",8.21818300707661
"FF07","FF07","FF07_2",8.1128072275031
"FF08","FF08","FF08_2",8.11453646019947
"FF10","FF10","FF10_2",8.1093910687722
"FF11","FF11","FF11_2",8.1056171371883
"FF12","FF12","FF12_2",8.11323303608319
"FF13","FF13","FF13_2",8.000656216678
"FF14","FF14","FF14_2",8.19590006500363
"FF15","FF15","FF15_2",8.21899884101641
"FF16","FF16","FF16_2",8.27901378146424
"FF17","FF17","FF17_2",8.15923460640792
"FF18","FF18","FF18_2",8.11774172829084
"FF19","FF19","FF19_2",8.22393613183741
"FF20","FF20","FF20_2",8.08225574297899
"FF21","FF21","FF21_2",8.08390508891187
"FF22","FF22","FF22_2",8.10725765527393
"FF23","FF23","FF23_2",7.99445573522782
"FF24","FF24","FF24_2",8.1479991099455
"FF25","FF25","FF25_2",8.22307375652521
"FF26","FF26","FF26_2",8.24858005569835
"FF27","FF27","FF27_2",8.04667758249449
"FF28","FF28","FF28_2",8.13237707238686
"FF29","FF29","FF29_2",8.13496377907495
"FF30","FF30","FF30_2",8.05518168477629
"FF31","FF31","FF31_2",8.04163262439051
"FF32","FF32","FF32_2",8.06169306024672
"FF33","FF33","FF33_2",7.90691357565892
"FF34","FF34","FF34_2",8.07967995027306
"FF35","FF35","FF35_2",8.15734613856876
"FF36","FF36","FF36_2",8.12584748713725
"FF37","FF37","FF37_2",8.19477137584743
"FF38","FF38","FF38_2",8.05722112082032
"FF39","FF39","FF39_2",8.1116985249938
"FF40","FF40","FF40_2",8.07537005793818
"FF41","FF41","FF41_2",7.95335010939634
"FF42","FF42","FF42_2",8.00672568154233
"FF43","FF43","FF43_2",7.95605120617769
"FF44","FF44","FF44_2",8.05098395512154
"FF45","FF45","FF45_2",8.11731734403164
"FF46","FF46","FF46_2",8.1713069913992
"FF47","FF47","FF47_2",8.16619537518139
"FF48","FF48","FF48_2",8.14607959771648
"FF49","FF49","FF49_2",8.17642256673805
"FF50","FF50","FF50_2",7.9907100208779
"FF51","FF51","FF51_2",7.80515408640375
"FF52","FF52","FF52_2",7.83810197051827
"FF53","FF53","FF53_2",7.96115861732707
"FF54","FF54","FF54_2",8.06342680614582
"FF55","FF55","FF55_2",8.12560992058238
"FF56","FF56","FF56_2",8.15757529682375
"FF57","FF57","FF57_2",8.16732330645074
"FF60","FF60","FF60_2",7.97970583661482
"FF61","FF61","FF61_2",7.7910505289318
"FF62","FF62","FF62_2",7.80688947377137
"FF63","FF63","FF63_2",7.89081675758627
"FF64","FF64","FF64_2",8.02152033145049
"FF65","FF65","FF65_2",8.07912919030628
"FF66","FF66","FF66_2",8.03044416140794
"FF67","FF67","FF67_2",8.03243413593778
"FF68","FF68","FF68_2",8.14484789556919
"FF69","FF69","FF69_2",8.11367641065755
"FF70","FF70","FF70_2",7.99677478812997
"FF71","FF71","FF71_2",7.89714757505354
"FF72","FF72","FF72_2",7.97429971921851
"FF73","FF73","FF73_2",8.022834154316
"FF74","FF74","FF74_2",8.13532759550468
"FF75","FF75","FF75_2",8.14176640811774
"FF76","FF76","FF76_2",8.09146514570062
"FF77","FF77","FF77_2",8.05854866444999
"FF78","FF78","FF78_2",8.06337255291748
"FF79","FF79","FF79_2",8.09482124890661
"FF80","FF80","FF80_2",8.01713667850126
"FF81","FF81","FF81_2",7.96010385533817
"FF82","FF82","FF82_2",7.98115246773963
"FF83","FF83","FF83_2",7.9469780159607
"FF84","FF84","FF84_2",8.08400181103107
"FF85","FF85","FF85_2",8.14241014558793
"FF86","FF86","FF86_2",8.12076872550363
"FF87","FF87","FF87_2",8.10092741604349
"FF88","FF88","FF88_2",8.06657539913567
"FF89","FF89","FF89_2",8.05737580410928
"FF90","FF90","FF90_2",8.09752710643759
"FF91","FF91","FF91_2",8.06356875261111
"FF92","FF92","FF92_2",7.9716926520316
"FF93","FF93","FF93_2",7.88731323155798
