"","kvadratkod","survey","tmean_breeding"
"DE00","DE00","DE00_2",7.8833264906932
"DE01","DE01","DE01_2",8.0029308163886
"DE02","DE02","DE02_2",8.13375893679995
"DE03","DE03","DE03_2",8.01138840719884
"DE04","DE04","DE04_2",7.98655645553119
"DE05","DE05","DE05_2",7.96228943672492
"DE06","DE06","DE06_2",8.01562646456135
"DE07","DE07","DE07_2",7.99735853365622
"DE08","DE08","DE08_2",7.90579782677026
"DE09","DE09","DE09_2",8.07852626561722
"DE10","DE10","DE10_2",7.91339691729859
"DE11","DE11","DE11_2",8.16514292400993
"DE12","DE12","DE12_2",8.07235166693849
"DE13","DE13","DE13_2",7.93602445907073
"DE14","DE14","DE14_2",8.17452757071488
"DE15","DE15","DE15_2",8.00416442873544
"DE16","DE16","DE16_2",7.93472467858077
"DE17","DE17","DE17_2",7.91707830878755
"DE18","DE18","DE18_2",8.10191923826097
"DE19","DE19","DE19_2",8.16021397855782
"DE20","DE20","DE20_2",8.02253823295321
"DE21","DE21","DE21_2",8.05916086928312
"DE22","DE22","DE22_2",7.92687463228808
"DE23","DE23","DE23_2",8.01463069106652
"DE24","DE24","DE24_2",8.25346466479838
"DE25","DE25","DE25_2",8.1207441665503
"DE26","DE26","DE26_2",7.97608851171998
"DE27","DE27","DE27_2",7.96257307972491
"DE28","DE28","DE28_2",8.15063578219847
"DE29","DE29","DE29_2",8.08957341900104
"DE30","DE30","DE30_2",8.01773194595006
"DE31","DE31","DE31_2",7.92294764550702
"DE32","DE32","DE32_2",8.02318562702257
"DE33","DE33","DE33_2",8.02971908810876
"DE34","DE34","DE34_2",8.22910214211178
"DE35","DE35","DE35_2",8.07887767395708
"DE36","DE36","DE36_2",8.11580700927083
"DE37","DE37","DE37_2",8.09265350541267
"DE38","DE38","DE38_2",8.08954612989577
"DE39","DE39","DE39_2",8.092069260086
"DE40","DE40","DE40_2",8.28763292931757
"DE41","DE41","DE41_2",8.19495297378767
"DE42","DE42","DE42_2",8.06286452387534
"DE43","DE43","DE43_2",8.02740335512374
"DE44","DE44","DE44_2",8.27302547295399
"DE45","DE45","DE45_2",8.06020664697317
"DE46","DE46","DE46_2",8.08415804138054
"DE47","DE47","DE47_2",8.06281031058881
"DE48","DE48","DE48_2",7.99666589843486
"DE49","DE49","DE49_2",8.11601983687503
"DE50","DE50","DE50_2",8.37183301637923
"DE51","DE51","DE51_2",8.37219827345538
"DE52","DE52","DE52_2",8.20720465953656
"DE53","DE53","DE53_2",8.16681128933345
"DE54","DE54","DE54_2",8.34956831169196
"DE55","DE55","DE55_2",8.30141506438099
"DE56","DE56","DE56_2",8.26914435151848
"DE57","DE57","DE57_2",7.94210513684179
"DE58","DE58","DE58_2",8.04238444746545
"DE59","DE59","DE59_2",8.1675238564193
"DE65","DE65","DE65_2",8.40473578307525
"DE66","DE66","DE66_2",8.37226247501583
"DE67","DE67","DE67_2",8.17047884802408
"DE68","DE68","DE68_2",8.16888228260101
"DE69","DE69","DE69_2",8.18724903002564
"DE70","DE70","DE70_2",8.40723947010326
"DE75","DE75","DE75_2",8.2890894107227
"DE76","DE76","DE76_2",8.3970760018926
"DE77","DE77","DE77_2",8.36386417372294
"DE78","DE78","DE78_2",8.10654325913649
"DE79","DE79","DE79_2",8.29295857297211
"DE80","DE80","DE80_2",8.41379606580003
"DE83","DE83","DE83_2",8.31561402200274
"DE84","DE84","DE84_2",8.25504141697615
"DE85","DE85","DE85_2",8.2687487732403
"DE86","DE86","DE86_2",8.16344420854547
"DE87","DE87","DE87_2",8.29666152240186
"DE88","DE88","DE88_2",8.21130601307792
"DE89","DE89","DE89_2",8.32759389098492
"DE90","DE90","DE90_2",8.33570339402614
"DE91","DE91","DE91_2",8.33639531915932
"DE93","DE93","DE93_2",8.29867441462483
"DE94","DE94","DE94_2",8.31312169110417
"DE95","DE95","DE95_2",8.25331030898404
"DE96","DE96","DE96_2",8.09019810468108
"DE97","DE97","DE97_2",8.17606908417083
"DE98","DE98","DE98_2",8.26661641667504
"DE99","DE99","DE99_2",8.31358646990806
"DF00","DF00","DF00_2",8.45077667867075
"DF01","DF01","DF01_2",8.39550528439183
"DF02","DF02","DF02_2",8.41333894755373
"DF04","DF04","DF04_2",8.21191443045386
"DF05","DF05","DF05_2",8.04736495191566
"DF06","DF06","DF06_2",8.11742365032003
"DF07","DF07","DF07_2",8.19741475423688
"DF08","DF08","DF08_2",8.37990856923757
"DF09","DF09","DF09_2",8.15123174395341
"DF10","DF10","DF10_2",8.42201342399539
"DF14","DF14","DF14_2",8.29857798568263
"DF15","DF15","DF15_2",8.05859137305754
"DF16","DF16","DF16_2",8.19223638776815
"DF17","DF17","DF17_2",8.29092109862341
"DF18","DF18","DF18_2",8.32365361004037
"DF19","DF19","DF19_2",8.08320087904885
"DF20","DF20","DF20_2",8.46612605259347
"DF21","DF21","DF21_2",8.5185316140057
"DF24","DF24","DF24_2",8.41033735509849
"DF25","DF25","DF25_2",8.38287650550818
"DF26","DF26","DF26_2",8.34332374686008
"DF27","DF27","DF27_2",8.36810870065556
"DF28","DF28","DF28_2",8.39996517633149
"DF29","DF29","DF29_2",8.06921511474247
"DF30","DF30","DF30_2",8.37149803178526
"DF31","DF31","DF31_2",8.49318391686287
"DF32","DF32","DF32_2",8.52869927883148
"DF36","DF36","DF36_2",8.40583745618526
"DF37","DF37","DF37_2",8.43808502106501
"DF38","DF38","DF38_2",8.41451421515374
"DF39","DF39","DF39_2",8.16415766260674
"DF40","DF40","DF40_2",8.30692141210358
"DF41","DF41","DF41_2",8.45341392619523
"DF42","DF42","DF42_2",8.50021251413129
"DF43","DF43","DF43_2",8.45254071449603
"DF47","DF47","DF47_2",8.43496989038023
"DF48","DF48","DF48_2",8.42360742969993
"DF49","DF49","DF49_2",8.33784135243897
"DF50","DF50","DF50_2",8.30700619653404
"DF51","DF51","DF51_2",8.42480488989445
"DF52","DF52","DF52_2",8.48300380804539
"DF55","DF55","DF55_2",8.43868956779174
"DF58","DF58","DF58_2",8.44323534567885
"DF59","DF59","DF59_2",8.37619378187175
"DF60","DF60","DF60_2",8.38881214279045
"DF61","DF61","DF61_2",8.39818280390777
"DF62","DF62","DF62_2",8.47513061122177
"DF65","DF65","DF65_2",8.44752728077025
"DF66","DF66","DF66_2",8.44326288246911
"DF69","DF69","DF69_2",8.44152087969473
"DF70","DF70","DF70_2",8.46834536845565
"DF71","DF71","DF71_2",8.45801730289801
"DF72","DF72","DF72_2",8.47048183843142
"DF80","DF80","DF80_2",8.50119078749891
"DF81","DF81","DF81_2",8.4882087024033
"DF90","DF90","DF90_2",8.48798447770742
"DF91","DF91","DF91_2",8.48876436849028
"DF96","DF96","DF96_2",8.39442346110063
"DF97","DF97","DF97_2",8.32135481542438
"DF98","DF98","DF98_2",8.38905635740892
"DG00","DG00","DG00_2",8.72498032997839
"DG05","DG05","DG05_2",8.65712418130278
"DG06","DG06","DG06_2",8.64184113711042
"DG07","DG07","DG07_2",8.58607000160864
"DG08","DG08","DG08_2",8.56849691623922
"DG09","DG09","DG09_2",8.4930063568166
"DG14","DG14","DG14_2",8.57731476319955
"DG15","DG15","DG15_2",8.52097129543015
"DG16","DG16","DG16_2",8.58558557510614
"DG17","DG17","DG17_2",8.49360374953776
"DG18","DG18","DG18_2",8.44323998707255
"DG19","DG19","DG19_2",8.41008560214726
"DG21","DG21","DG21_2",8.67537456775138
"DG22","DG22","DG22_2",8.67782277820486
"DG23","DG23","DG23_2",8.6554717675989
"DG24","DG24","DG24_2",8.4598444522075
"DG25","DG25","DG25_2",8.37972528747502
"DG26","DG26","DG26_2",8.39493591650473
"DG27","DG27","DG27_2",8.30732938039205
"DG28","DG28","DG28_2",8.37885518422479
"DG29","DG29","DG29_2",8.44923604920032
"DG30","DG30","DG30_2",8.6510351131897
"DG31","DG31","DG31_2",8.674303145913
"DG32","DG32","DG32_2",8.67846314205647
"DG33","DG33","DG33_2",8.56410053175973
"DG34","DG34","DG34_2",8.32848955034308
"DG35","DG35","DG35_2",8.19096383435898
"DG36","DG36","DG36_2",8.21955370033745
"DG37","DG37","DG37_2",8.2566750333415
"DG38","DG38","DG38_2",8.19949798665839
"DG39","DG39","DG39_2",8.3526315966677
"DG40","DG40","DG40_2",8.69239435643786
"DG41","DG41","DG41_2",8.56788859247802
"DG42","DG42","DG42_2",8.62000075774998
"DG43","DG43","DG43_2",8.42109329840239
"DG44","DG44","DG44_2",8.4382545396618
"DG45","DG45","DG45_2",8.25302821633974
"DG46","DG46","DG46_2",8.13565327095005
"DG47","DG47","DG47_2",8.12879996688076
"DG48","DG48","DG48_2",8.14838479579876
"DG49","DG49","DG49_2",8.29222963355962
"DG50","DG50","DG50_2",8.65405854749346
"DG51","DG51","DG51_2",8.57309908017582
"DG52","DG52","DG52_2",8.32638217163951
"DG53","DG53","DG53_2",8.27201836038144
"DG54","DG54","DG54_2",8.4260395671776
"DG55","DG55","DG55_2",8.43183825814082
"DG56","DG56","DG56_2",8.26599299153352
"DG57","DG57","DG57_2",8.14520195568495
"DG58","DG58","DG58_2",8.33601531644966
"DG59","DG59","DG59_2",8.37276776947953
"DG60","DG60","DG60_2",8.6191065784672
"DG61","DG61","DG61_2",8.3465135463896
"DG62","DG62","DG62_2",8.30983479894107
"DG63","DG63","DG63_2",8.39459431227871
"DG64","DG64","DG64_2",8.42854592564162
"DG65","DG65","DG65_2",8.43171682543867
"DG66","DG66","DG66_2",8.39102580530053
"DG67","DG67","DG67_2",8.3057584953168
"DG68","DG68","DG68_2",8.44728096347261
"DG69","DG69","DG69_2",8.42416271634784
"DG70","DG70","DG70_2",8.60715663605733
"DG71","DG71","DG71_2",8.38568303218474
"DG72","DG72","DG72_2",8.35572541944683
"DG73","DG73","DG73_2",8.37330495386765
"DG74","DG74","DG74_2",8.34206974548862
"DG75","DG75","DG75_2",8.31754154412089
"DG76","DG76","DG76_2",8.37453929593457
"DG77","DG77","DG77_2",8.42512692264484
"DG78","DG78","DG78_2",8.47057104908051
"DG79","DG79","DG79_2",8.47635153641121
"DG80","DG80","DG80_2",8.53835904654714
"DG81","DG81","DG81_2",8.34324697984155
"DG82","DG82","DG82_2",8.27129573110292
"DG83","DG83","DG83_2",8.24873300933615
"DG84","DG84","DG84_2",8.199573141981
"DG85","DG85","DG85_2",8.19454241499799
"DG86","DG86","DG86_2",8.32601745898306
"DG87","DG87","DG87_2",8.43186935209872
"DG88","DG88","DG88_2",8.48700193991798
"DG89","DG89","DG89_2",8.5115734693697
"DG90","DG90","DG90_2",8.47534225173156
"DG91","DG91","DG91_2",8.21347368132226
"DG92","DG92","DG92_2",8.18430012505539
"DG93","DG93","DG93_2",8.07799765892337
"DG94","DG94","DG94_2",8.11575244651408
"DG95","DG95","DG95_2",8.17996518807904
"DG96","DG96","DG96_2",8.32518701781516
"DG97","DG97","DG97_2",8.44456782834333
"DG98","DG98","DG98_2",8.47148646200427
"DG99","DG99","DG99_2",8.48058687259693
"DH06","DH06","DH06_2",8.80693209657132
"DH07","DH07","DH07_2",8.79428165441341
"DH08","DH08","DH08_2",8.76296324357751
"DH09","DH09","DH09_2",8.64754277947043
"DH16","DH16","DH16_2",8.83518470130563
"DH17","DH17","DH17_2",8.72634783269785
"DH18","DH18","DH18_2",8.69909281684008
"DH19","DH19","DH19_2",8.66108245793244
"DH25","DH25","DH25_2",8.85003933763254
"DH26","DH26","DH26_2",8.78330378211002
"DH27","DH27","DH27_2",8.61094920994564
"DH28","DH28","DH28_2",8.57682683688626
"DH29","DH29","DH29_2",8.68759851785602
"DH36","DH36","DH36_2",8.80474023302408
"DH37","DH37","DH37_2",8.67060924576838
"DH38","DH38","DH38_2",8.75488191046692
"DH49","DH49","DH49_2",8.70784088719885
"DH57","DH57","DH57_2",8.73065178555679
"DH58","DH58","DH58_2",8.71821630982649
"DH59","DH59","DH59_2",8.70227721446459
"DH66","DH66","DH66_2",8.63855912080134
"DH67","DH67","DH67_2",8.66557620533158
"DH69","DH69","DH69_2",8.6842247364932
"DH75","DH75","DH75_2",8.69437513222505
"DH76","DH76","DH76_2",8.63370337513826
"DH77","DH77","DH77_2",8.71334678298839
"DH78","DH78","DH78_2",8.70136132767667
"DH79","DH79","DH79_2",8.68023912934297
"DH85","DH85","DH85_2",8.71162471097004
"DH86","DH86","DH86_2",8.70283463886323
"DH87","DH87","DH87_2",8.72349244319955
"DH88","DH88","DH88_2",8.69780870883991
"DH89","DH89","DH89_2",8.66822075063315
"DH95","DH95","DH95_2",8.73220947838771
"DH96","DH96","DH96_2",8.73082767295306
"DH97","DH97","DH97_2",8.7075333050478
"DH98","DH98","DH98_2",8.67210098332519
"DH99","DH99","DH99_2",8.64034164649074
"EB01","EB01","EB01_2",8.26063128549159
"EB02","EB02","EB02_2",8.28197264408706
"EB03","EB03","EB03_2",8.23212361145741
"EB04","EB04","EB04_2",8.2249812580316
"EB05","EB05","EB05_2",8.26875007152557
"EB06","EB06","EB06_2",8.26827062249366
"EB07","EB07","EB07_2",8.21986411469701
"EB08","EB08","EB08_2",8.19675472237062
"EB09","EB09","EB09_2",8.23021413893922
"EB10","EB10","EB10_2",8.22128912985087
"EB11","EB11","EB11_2",8.23340680555879
"EB12","EB12","EB12_2",8.24754062701449
"EB13","EB13","EB13_2",8.25053922574789
"EB14","EB14","EB14_2",8.30624985694885
"ED00","ED00","ED00_2",8.22119414544715
"ED01","ED01","ED01_2",8.200473451711
"ED02","ED02","ED02_2",8.19490886339039
"ED03","ED03","ED03_2",8.32571075780604
"ED10","ED10","ED10_2",8.27490046626816
"ED11","ED11","ED11_2",8.16420549608097
"ED12","ED12","ED12_2",8.15019682376488
"ED13","ED13","ED13_2",8.22986972383178
"ED20","ED20","ED20_2",8.3144790238456
"ED21","ED21","ED21_2",8.23301171155078
"ED22","ED22","ED22_2",8.2351745235759
"ED23","ED23","ED23_2",8.31953483746619
"ED30","ED30","ED30_2",8.32655657850336
"ED31","ED31","ED31_2",8.28860674415988
"ED32","ED32","ED32_2",8.31691338073186
"ED41","ED41","ED41_2",8.33300590959968
"EE04","EE04","EE04_2",8.37680050972473
"EE05","EE05","EE05_2",8.30181676989041
"EE06","EE06","EE06_2",8.23764535198015
"EE07","EE07","EE07_2",8.24728023232567
"EE08","EE08","EE08_2",8.21773822991793
"EE09","EE09","EE09_2",8.33040151012034
"EE14","EE14","EE14_2",8.39055809033654
"EE15","EE15","EE15_2",8.26179812059022
"EE16","EE16","EE16_2",8.32808198538957
"EE17","EE17","EE17_2",8.27666010026384
"EE18","EE18","EE18_2",8.20845470699548
"EE19","EE19","EE19_2",8.24956602278537
"EE20","EE20","EE20_2",8.41217415635638
"EE24","EE24","EE24_2",8.3801097869873
"EE26","EE26","EE26_2",8.36136696704519
"EE27","EE27","EE27_2",8.24968657699019
"EE28","EE28","EE28_2",8.23031274492025
"EE29","EE29","EE29_2",8.18433365619745
"EE38","EE38","EE38_2",8.27597372111635
"EE39","EE39","EE39_2",8.27034667057344
"EE81","EE81","EE81_2",8.40308257854638
"EE90","EE90","EE90_2",8.3518403373161
"EE91","EE91","EE91_2",8.37043334643042
"EF00","EF00","EF00_2",8.46671684633956
"EF01","EF01","EF01_2",8.4560747616914
"EF02","EF02","EF02_2",8.45231141253011
"EF06","EF06","EF06_2",8.39436787201576
"EF07","EF07","EF07_2",8.36180490409298
"EF08","EF08","EF08_2",8.39007962933804
"EF09","EF09","EF09_2",8.4106557116173
"EF10","EF10","EF10_2",8.41800842960375
"EF11","EF11","EF11_2",8.42561963549635
"EF19","EF19","EF19_2",8.41370616609653
"EF20","EF20","EF20_2",8.47198893791105
"EF35","EF35","EF35_2",8.37425458789214
"EF44","EF44","EF44_2",8.40882193766591
"EF45","EF45","EF45_2",8.31205020597545
"EF53","EF53","EF53_2",8.39676154883087
"EF54","EF54","EF54_2",8.36056098192586
"EF55","EF55","EF55_2",8.3329529990537
"EF60","EF60","EF60_2",8.477439420424
"EF61","EF61","EF61_2",8.46272238863811
"EF63","EF63","EF63_2",8.36797171977306
"EF64","EF64","EF64_2",8.37158118756779
"EF65","EF65","EF65_2",8.40131153550891
"EF66","EF66","EF66_2",8.43742806190856
"EF68","EF68","EF68_2",8.38848088456485
"EF69","EF69","EF69_2",8.39519451961072
"EF70","EF70","EF70_2",8.4333821386036
"EF71","EF71","EF71_2",8.44599212595936
"EF72","EF72","EF72_2",8.38426744941578
"EF73","EF73","EF73_2",8.30739432523527
"EF74","EF74","EF74_2",8.35217168276962
"EF75","EF75","EF75_2",8.43715842003714
"EF76","EF76","EF76_2",8.43331878052646
"EF78","EF78","EF78_2",8.40135299591104
"EF79","EF79","EF79_2",8.39909131198163
"EF80","EF80","EF80_2",8.39571383783312
"EF81","EF81","EF81_2",8.41684632735134
"EF82","EF82","EF82_2",8.40383312216101
"EF83","EF83","EF83_2",8.25012171819323
"EF84","EF84","EF84_2",8.38788552769465
"EF85","EF85","EF85_2",8.39304908323954
"EF86","EF86","EF86_2",8.39457938393882
"EF87","EF87","EF87_2",8.39556706556035
"EF90","EF90","EF90_2",8.28654450959895
"EF91","EF91","EF91_2",8.26127542230553
"EF92","EF92","EF92_2",8.24822800021781
"EF93","EF93","EF93_2",8.30866677704935
"EF94","EF94","EF94_2",8.21861970539478
"EF95","EF95","EF95_2",8.25219838906684
"EF96","EF96","EF96_2",8.38525765229347
"EF97","EF97","EF97_2",8.26124254002046
"EF98","EF98","EF98_2",8.41916731033773
"EG00","EG00","EG00_2",8.49171210989672
"EG01","EG01","EG01_2",8.1989951664858
"EG02","EG02","EG02_2",8.11212285133456
"EG03","EG03","EG03_2",7.99631280982754
"EG04","EG04","EG04_2",8.11804487930135
"EG05","EG05","EG05_2",8.21927306894749
"EG06","EG06","EG06_2",8.36502835047457
"EG07","EG07","EG07_2",8.43075403457087
"EG08","EG08","EG08_2",8.44913097312954
"EG09","EG09","EG09_2",8.46885817391563
"EG10","EG10","EG10_2",8.51906617647517
"EG11","EG11","EG11_2",8.28900500221589
"EG12","EG12","EG12_2",8.22283734706987
"EG13","EG13","EG13_2",8.10842529283682
"EG14","EG14","EG14_2",8.20832887913374
"EG15","EG15","EG15_2",8.31203916160005
"EG16","EG16","EG16_2",8.44060784285067
"EG17","EG17","EG17_2",8.44590615113959
"EG18","EG18","EG18_2",8.47901527898439
"EG19","EG19","EG19_2",8.45831259969475
"EG21","EG21","EG21_2",8.50713606937956
"EG22","EG22","EG22_2",8.43606812381942
"EG23","EG23","EG23_2",8.42051235200485
"EG24","EG24","EG24_2",8.3895236799536
"EG25","EG25","EG25_2",8.44526898661981
"EG26","EG26","EG26_2",8.46930225941578
"EG27","EG27","EG27_2",8.45787905047106
"EG30","EG30","EG30_2",8.57746165747681
"EG31","EG31","EG31_2",8.58773262497676
"EG33","EG33","EG33_2",8.57369772864371
"EG34","EG34","EG34_2",8.55653852062877
"EG35","EG35","EG35_2",8.5505511153011
"EG36","EG36","EG36_2",8.53438481146351
"EG40","EG40","EG40_2",8.56597831156499
"EG41","EG41","EG41_2",8.5540405493471
"EG42","EG42","EG42_2",8.54978615692169
"EG44","EG44","EG44_2",8.56953151716627
"EG46","EG46","EG46_2",8.5179235142637
"EG67","EG67","EG67_2",8.4962248008962
"EG72","EG72","EG72_2",8.5703021120427
"EG73","EG73","EG73_2",8.56565347048695
"EG74","EG74","EG74_2",8.54959332636718
"EG76","EG76","EG76_2",8.48612739459707
"EG77","EG77","EG77_2",8.49201791772716
"EG78","EG78","EG78_2",8.48575332954914
"EG79","EG79","EG79_2",8.44865416062432
"EG83","EG83","EG83_2",8.55542270256086
"EG84","EG84","EG84_2",8.53458828507276
"EG85","EG85","EG85_2",8.48736364375337
"EG86","EG86","EG86_2",8.42982331755
"EG87","EG87","EG87_2",8.47921567149729
"EG88","EG88","EG88_2",8.47028476940096
"EG89","EG89","EG89_2",8.41226467521337
"EG93","EG93","EG93_2",8.5401697342535
"EG94","EG94","EG94_2",8.51714789277785
"EG95","EG95","EG95_2",8.45030587720374
"EG96","EG96","EG96_2",8.43050471299753
"EG97","EG97","EG97_2",8.33001576121975
"EG98","EG98","EG98_2",8.28857745953709
"EG99","EG99","EG99_2",8.34696767779794
"EH05","EH05","EH05_2",8.74154188378523
"EH06","EH06","EH06_2",8.7122167039221
"EH07","EH07","EH07_2",8.7034671762441
"EH08","EH08","EH08_2",8.65962866179053
"EH09","EH09","EH09_2",8.57055555780483
"EH13","EH13","EH13_2",8.79678526546742
"EH14","EH14","EH14_2",8.75188481315749
"EH15","EH15","EH15_2",8.70359747644414
"EH16","EH16","EH16_2",8.72704732687621
"EH17","EH17","EH17_2",8.69621121933755
"EH18","EH18","EH18_2",8.67504798855385
"EH19","EH19","EH19_2",8.63367114602022
"EH23","EH23","EH23_2",8.78739138693261
"EH24","EH24","EH24_2",8.74918379553959
"EH25","EH25","EH25_2",8.6914637258558
"EH26","EH26","EH26_2",8.6636574513125
"EH27","EH27","EH27_2",8.62767056252898
"EH28","EH28","EH28_2",8.61774747940592
"EH36","EH36","EH36_2",8.70393988133368
"EH37","EH37","EH37_2",8.64723049775695
"EH38","EH38","EH38_2",8.60905151910821
"EH39","EH39","EH39_2",8.59311779394466
"EH49","EH49","EH49_2",8.62742812063301
"EH54","EH54","EH54_2",8.76693581261413
"EH55","EH55","EH55_2",8.73639975930182
"EH56","EH56","EH56_2",8.72541875716698
"EH57","EH57","EH57_2",8.70694530685158
"EH63","EH63","EH63_2",8.7804243835938
"EH64","EH64","EH64_2",8.7630158403024
"EH65","EH65","EH65_2",8.72645798044491
"EH66","EH66","EH66_2",8.70310933832492
"EH67","EH67","EH67_2",8.67292254695493
"EH68","EH68","EH68_2",8.67685678726062
"EH73","EH73","EH73_2",8.77909958424385
"EH74","EH74","EH74_2",8.7528943976924
"EH75","EH75","EH75_2",8.72416080981221
"EH76","EH76","EH76_2",8.68205629525997
"EH77","EH77","EH77_2",8.66757712000754
"EH78","EH78","EH78_2",8.66276415722223
"EH83","EH83","EH83_2",8.78703001867603
"EH84","EH84","EH84_2",8.74614698117958
"EH85","EH85","EH85_2",8.71938708683892
"EH86","EH86","EH86_2",8.67202225419347
"EH87","EH87","EH87_2",8.62990042705613
"EH88","EH88","EH88_2",8.63741088262704
"EH92","EH92","EH92_2",8.80103171553519
"EH93","EH93","EH93_2",8.78407905553439
"EH94","EH94","EH94_2",8.73252756317333
"EH95","EH95","EH95_2",8.69278455591489
"EH96","EH96","EH96_2",8.65343512116906
"EH97","EH97","EH97_2",8.63078354492179
"EH98","EH98","EH98_2",8.62636795682812
"FE00","FE00","FE00_2",8.38328080605351
"FE10","FE10","FE10_2",8.35176303821438
"FE20","FE20","FE20_2",8.36989231177874
"FE30","FE30","FE30_2",8.39922559435725
"FE40","FE40","FE40_2",8.40520942064419
"FE41","FE41","FE41_2",8.42487364771209
"FE50","FE50","FE50_2",8.40804138940189
"FE51","FE51","FE51_2",8.39908954861483
"FE60","FE60","FE60_2",8.41546779319863
"FE61","FE61","FE61_2",8.41049132797965
"FE62","FE62","FE62_2",8.3921110446618
"FE70","FE70","FE70_2",8.4106940215465
"FE71","FE71","FE71_2",8.39765250726966
"FE72","FE72","FE72_2",8.39576804429654
"FE73","FE73","FE73_2",8.41517600198183
"FE80","FE80","FE80_2",8.40676128293957
"FE81","FE81","FE81_2",8.43428218567608
"FE82","FE82","FE82_2",8.39070464685483
"FE83","FE83","FE83_2",8.3450987091086
"FE90","FE90","FE90_2",8.4160433856235
"FE91","FE91","FE91_2",8.4426259101042
"FE92","FE92","FE92_2",8.32219762191182
"FE93","FE93","FE93_2",8.37672824871289
"FE94","FE94","FE94_2",8.40776888066902
"FF00","FF00","FF00_2",8.29961623771137
"FF01","FF01","FF01_2",8.21367761324872
"FF02","FF02","FF02_2",8.2626539518116
"FF03","FF03","FF03_2",8.1549193433972
"FF04","FF04","FF04_2",8.29095586507032
"FF05","FF05","FF05_2",8.37092433307282
"FF06","FF06","FF06_2",8.36665131684881
"FF07","FF07","FF07_2",8.25437684085598
"FF08","FF08","FF08_2",8.25719719000459
"FF10","FF10","FF10_2",8.26345820230589
"FF11","FF11","FF11_2",8.26113196551178
"FF12","FF12","FF12_2",8.26911439713227
"FF13","FF13","FF13_2",8.1580484669446
"FF14","FF14","FF14_2",8.35934320036677
"FF15","FF15","FF15_2",8.38325345541425
"FF16","FF16","FF16_2",8.44163150782523
"FF17","FF17","FF17_2",8.3175549138161
"FF18","FF18","FF18_2",8.28195267370262
"FF19","FF19","FF19_2",8.40176230992146
"FF20","FF20","FF20_2",8.26139458814781
"FF21","FF21","FF21_2",8.26046071203726
"FF22","FF22","FF22_2",8.28234838560868
"FF23","FF23","FF23_2",8.17566559270288
"FF24","FF24","FF24_2",8.3349657651565
"FF25","FF25","FF25_2",8.41022940301956
"FF26","FF26","FF26_2",8.43675270072993
"FF27","FF27","FF27_2",8.22878918297165
"FF28","FF28","FF28_2",8.31896620453229
"FF29","FF29","FF29_2",8.32152625099489
"FF30","FF30","FF30_2",8.2519989585637
"FF31","FF31","FF31_2",8.23980176626229
"FF32","FF32","FF32_2",8.2598783340382
"FF33","FF33","FF33_2",8.10847330192645
"FF34","FF34","FF34_2",8.2852247842442
"FF35","FF35","FF35_2",8.36674643721282
"FF36","FF36","FF36_2",8.33511829369703
"FF37","FF37","FF37_2",8.41476150858977
"FF38","FF38","FF38_2",8.27180062212596
"FF39","FF39","FF39_2",8.32430781592966
"FF40","FF40","FF40_2",8.28734869027563
"FF41","FF41","FF41_2",8.16363302708371
"FF42","FF42","FF42_2",8.22708637971264
"FF43","FF43","FF43_2",8.18122737786655
"FF44","FF44","FF44_2",8.28054196863092
"FF45","FF45","FF45_2",8.35472922421795
"FF46","FF46","FF46_2",8.41125075170196
"FF47","FF47","FF47_2",8.40578267608925
"FF48","FF48","FF48_2",8.38338979814298
"FF49","FF49","FF49_2",8.41214819134595
"FF50","FF50","FF50_2",8.21461946121838
"FF51","FF51","FF51_2",8.03426359037148
"FF52","FF52","FF52_2",8.0762880830084
"FF53","FF53","FF53_2",8.20726712080997
"FF54","FF54","FF54_2",8.31576408159944
"FF55","FF55","FF55_2",8.38492140148617
"FF56","FF56","FF56_2",8.42626647835882
"FF57","FF57","FF57_2",8.43940122459052
"FF60","FF60","FF60_2",8.21830947956516
"FF61","FF61","FF61_2",8.03702752262285
"FF62","FF62","FF62_2",8.06664188891194
"FF63","FF63","FF63_2",8.1555497844726
"FF64","FF64","FF64_2",8.29464460566607
"FF65","FF65","FF65_2",8.35877948321754
"FF66","FF66","FF66_2",8.31477012553202
"FF67","FF67","FF67_2",8.3154343120547
"FF68","FF68","FF68_2",8.44097919988523
"FF69","FF69","FF69_2",8.42317841199521
"FF70","FF70","FF70_2",8.25003677175559
"FF71","FF71","FF71_2",8.16535027142626
"FF72","FF72","FF72_2",8.2551093149647
"FF73","FF73","FF73_2",8.30766151809944
"FF74","FF74","FF74_2",8.42868543283212
"FF75","FF75","FF75_2",8.44013365724184
"FF76","FF76","FF76_2",8.39729629665844
"FF77","FF77","FF77_2",8.36633218296849
"FF78","FF78","FF78_2",8.3829247306516
"FF79","FF79","FF79_2",8.4243222795974
"FF80","FF80","FF80_2",8.28523417418867
"FF81","FF81","FF81_2",8.23767968650693
"FF82","FF82","FF82_2",8.26744557770087
"FF83","FF83","FF83_2",8.24062641772366
"FF84","FF84","FF84_2",8.38994874807491
"FF85","FF85","FF85_2",8.46024551868256
"FF86","FF86","FF86_2",8.44287330680281
"FF87","FF87","FF87_2",8.43327923108715
"FF88","FF88","FF88_2",8.41794349352433
"FF89","FF89","FF89_2",8.41236973224175
"FF90","FF90","FF90_2",8.36695064547695
"FF91","FF91","FF91_2",8.34706796787183
"FF92","FF92","FF92_2",8.26455185906585
"FF93","FF93","FF93_2",8.18791500202635
