bioregion,effect_direction,variable_label,n_supported_species,weighted_dependency,mean_species_weight,total_weighted_dependency,dependency_share,raw_tiles,tile_n,remainder,tile_within_variable,tile_id,tile_col,tile_row
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,16,26,6,8
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,17,27,7,8
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,18,28,8,8
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,19,29,9,8
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,20,30,10,8
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,21,31,1,7
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,22,32,2,7
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,23,33,3,7
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,24,34,4,7
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,25,35,5,7
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,26,36,6,7
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,27,37,7,7
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,28,38,8,7
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,29,39,9,7
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,30,40,10,7
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,31,41,1,6
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,32,42,2,6
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,33,43,3,6
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,34,44,4,6
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,35,45,5,6
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,36,46,6,6
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,37,47,7,6
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,38,48,8,6
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,39,49,9,6
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,40,50,10,6
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,41,51,1,5
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,42,52,2,5
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,43,53,3,5
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,44,54,4,5
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,45,55,5,5
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,46,56,6,5
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,47,57,7,5
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,48,58,8,5
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,49,59,9,5
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,50,60,10,5
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,51,61,1,4
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,52,62,2,4
Cluster 2,Negative,Precipitation,66,0.003862059964138876,0.006200475283254014,0.007221297183723947,0.5348152646097376,53.48152646097376,53,0.48152646097376106,53,63,3,4
Cluster 2,Negative,Land-use heterogeneity,3,1.1454838875088492e-4,0.01221932857730847,0.007221297183723947,0.015862577849456893,1.5862577849456894,2,0.5862577849456894,1,64,4,4
Cluster 2,Negative,Land-use heterogeneity,3,1.1454838875088492e-4,0.01221932857730847,0.007221297183723947,0.015862577849456893,1.5862577849456894,2,0.5862577849456894,2,65,5,4
Cluster 2,Negative,Urban (% coverage),33,5.973494223595961e-4,0.0013186881225415454,0.007221297183723947,0.08272051504900804,8.272051504900805,8,0.272051504900805,1,66,6,4
Cluster 2,Negative,Urban (% coverage),33,5.973494223595961e-4,0.0013186881225415454,0.007221297183723947,0.08272051504900804,8.272051504900805,8,0.272051504900805,2,67,7,4
Cluster 2,Negative,Urban (% coverage),33,5.973494223595961e-4,0.0013186881225415454,0.007221297183723947,0.08272051504900804,8.272051504900805,8,0.272051504900805,3,68,8,4
Cluster 2,Negative,Urban (% coverage),33,5.973494223595961e-4,0.0013186881225415454,0.007221297183723947,0.08272051504900804,8.272051504900805,8,0.272051504900805,4,69,9,4
Cluster 2,Negative,Urban (% coverage),33,5.973494223595961e-4,0.0013186881225415454,0.007221297183723947,0.08272051504900804,8.272051504900805,8,0.272051504900805,5,70,10,4
Cluster 2,Negative,Urban (% coverage),33,5.973494223595961e-4,0.0013186881225415454,0.007221297183723947,0.08272051504900804,8.272051504900805,8,0.272051504900805,6,71,1,3
Cluster 2,Negative,Urban (% coverage),33,5.973494223595961e-4,0.0013186881225415454,0.007221297183723947,0.08272051504900804,8.272051504900805,8,0.272051504900805,7,72,2,3
Cluster 2,Negative,Urban (% coverage),33,5.973494223595961e-4,0.0013186881225415454,0.007221297183723947,0.08272051504900804,8.272051504900805,8,0.272051504900805,8,73,3,3
Cluster 2,Negative,Cropland (% coverage),31,0.0010798939804713321,0.0013170688658055278,0.007221297183723947,0.1495429357076317,14.95429357076317,15,0.9542935707631699,1,74,4,3
Cluster 2,Negative,Cropland (% coverage),31,0.0010798939804713321,0.0013170688658055278,0.007221297183723947,0.1495429357076317,14.95429357076317,15,0.9542935707631699,2,75,5,3
Cluster 2,Negative,Cropland (% coverage),31,0.0010798939804713321,0.0013170688658055278,0.007221297183723947,0.1495429357076317,14.95429357076317,15,0.9542935707631699,3,76,6,3
Cluster 2,Negative,Cropland (% coverage),31,0.0010798939804713321,0.0013170688658055278,0.007221297183723947,0.1495429357076317,14.95429357076317,15,0.9542935707631699,4,77,7,3
Cluster 2,Negative,Cropland (% coverage),31,0.0010798939804713321,0.0013170688658055278,0.007221297183723947,0.1495429357076317,14.95429357076317,15,0.9542935707631699,5,78,8,3
Cluster 2,Negative,Cropland (% coverage),31,0.0010798939804713321,0.0013170688658055278,0.007221297183723947,0.1495429357076317,14.95429357076317,15,0.9542935707631699,6,79,9,3
Cluster 2,Negative,Cropland (% coverage),31,0.0010798939804713321,0.0013170688658055278,0.007221297183723947,0.1495429357076317,14.95429357076317,15,0.9542935707631699,7,80,10,3
Cluster 2,Negative,Cropland (% coverage),31,0.0010798939804713321,0.0013170688658055278,0.007221297183723947,0.1495429357076317,14.95429357076317,15,0.9542935707631699,8,81,1,2
Cluster 2,Negative,Cropland (% coverage),31,0.0010798939804713321,0.0013170688658055278,0.007221297183723947,0.1495429357076317,14.95429357076317,15,0.9542935707631699,9,82,2,2
Cluster 2,Negative,Cropland (% coverage),31,0.0010798939804713321,0.0013170688658055278,0.007221297183723947,0.1495429357076317,14.95429357076317,15,0.9542935707631699,10,83,3,2
Cluster 2,Negative,Cropland (% coverage),31,0.0010798939804713321,0.0013170688658055278,0.007221297183723947,0.1495429357076317,14.95429357076317,15,0.9542935707631699,11,84,4,2
Cluster 2,Negative,Cropland (% coverage),31,0.0010798939804713321,0.0013170688658055278,0.007221297183723947,0.1495429357076317,14.95429357076317,15,0.9542935707631699,12,85,5,2
Cluster 2,Negative,Cropland (% coverage),31,0.0010798939804713321,0.0013170688658055278,0.007221297183723947,0.1495429357076317,14.95429357076317,15,0.9542935707631699,13,86,6,2
Cluster 2,Negative,Cropland (% coverage),31,0.0010798939804713321,0.0013170688658055278,0.007221297183723947,0.1495429357076317,14.95429357076317,15,0.9542935707631699,14,87,7,2
Cluster 2,Negative,Cropland (% coverage),31,0.0010798939804713321,0.0013170688658055278,0.007221297183723947,0.1495429357076317,14.95429357076317,15,0.9542935707631699,15,88,8,2
Cluster 2,Negative,Pasture (% coverage),8,1.806119935921338e-4,0.006588587207571029,0.007221297183723947,0.02501101796491833,2.5011017964918327,3,0.5011017964918327,1,89,9,2
Cluster 2,Negative,Pasture (% coverage),8,1.806119935921338e-4,0.006588587207571029,0.007221297183723947,0.02501101796491833,2.5011017964918327,3,0.5011017964918327,2,90,10,2
Cluster 2,Negative,Pasture (% coverage),8,1.806119935921338e-4,0.006588587207571029,0.007221297183723947,0.02501101796491833,2.5011017964918327,3,0.5011017964918327,3,91,1,1
Cluster 2,Negative,Forest (% coverage),24,5.191170046175255e-4,0.0014507801790164118,0.007221297183723947,0.07188694654300631,7.188694654300631,7,0.18869465430063137,1,92,2,1
Cluster 2,Negative,Forest (% coverage),24,5.191170046175255e-4,0.0014507801790164118,0.007221297183723947,0.07188694654300631,7.188694654300631,7,0.18869465430063137,2,93,3,1
Cluster 2,Negative,Forest (% coverage),24,5.191170046175255e-4,0.0014507801790164118,0.007221297183723947,0.07188694654300631,7.188694654300631,7,0.18869465430063137,3,94,4,1
Cluster 2,Negative,Forest (% coverage),24,5.191170046175255e-4,0.0014507801790164118,0.007221297183723947,0.07188694654300631,7.188694654300631,7,0.18869465430063137,4,95,5,1
Cluster 2,Negative,Forest (% coverage),24,5.191170046175255e-4,0.0014507801790164118,0.007221297183723947,0.07188694654300631,7.188694654300631,7,0.18869465430063137,5,96,6,1
Cluster 2,Negative,Forest (% coverage),24,5.191170046175255e-4,0.0014507801790164118,0.007221297183723947,0.07188694654300631,7.188694654300631,7,0.18869465430063137,6,97,7,1
Cluster 2,Negative,Forest (% coverage),24,5.191170046175255e-4,0.0014507801790164118,0.007221297183723947,0.07188694654300631,7.188694654300631,7,0.18869465430063137,7,98,8,1
Cluster 2,Negative,Grass/Shrubland (% coverage),6,1.138409285755108e-4,0.0014449483662443425,0.007221297183723947,0.015764609277138797,1.5764609277138797,2,0.5764609277138797,1,99,9,1
Cluster 2,Negative,Grass/Shrubland (% coverage),6,1.138409285755108e-4,0.0014449483662443425,0.007221297183723947,0.015764609277138797,1.5764609277138797,2,0.5764609277138797,2,100,10,1
Cluster 3,Positive,Temperature,66,0.0035290280688502827,0.004779690110026353,0.03709314235958959,0.0951396361796221,9.51396361796221,10,0.5139636179622098,1,1,1,10
Cluster 3,Positive,Temperature,66,0.0035290280688502827,0.004779690110026353,0.03709314235958959,0.0951396361796221,9.51396361796221,10,0.5139636179622098,2,2,2,10
Cluster 3,Positive,Temperature,66,0.0035290280688502827,0.004779690110026353,0.03709314235958959,0.0951396361796221,9.51396361796221,10,0.5139636179622098,3,3,3,10
Cluster 3,Positive,Temperature,66,0.0035290280688502827,0.004779690110026353,0.03709314235958959,0.0951396361796221,9.51396361796221,10,0.5139636179622098,4,4,4,10
Cluster 3,Positive,Temperature,66,0.0035290280688502827,0.004779690110026353,0.03709314235958959,0.0951396361796221,9.51396361796221,10,0.5139636179622098,5,5,5,10
Cluster 3,Positive,Temperature,66,0.0035290280688502827,0.004779690110026353,0.03709314235958959,0.0951396361796221,9.51396361796221,10,0.5139636179622098,6,6,6,10
Cluster 3,Positive,Temperature,66,0.0035290280688502827,0.004779690110026353,0.03709314235958959,0.0951396361796221,9.51396361796221,10,0.5139636179622098,7,7,7,10
Cluster 3,Positive,Temperature,66,0.0035290280688502827,0.004779690110026353,0.03709314235958959,0.0951396361796221,9.51396361796221,10,0.5139636179622098,8,8,8,10
Cluster 3,Positive,Temperature,66,0.0035290280688502827,0.004779690110026353,0.03709314235958959,0.0951396361796221,9.51396361796221,10,0.5139636179622098,9,9,9,10
Cluster 3,Positive,Temperature,66,0.0035290280688502827,0.004779690110026353,0.03709314235958959,0.0951396361796221,9.51396361796221,10,0.5139636179622098,10,10,10,10
Cluster 3,Positive,Precipitation,21,7.920820856905317e-4,0.0023202615131574177,0.03709314235958959,0.021353868540225113,2.1353868540225114,2,0.13538685402251138,1,11,1,9
Cluster 3,Positive,Precipitation,21,7.920820856905317e-4,0.0023202615131574177,0.03709314235958959,0.021353868540225113,2.1353868540225114,2,0.13538685402251138,2,12,2,9
Cluster 3,Positive,Land-use heterogeneity,54,0.002278466860207915,0.0048743985044000255,0.03709314235958959,0.06142555510988864,6.142555510988864,6,0.14255551098886432,1,13,3,9
Cluster 3,Positive,Land-use heterogeneity,54,0.002278466860207915,0.0048743985044000255,0.03709314235958959,0.06142555510988864,6.142555510988864,6,0.14255551098886432,2,14,4,9
Cluster 3,Positive,Land-use heterogeneity,54,0.002278466860207915,0.0048743985044000255,0.03709314235958959,0.06142555510988864,6.142555510988864,6,0.14255551098886432,3,15,5,9
Cluster 3,Positive,Land-use heterogeneity,54,0.002278466860207915,0.0048743985044000255,0.03709314235958959,0.06142555510988864,6.142555510988864,6,0.14255551098886432,4,16,6,9
Cluster 3,Positive,Land-use heterogeneity,54,0.002278466860207915,0.0048743985044000255,0.03709314235958959,0.06142555510988864,6.142555510988864,6,0.14255551098886432,5,17,7,9
Cluster 3,Positive,Land-use heterogeneity,54,0.002278466860207915,0.0048743985044000255,0.03709314235958959,0.06142555510988864,6.142555510988864,6,0.14255551098886432,6,18,8,9
Cluster 3,Positive,Urban (% coverage),59,0.006487565225728814,0.010611780336685575,0.03709314235958959,0.17489931596619238,17.489931596619236,17,0.48993159661923613,1,19,9,9
Cluster 3,Positive,Urban (% coverage),59,0.006487565225728814,0.010611780336685575,0.03709314235958959,0.17489931596619238,17.489931596619236,17,0.48993159661923613,2,20,10,9
Cluster 3,Positive,Urban (% coverage),59,0.006487565225728814,0.010611780336685575,0.03709314235958959,0.17489931596619238,17.489931596619236,17,0.48993159661923613,3,21,1,8
Cluster 3,Positive,Urban (% coverage),59,0.006487565225728814,0.010611780336685575,0.03709314235958959,0.17489931596619238,17.489931596619236,17,0.48993159661923613,4,22,2,8
Cluster 3,Positive,Urban (% coverage),59,0.006487565225728814,0.010611780336685575,0.03709314235958959,0.17489931596619238,17.489931596619236,17,0.48993159661923613,5,23,3,8
Cluster 3,Positive,Urban (% coverage),59,0.006487565225728814,0.010611780336685575,0.03709314235958959,0.17489931596619238,17.489931596619236,17,0.48993159661923613,6,24,4,8
Cluster 3,Positive,Urban (% coverage),59,0.006487565225728814,0.010611780336685575,0.03709314235958959,0.17489931596619238,17.489931596619236,17,0.48993159661923613,7,25,5,8
Cluster 3,Positive,Urban (% coverage),59,0.006487565225728814,0.010611780336685575,0.03709314235958959,0.17489931596619238,17.489931596619236,17,0.48993159661923613,8,26,6,8
Cluster 3,Positive,Urban (% coverage),59,0.006487565225728814,0.010611780336685575,0.03709314235958959,0.17489931596619238,17.489931596619236,17,0.48993159661923613,9,27,7,8
Cluster 3,Positive,Urban (% coverage),59,0.006487565225728814,0.010611780336685575,0.03709314235958959,0.17489931596619238,17.489931596619236,17,0.48993159661923613,10,28,8,8
Cluster 3,Positive,Urban (% coverage),59,0.006487565225728814,0.010611780336685575,0.03709314235958959,0.17489931596619238,17.489931596619236,17,0.48993159661923613,11,29,9,8
Cluster 3,Positive,Urban (% coverage),59,0.006487565225728814,0.010611780336685575,0.03709314235958959,0.17489931596619238,17.489931596619236,17,0.48993159661923613,12,30,10,8
Cluster 3,Positive,Urban (% coverage),59,0.006487565225728814,0.010611780336685575,0.03709314235958959,0.17489931596619238,17.489931596619236,17,0.48993159661923613,13,31,1,7
Cluster 3,Positive,Urban (% coverage),59,0.006487565225728814,0.010611780336685575,0.03709314235958959,0.17489931596619238,17.489931596619236,17,0.48993159661923613,14,32,2,7
Cluster 3,Positive,Urban (% coverage),59,0.006487565225728814,0.010611780336685575,0.03709314235958959,0.17489931596619238,17.489931596619236,17,0.48993159661923613,15,33,3,7
Cluster 3,Positive,Urban (% coverage),59,0.006487565225728814,0.010611780336685575,0.03709314235958959,0.17489931596619238,17.489931596619236,17,0.48993159661923613,16,34,4,7
Cluster 3,Positive,Urban (% coverage),59,0.006487565225728814,0.010611780336685575,0.03709314235958959,0.17489931596619238,17.489931596619236,17,0.48993159661923613,17,35,5,7
Cluster 3,Positive,Cropland (% coverage),59,0.007837678716181363,0.011125803295876138,0.03709314235958959,0.21129724303756944,21.129724303756944,21,0.12972430375694444,1,36,6,7
Cluster 3,Positive,Cropland (% coverage),59,0.007837678716181363,0.011125803295876138,0.03709314235958959,0.21129724303756944,21.129724303756944,21,0.12972430375694444,2,37,7,7
Cluster 3,Positive,Cropland (% coverage),59,0.007837678716181363,0.011125803295876138,0.03709314235958959,0.21129724303756944,21.129724303756944,21,0.12972430375694444,3,38,8,7
Cluster 3,Positive,Cropland (% coverage),59,0.007837678716181363,0.011125803295876138,0.03709314235958959,0.21129724303756944,21.129724303756944,21,0.12972430375694444,4,39,9,7
Cluster 3,Positive,Cropland (% coverage),59,0.007837678716181363,0.011125803295876138,0.03709314235958959,0.21129724303756944,21.129724303756944,21,0.12972430375694444,5,40,10,7
Cluster 3,Positive,Cropland (% coverage),59,0.007837678716181363,0.011125803295876138,0.03709314235958959,0.21129724303756944,21.129724303756944,21,0.12972430375694444,6,41,1,6
Cluster 3,Positive,Cropland (% coverage),59,0.007837678716181363,0.011125803295876138,0.03709314235958959,0.21129724303756944,21.129724303756944,21,0.12972430375694444,7,42,2,6
Cluster 3,Positive,Cropland (% coverage),59,0.007837678716181363,0.011125803295876138,0.03709314235958959,0.21129724303756944,21.129724303756944,21,0.12972430375694444,8,43,3,6
Cluster 3,Positive,Cropland (% coverage),59,0.007837678716181363,0.011125803295876138,0.03709314235958959,0.21129724303756944,21.129724303756944,21,0.12972430375694444,9,44,4,6
Cluster 3,Positive,Cropland (% coverage),59,0.007837678716181363,0.011125803295876138,0.03709314235958959,0.21129724303756944,21.129724303756944,21,0.12972430375694444,10,45,5,6
Cluster 3,Positive,Cropland (% coverage),59,0.007837678716181363,0.011125803295876138,0.03709314235958959,0.21129724303756944,21.129724303756944,21,0.12972430375694444,11,46,6,6
Cluster 3,Positive,Cropland (% coverage),59,0.007837678716181363,0.011125803295876138,0.03709314235958959,0.21129724303756944,21.129724303756944,21,0.12972430375694444,12,47,7,6
Cluster 3,Positive,Cropland (% coverage),59,0.007837678716181363,0.011125803295876138,0.03709314235958959,0.21129724303756944,21.129724303756944,21,0.12972430375694444,13,48,8,6
Cluster 3,Positive,Cropland (% coverage),59,0.007837678716181363,0.011125803295876138,0.03709314235958959,0.21129724303756944,21.129724303756944,21,0.12972430375694444,14,49,9,6
Cluster 3,Positive,Cropland (% coverage),59,0.007837678716181363,0.011125803295876138,0.03709314235958959,0.21129724303756944,21.129724303756944,21,0.12972430375694444,15,50,10,6
Cluster 3,Positive,Cropland (% coverage),59,0.007837678716181363,0.011125803295876138,0.03709314235958959,0.21129724303756944,21.129724303756944,21,0.12972430375694444,16,51,1,5
Cluster 3,Positive,Cropland (% coverage),59,0.007837678716181363,0.011125803295876138,0.03709314235958959,0.21129724303756944,21.129724303756944,21,0.12972430375694444,17,52,2,5
Cluster 3,Positive,Cropland (% coverage),59,0.007837678716181363,0.011125803295876138,0.03709314235958959,0.21129724303756944,21.129724303756944,21,0.12972430375694444,18,53,3,5
Cluster 3,Positive,Cropland (% coverage),59,0.007837678716181363,0.011125803295876138,0.03709314235958959,0.21129724303756944,21.129724303756944,21,0.12972430375694444,19,54,4,5
Cluster 3,Positive,Cropland (% coverage),59,0.007837678716181363,0.011125803295876138,0.03709314235958959,0.21129724303756944,21.129724303756944,21,0.12972430375694444,20,55,5,5
Cluster 3,Positive,Cropland (% coverage),59,0.007837678716181363,0.011125803295876138,0.03709314235958959,0.21129724303756944,21.129724303756944,21,0.12972430375694444,21,56,6,5
Cluster 3,Positive,Pasture (% coverage),33,7.057223257840566e-4,0.005970795103830925,0.03709314235958959,0.01902568186169345,1.9025681861693449,2,0.9025681861693449,1,57,7,5
Cluster 3,Positive,Pasture (% coverage),33,7.057223257840566e-4,0.005970795103830925,0.03709314235958959,0.01902568186169345,1.9025681861693449,2,0.9025681861693449,2,58,8,5
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,1,59,9,5
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,2,60,10,5
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,3,61,1,4
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,4,62,2,4
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,5,63,3,4
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,6,64,4,4
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,7,65,5,4
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,8,66,6,4
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,9,67,7,4
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,10,68,8,4
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,11,69,9,4
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,12,70,10,4
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,13,71,1,3
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,14,72,2,3
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,15,73,3,3
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,16,74,4,3
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,17,75,5,3
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,18,76,6,3
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,19,77,7,3
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,20,78,8,3
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,21,79,9,3
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,22,80,10,3
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,23,81,1,2
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,24,82,2,2
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,25,83,3,2
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,26,84,4,2
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,27,85,5,2
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,28,86,6,2
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,29,87,7,2
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,30,88,8,2
