response,response_label,atlas,period,bandwidth,bandwidth_value,survey,site,X,Y,predictor,driver_label,coefficient,local_se,local_t,abs_local_t,local_r2,direction,supported,dominant_driver,direction_plot
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF01_1,DF01,552500.0434295452,6157499.903279973,perc_forest,Forest (% coverage),4.052879569234198,0.7929980542328379,5.1108316692593085,5.1108316692593085,0.17456565210548033,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF04_1,DF04,552500.0484365653,6172499.866101065,perc_forest,Forest (% coverage),3.379300150385663,0.7781148995626396,4.342932068625198,4.342932068625198,0.16656229236202902,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF05_1,DF05,552500.0248900052,6177499.8923083795,perc_forest,Forest (% coverage),3.198136432481356,0.7720303105457562,4.142501128253061,4.142501128253061,0.16642707056187558,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF06_1,DF06,552500.0201864875,6182499.845409598,prec_breeding,Precipitation,-2.0654683245654315,0.5117127968319094,-4.0363820044232925,4.0363820044232925,0.1675910130575413,Negative,TRUE,Precipitation,Negative
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF07_1,DF07,552500.0322634379,6187499.836667846,prec_breeding,Precipitation,-2.1092595074033498,0.5202841593512796,-4.054052904538352,4.054052904538352,0.1695541364176371,Negative,TRUE,Precipitation,Negative
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF08_1,DF08,552499.9978258526,6192499.865300811,prec_breeding,Precipitation,-2.1701587039713446,0.5319711064916494,-4.079467244534287,4.079467244534287,0.17183039626159777,Negative,TRUE,Precipitation,Negative
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF09_1,DF09,552500.0427085381,6197499.8215051675,prec_breeding,Precipitation,-2.2612439214974094,0.546076812220504,-4.140889836179909,4.140889836179909,0.17420833721764015,Negative,TRUE,Precipitation,Negative
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF10_1,DF10,557500.0539540383,6152499.913491488,perc_forest,Forest (% coverage),4.458664916010584,0.810666015700847,5.500002256978694,5.500002256978694,0.1780182858503864,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF14_1,DF14,557500.0426793615,6172499.947726307,perc_forest,Forest (% coverage),3.4725122495944367,0.7747133959677863,4.482318580868878,4.482318580868878,0.16261774220594538,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF15_1,DF15,557500.0018913269,6177499.856621167,perc_forest,Forest (% coverage),3.286926950178732,0.7670310285435793,4.2852594326201805,4.2852594326201805,0.16177972843575697,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF16_1,DF16,557500.0236227086,6182499.915863126,perc_forest,Forest (% coverage),3.1130613050746154,0.7589810526475694,4.101632437615219,4.101632437615219,0.16210508368043022,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF17_1,DF17,557499.9860512931,6187499.789903091,perc_forest,Forest (% coverage),2.9521637349796213,0.7511235847399755,3.930330234540037,3.930330234540037,0.16314951847918766,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF18_1,DF18,557500.0093904075,6192499.814239048,perc_forest,Forest (% coverage),2.8022347013420874,0.7443974034504083,3.7644337397648813,3.7644337397648813,0.16448327162617835,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF19_1,DF19,557500.0331405934,6197499.765436237,prec_breeding,Precipitation,-2.0287972371195506,0.5510142928460274,-3.681932144882614,3.681932144882614,0.16599172277533322,Negative,TRUE,Precipitation,Negative
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF20_1,DF20,562500.08334866,6152499.927340711,perc_forest,Forest (% coverage),4.602752632913152,0.8214399024406555,5.603273738270434,5.603273738270434,0.17730905840570205,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF24_1,DF24,562500.0367152442,6172499.862543065,perc_forest,Forest (% coverage),3.5715378259146098,0.7711500933104013,4.631443161191454,4.631443161191454,0.15936382313663447,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF25_1,DF25,562499.9763535939,6177499.886270679,perc_forest,Forest (% coverage),3.3761877714990103,0.7619880581262027,4.4307620513126675,4.4307620513126675,0.15789588835339227,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF26_1,DF26,562499.9653456258,6182499.837874897,perc_forest,Forest (% coverage),3.19087667974346,0.7529113568937335,4.238050934585415,4.238050934585415,0.15732989513931642,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF27_1,DF27,562500.0011427227,6187499.828616493,perc_forest,Forest (% coverage),3.02418571212577,0.7445777462535655,4.061611735433045,4.061611735433045,0.15748286339820938,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF28_1,DF28,562499.9576474453,6192499.856666409,perc_forest,Forest (% coverage),2.8732876330389034,0.7379016372732806,3.8938626612299903,3.8938626612299903,0.1578997557392302,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF29_1,DF29,562499.9609393289,6197499.812510072,perc_forest,Forest (% coverage),2.733065585060725,0.7327251918395522,3.730000845472767,3.730000845472767,0.1584844372453533,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF30_1,DF30,567500.0600414778,6152499.957596392,perc_forest,Forest (% coverage),4.760037091786526,0.8336672042061658,5.709756924310254,5.709756924310254,0.1771372992760688,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF31_1,DF31,567500.0347013446,6157499.951350236,perc_forest,Forest (% coverage),4.440754179202758,0.8100397012370352,5.48214386581442,5.48214386581442,0.17049360825769927,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF37_1,DF37,567499.9700276025,6187499.839556279,perc_forest,Forest (% coverage),3.089754262059149,0.7394460510442007,4.1784715162059305,4.1784715162059305,0.1528160391453477,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF38_1,DF38,567499.9855262494,6192499.88279332,perc_forest,Forest (% coverage),2.9322082689107702,0.7329591282540182,4.000507198669567,4.000507198669567,0.1522750062188094,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF39_1,DF39,567499.9689031657,6197499.852938899,perc_forest,Forest (% coverage),2.7857643128423484,0.7284877306917695,3.824037379733212,3.824037379733212,0.1519206378717555,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF40_1,DF40,572500.0649841583,6152499.8935916675,perc_forest,Forest (% coverage),4.926335751840562,0.8478587705817611,5.810325873565406,5.810325873565406,0.17779043247822565,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF41_1,DF41,572500.0874127243,6157499.909943095,perc_forest,Forest (% coverage),4.593786823434662,0.8178019039550352,5.617236645229479,5.617236645229479,0.17076815298001422,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF48_1,DF48,572499.9843263607,6192499.890549853,perc_forest,Forest (% coverage),2.9817556529683453,0.729962143840496,4.084808613883255,4.084808613883255,0.14778215797372668,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF49_1,DF49,572499.9503513994,6197499.773365588,perc_forest,Forest (% coverage),2.8285628380692804,0.7262532556441336,3.8947334364243944,3.8947334364243944,0.1464780027535032,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF51_1,DF51,577500.0572356211,6157499.892787818,perc_forest,Forest (% coverage),4.749158802354329,0.8273476292000331,5.740221685225975,5.740221685225975,0.17218474244651646,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF52_1,DF52,577500.0677353318,6162499.979763222,perc_forest,Forest (% coverage),4.4394954812254595,0.8000443324235506,5.549061847331669,5.549061847331669,0.16582604749236382,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF59_1,DF59,577499.9181351293,6197499.795993284,perc_forest,Forest (% coverage),2.8631830506283653,0.7262986523767712,3.9421566338568317,3.9421566338568317,0.14235175262186475,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF60_1,DF60,582500.0903572468,6152499.924879827,perc_forest,Forest (% coverage),5.25770219380204,0.8848968847434869,5.9415987155680154,5.9415987155680154,0.1820353440639436,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF61_1,DF61,582500.0863001315,6157499.901682529,perc_forest,Forest (% coverage),4.898447692041806,0.8392220837139814,5.8368908386725264,5.8368908386725264,0.17465249621686688,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF62_1,DF62,582500.0688732299,6162499.91803773,perc_forest,Forest (% coverage),4.57567703959233,0.8060258861306371,5.67683633779812,5.67683633779812,0.16818199355208,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF70_1,DF70,587500.0815321453,6152499.907091927,perc_forest,Forest (% coverage),5.395868056155379,0.9099378184347076,5.929930536833226,5.929930536833226,0.18570272058756923,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF71_1,DF71,587500.064427627,6157499.934001944,perc_forest,Forest (% coverage),5.03813081240942,0.8546951022276587,5.894652723852221,5.894652723852221,0.17846244194246105,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF72_1,DF72,587500.0831289394,6162499.89047789,perc_forest,Forest (% coverage),4.702157008758026,0.814404444032706,5.773736922989078,5.773736922989078,0.17201536569795048,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF80_1,DF80,592500.1000892023,6152499.904054666,perc_forest,Forest (% coverage),5.494398283818856,0.9405817804177415,5.841489170009888,5.841489170009888,0.19067777334107044,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF81_1,DF81,592500.1360954175,6157499.880622524,perc_forest,Forest (% coverage),5.157328865210967,0.8758554818374951,5.888333146458344,5.888333146458344,0.1838630050662186,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF96_1,DF96,597500.0114531335,6182499.907238431,perc_forest,Forest (% coverage),3.598257566940332,0.7458774418635705,4.824194116864703,4.824194116864703,0.16092073698401302,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF97_1,DF97,597499.9710038947,6187499.863307686,perc_forest,Forest (% coverage),3.3362445777773067,0.7411475013986932,4.501458308206056,4.501458308206056,0.15478693993366674,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DF98_1,DF98,597499.9873134624,6192499.861592982,perc_forest,Forest (% coverage),3.1114337779509853,0.7411538075343294,4.198094574056232,4.198094574056232,0.14856525887096902,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG00_1,DG00,552500.1089325006,6102499.820040352,perc_forest,Forest (% coverage),7.52836860634994,1.361269359779004,5.5304033344085095,5.5304033344085095,0.25418794989885674,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG07_1,DG07,552500.0776589774,6137499.8553233305,perc_forest,Forest (% coverage),5.3897256914759355,0.8877172935055946,6.07144383792718,6.07144383792718,0.19891189049120933,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG08_1,DG08,552500.0980597695,6142499.949654789,perc_forest,Forest (% coverage),4.993014075464876,0.8427494204219692,5.924672215099058,5.924672215099058,0.19180012162949114,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG09_1,DG09,552500.0800114883,6147499.859026643,perc_forest,Forest (% coverage),4.642254307995277,0.8159586937942801,5.6893251377816485,5.6893251377816485,0.18524999080151025,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG14_1,DG14,557500.0859443847,6122499.842967669,perc_forest,Forest (% coverage),6.8593592362609535,1.17901988626332,5.817848635276536,5.817848635276536,0.22336633236823786,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG15_1,DG15,557500.1128352805,6127499.926189727,perc_forest,Forest (% coverage),6.474147382806526,1.0819752539248733,5.9836372036435295,5.9836372036435295,0.2150387166755487,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG16_1,DG16,557500.0859944862,6132499.9357982185,perc_forest,Forest (% coverage),6.017840449356749,0.9876895820141284,6.092845929472066,6.092845929472066,0.20682130880705035,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG17_1,DG17,557500.0682798454,6137499.872589368,perc_forest,Forest (% coverage),5.566808670113729,0.9139270921281253,6.091086168756782,6.091086168756782,0.19887897527251447,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG18_1,DG18,557500.0560698126,6142499.959101104,perc_forest,Forest (% coverage),5.150528574646169,0.8628564661544815,5.969160314230113,5.969160314230113,0.1913027826257658,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG19_1,DG19,557500.051534985,6147499.972744273,perc_forest,Forest (% coverage),4.784021662644834,0.8306524189328531,5.759354398547242,5.759354398547242,0.18430008254264774,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG22_1,DG22,562500.0912223725,6112499.9040538985,perc_forest,Forest (% coverage),7.2966240393910375,1.3180604615928273,5.535879614030253,5.535879614030253,0.24046428678552392,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG23_1,DG23,562500.0828425015,6117499.910760884,perc_forest,Forest (% coverage),7.166280232716328,1.2802947697348084,5.597367420473571,5.597367420473571,0.23233613513081397,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG24_1,DG24,562500.1336018639,6122499.845666463,perc_forest,Forest (% coverage),6.965882723896486,1.2139424317598615,5.738231518769793,5.738231518769793,0.2241026421658438,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG25_1,DG25,562500.112409009,6127499.929512105,perc_forest,Forest (% coverage),6.636413288615275,1.122020901251437,5.914696670278962,5.914696670278962,0.2158562095462524,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG26_1,DG26,562500.085315404,6132499.940609023,perc_forest,Forest (% coverage),6.207313004450203,1.0253872909750623,6.053627794184516,6.053627794184516,0.20764426700893174,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG27_1,DG27,562500.1149576314,6137499.879825633,perc_forest,Forest (% coverage),5.756995949835081,0.9452019744807707,6.090757430968742,6.090757430968742,0.19949928320394833,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG28_1,DG28,562500.0706574302,6142499.967904787,perc_forest,Forest (% coverage),5.327360967315109,0.8869887202054678,6.006120310167017,6.006120310167017,0.19159173245660527,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG29_1,DG29,562500.0814846822,6147499.984051399,perc_forest,Forest (% coverage),4.942739354042346,0.8478208465888293,5.829933734148252,5.829933734148252,0.1841249043336947,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG33_1,DG33,567500.1053109345,6117499.863251292,perc_forest,Forest (% coverage),7.151715140081263,1.3004060769688044,5.4996014450744735,5.4996014450744735,0.23314165060040956,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG34_1,DG34,567500.1228144517,6122499.919391854,perc_forest,Forest (% coverage),7.009599196957038,1.2455394679952139,5.627761606173345,5.627761606173345,0.22515535608789816,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG35_1,DG35,567500.1194090074,6127499.9028383605,perc_forest,Forest (% coverage),6.750762600593099,1.1616326851988783,5.811443399113145,5.811443399113145,0.21705539837830057,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG36_1,DG36,567500.0926647738,6132499.924840984,perc_forest,Forest (% coverage),6.378479777026701,1.0665683824412353,5.980375831531023,5.980375831531023,0.20887817445474793,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG37_1,DG37,567500.1069042278,6137499.875061364,perc_forest,Forest (% coverage),5.946612869340993,0.9805085936580663,6.064824834584531,6.064824834584531,0.20063583796098036,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG38_1,DG38,567500.0944806039,6142499.975064417,perc_forest,Forest (% coverage),5.51640295500044,0.9148613880383722,6.029769129101188,6.029769129101188,0.192432873353985,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG39_1,DG39,567500.0597612784,6147499.890981247,perc_forest,Forest (% coverage),5.117072132484213,0.8674447629499303,5.899017840723969,5.899017840723969,0.18452506226263865,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG41_1,DG41,572500.1270477285,6107499.844195573,perc_forest,Forest (% coverage),7.092613739257956,1.359748936851383,5.216120084404346,5.216120084404346,0.2484343013105545,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG42_1,DG42,572500.1240832573,6112499.841285639,perc_forest,Forest (% coverage),7.080640574255576,1.3353542578094628,5.302443552223195,5.302443552223195,0.24161427781373196,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG43_1,DG43,572500.0844316228,6117499.87702596,perc_forest,Forest (% coverage),7.044363035608805,1.3090150493914179,5.381422496925335,5.381422496925335,0.2342813273845727,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG44_1,DG44,572500.1345045101,6122499.95346573,perc_forest,Forest (% coverage),6.969482568145428,1.2675943117910262,5.498196468157082,5.498196468157082,0.22663921949233173,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG45_1,DG45,572500.0844221165,6127499.956186771,perc_forest,Forest (% coverage),6.7998337068084185,1.1970344859110187,5.680566255059324,5.680566255059324,0.21875755212960196,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG46_1,DG46,572500.123968225,6132499.888275696,perc_forest,Forest (% coverage),6.511098302549404,1.1086201451017395,5.873155319536316,5.873155319536316,0.2106417530184041,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG47_1,DG47,572500.1215920995,6137499.970183186,perc_forest,Forest (% coverage),6.1290926407622095,1.0200890583329871,6.008389748614961,6.008389748614961,0.2023083463116898,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG48_1,DG48,572500.0801946897,6142499.979324352,perc_forest,Forest (% coverage),5.71179707214096,0.9468061412659811,6.032699644832971,6.032699644832971,0.1938363561236974,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG49_1,DG49,572500.0622560608,6147499.916709808,perc_forest,Forest (% coverage),5.301934096150905,0.8900159206696644,5.95712275816553,5.95712275816553,0.1855642138750659,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG51_1,DG51,577500.0918429886,6107499.86185285,perc_forest,Forest (% coverage),6.802645685433585,1.3518391825562068,5.032141228937003,5.032141228937003,0.24872420788446908,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG52_1,DG52,577500.0899779424,6112499.887439063,perc_forest,Forest (% coverage),6.830442382667685,1.3292091749849497,5.138726478279857,5.138726478279857,0.24253909008161573,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG53_1,DG53,577500.1013102453,6117499.841510532,perc_forest,Forest (% coverage),6.842605694316737,1.3074911335107655,5.233385924341641,5.233385924341641,0.23572429022727806,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG54_1,DG54,577500.1209952927,6122499.946588742,perc_forest,Forest (% coverage),6.834815163379639,1.2786327030823315,5.345409316454456,5.345409316454456,0.22844132169730097,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG56_1,DG56,577500.129765069,6132499.940893321,perc_forest,Forest (% coverage),6.576448983077885,1.1492185749501327,5.72253975564505,5.72253975564505,0.21284853358795205,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG57_1,DG57,577500.1151194031,6137499.9413368525,perc_forest,Forest (% coverage),6.276669825933563,1.0634482450150922,5.902186453694779,5.902186453694779,0.2044855665731391,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG58_1,DG58,577500.1070374141,6142499.981399613,perc_forest,Forest (% coverage),5.8948555932305196,0.9834453444732482,5.994085615797912,5.994085615797912,0.19587646602328074,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG59_1,DG59,577500.1065061892,6147499.949774658,perc_forest,Forest (% coverage),5.4854389816658315,0.9161777045791601,5.987308962277717,5.987308962277717,0.1874233779173645,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG60_1,DG60,582500.1033814047,6102499.898955876,perc_forest,Forest (% coverage),6.398674418603467,1.359871096343476,4.705353644039281,4.705353644039281,0.253985839247613,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG61_1,DG61,582500.1087734731,6107499.811257644,perc_forest,Forest (% coverage),6.450558186801679,1.3363045170521004,4.827161851575319,4.827161851575319,0.2492275804318452,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG62_1,DG62,582500.1086388057,6112499.874676149,perc_forest,Forest (% coverage),6.50350988526521,1.3158029080440243,4.942617048120717,4.942617048120717,0.24371939639516266,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG63_1,DG63,582500.106121318,6117499.866638746,perc_forest,Forest (% coverage),6.553104931467199,1.2982448695686115,5.047664801205571,5.047664801205571,0.2374687110273673,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG64_1,DG64,582500.0981873247,6122499.898389105,perc_forest,Forest (% coverage),6.595763726562294,1.2788034434158175,5.157761937944365,5.157761937944365,0.23049167202308798,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG65_1,DG65,582500.1494407246,6127499.859806266,perc_forest,Forest (% coverage),6.602146473423387,1.24342733093809,5.309635962756642,5.309635962756642,0.22308132511038095,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG66_1,DG66,582500.1276752406,6132499.971046642,perc_forest,Forest (% coverage),6.526432344045058,1.18402159258304,5.512088955917697,5.512088955917697,0.21528325142310326,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG67_1,DG67,582500.1017190362,6137499.899436134,perc_forest,Forest (% coverage),6.33934679965211,1.1078479949447975,5.722217153056264,5.722217153056264,0.2070546839008157,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG68_1,DG68,582500.127661447,6142499.979957241,perc_forest,Forest (% coverage),6.0354403034765065,1.0251018861450327,5.887649203508152,5.887649203508152,0.19856862410840279,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG69_1,DG69,582500.0820257012,6147499.987659226,perc_forest,Forest (% coverage),5.648804481242037,0.9470382074960516,5.964706002915503,5.964706002915503,0.1901132023395706,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG70_1,DG70,587500.1040743836,6102499.842870175,perc_forest,Forest (% coverage),5.9915090833196745,1.3369588804298114,4.481446042224947,4.481446042224947,0.25294874533923206,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG71_1,DG71,587500.1277292037,6107499.8022988215,perc_forest,Forest (% coverage),6.060817609989401,1.315147298300562,4.608470562819245,4.608470562819245,0.24922232149814458,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG72_1,DG72,587500.1300347799,6112499.912887864,perc_forest,Forest (% coverage),6.129191477507116,1.296864166640443,4.726163028611493,4.726163028611493,0.2446245092831133,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG73_1,DG73,587500.1165678317,6117499.840793578,perc_forest,Forest (% coverage),6.194682281436545,1.2822188650212913,4.831220667880037,4.831220667880037,0.2390453639764665,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG74_1,DG74,587500.1433676686,6122499.921054047,perc_forest,Forest (% coverage),6.263875579283486,1.269153804713424,4.935473979607912,4.935473979607912,0.23256442317885753,Positive,TRUE,Forest (% coverage),Positive
predicted_richness,Predicted richness,1,1970s,fixed_100km,100000,DG75_1,DG75,587500.1501098787,6127499.929842266,perc_forest,Forest (% coverage),6.329305368537066,1.2495006030017628,5.06546803845611,5.06546803845611,0.2254258410988188,Positive,TRUE,Forest (% coverage),Positive
