response,response_label,atlas,period,survey,site,X,Y,top_predictor,top_driver_label,top_local_t,top_abs_local_t,second_predictor,second_driver_label,second_local_t,second_abs_local_t,t_margin,n_supported_predictors,supported_predictors,top_supported,margin_for_plot,supported_count_label,ambiguity_class
beta_turnover,All-site beta turnover,3,2010s,DB04_3,DB04,552499.6497318089,6372499.74527787,perc_cropland,Cropland (% coverage),-5.320686679584051,5.320686679584051,perc_urban,Urban (% coverage),-3.2629773599336187,3.2629773599336187,2.057709319650432,4,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity; Precipitation,TRUE,2.057709319650432,4,Four or more supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB05_3,DB05,552499.6646834601,6377499.717803373,perc_cropland,Cropland (% coverage),-4.853664040291205,4.853664040291205,perc_urban,Urban (% coverage),-3.1497653099154816,3.1497653099154816,1.7038987303757236,4,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity; Precipitation,TRUE,1.7038987303757236,4,Four or more supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB10_3,DB10,557499.6567160406,6352499.705819401,perc_cropland,Cropland (% coverage),-6.588929405780712,6.588929405780712,perc_urban,Urban (% coverage),-3.2593682352296156,3.2593682352296156,3.329561170551097,4,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity; Precipitation,TRUE,3.329561170551097,4,Four or more supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB11_3,DB11,557499.6898730142,6357499.755865983,perc_cropland,Cropland (% coverage),-6.191827596254108,6.191827596254108,perc_urban,Urban (% coverage),-3.239275117023228,3.239275117023228,2.95255247923088,4,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity; Precipitation,TRUE,2.95255247923088,4,Four or more supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB12_3,DB12,557499.6980993691,6362499.731798036,perc_cropland,Cropland (% coverage),-5.781399564174723,5.781399564174723,perc_urban,Urban (% coverage),-3.1985970325409836,3.1985970325409836,2.5828025316337397,4,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity; Precipitation,TRUE,2.5828025316337397,4,Four or more supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB13_3,DB13,557499.6790873646,6367499.744899912,perc_cropland,Cropland (% coverage),-5.370297784189955,5.370297784189955,perc_urban,Urban (% coverage),-3.135756338971038,3.135756338971038,2.2345414452189165,4,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity; Precipitation,TRUE,2.2345414452189165,4,Four or more supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB14_3,DB14,557499.6920318474,6372499.795985679,perc_cropland,Cropland (% coverage),-4.973254403112981,4.973254403112981,perc_urban,Urban (% coverage),-3.055588074387668,3.055588074387668,1.9176663287253128,4,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity; Precipitation,TRUE,1.9176663287253128,4,Four or more supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB15_3,DB15,557499.6776623846,6377499.772861233,perc_cropland,Cropland (% coverage),-4.601942402145624,4.601942402145624,perc_urban,Urban (% coverage),-2.9596344792988822,2.9596344792988822,1.6423079228467414,3,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity,TRUE,1.6423079228467414,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB16_3,DB16,557499.6934591797,6382499.787658613,perc_cropland,Cropland (% coverage),-4.2567871730921745,4.2567871730921745,perc_urban,Urban (% coverage),-2.848778113462207,2.848778113462207,1.4080090596299675,3,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity,TRUE,1.4080090596299675,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB20_3,DB20,562499.6596629414,6352499.822055593,perc_cropland,Cropland (% coverage),-6.093626794899841,6.093626794899841,perc_urban,Urban (% coverage),-3.046502294036906,3.046502294036906,3.0471245008629344,4,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity; Precipitation,TRUE,3.0471245008629344,4,Four or more supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB21_3,DB21,562499.6778171846,6357499.774650563,perc_cropland,Cropland (% coverage),-5.743213488983345,5.743213488983345,perc_urban,Urban (% coverage),-3.0287359353959253,3.0287359353959253,2.71447755358742,4,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity; Precipitation,TRUE,2.71447755358742,4,Four or more supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB22_3,DB22,562499.6515363256,6362499.764446196,perc_cropland,Cropland (% coverage),-5.398549804880644,5.398549804880644,perc_urban,Urban (% coverage),-2.994863524053023,2.994863524053023,2.403686280827621,4,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity; Precipitation,TRUE,2.403686280827621,4,Four or more supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB23_3,DB23,562499.6400820935,6367499.792328508,perc_cropland,Cropland (% coverage),-5.0690085597897045,5.0690085597897045,perc_urban,Urban (% coverage),-2.9462810138264452,2.9462810138264452,2.1227275459632593,3,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity,TRUE,2.1227275459632593,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB24_3,DB24,562499.6441820732,6372499.746949654,perc_cropland,Cropland (% coverage),-4.762695525054551,4.762695525054551,perc_urban,Urban (% coverage),-2.883471016075624,2.883471016075624,1.8792245089789268,3,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity,TRUE,1.8792245089789268,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB25_3,DB25,562499.6611575983,6377499.739594084,perc_cropland,Cropland (% coverage),-4.456923695567509,4.456923695567509,perc_urban,Urban (% coverage),-2.800105088889506,2.800105088889506,1.6568186066780033,3,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity,TRUE,1.6568186066780033,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB26_3,DB26,562499.6900292314,6382499.770230629,perc_cropland,Cropland (% coverage),-4.137713603418042,4.137713603418042,perc_urban,Urban (% coverage),-2.6908973694113048,2.6908973694113048,1.4468162340067376,3,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity,TRUE,1.4468162340067376,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB30_3,DB30,567499.6474141439,6352499.797047383,perc_cropland,Cropland (% coverage),-5.719831296417376,5.719831296417376,perc_urban,Urban (% coverage),-2.855530639063713,2.855530639063713,2.864300657353663,4,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity; Precipitation,TRUE,2.864300657353663,4,Four or more supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB31_3,DB31,567499.6497347835,6357499.773935058,perc_cropland,Cropland (% coverage),-5.42847902842677,5.42847902842677,perc_urban,Urban (% coverage),-2.847495038977524,2.847495038977524,2.5809839894492455,3,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity,TRUE,2.5809839894492455,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB32_3,DB32,567499.649767541,6362499.788996397,perc_cropland,Cropland (% coverage),-5.156143096924593,5.156143096924593,perc_urban,Urban (% coverage),-2.826803356610357,2.826803356610357,2.3293397403142357,3,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity,TRUE,2.3293397403142357,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB33_3,DB33,567499.6483663965,6367499.730884405,perc_cropland,Cropland (% coverage),-4.892063438709634,4.892063438709634,perc_urban,Urban (% coverage),-2.7896905549919633,2.7896905549919633,2.102372883717671,3,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity,TRUE,2.102372883717671,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB34_3,DB34,567499.6427126657,6372499.710880268,perc_cropland,Cropland (% coverage),-4.618515786582199,4.618515786582199,perc_urban,Urban (% coverage),-2.7293073365322766,2.7293073365322766,1.8892084500499222,3,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity,TRUE,1.8892084500499222,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB35_3,DB35,567499.6318198992,6377499.728951592,perc_cropland,Cropland (% coverage),-4.329703287359063,4.329703287359063,perc_urban,Urban (% coverage),-2.645675100814508,2.645675100814508,1.684028186544555,3,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity,TRUE,1.684028186544555,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB36_3,DB36,567499.676348217,6382499.674741831,perc_cropland,Cropland (% coverage),-4.032976156471769,4.032976156471769,perc_urban,Urban (% coverage),-2.5431555881220587,2.5431555881220587,1.4898205683497108,3,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity,TRUE,1.4898205683497108,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB40_3,DB40,572499.6344654928,6352499.8530826,perc_cropland,Cropland (% coverage),-5.471581955975486,5.471581955975486,hh,Land-use heterogeneity,-2.762373222296402,2.762373222296402,2.709208733679084,3,Cropland (% coverage); Land-use heterogeneity; Urban (% coverage),TRUE,2.709208733679084,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB41_3,DB41,572499.6216895938,6357499.864695008,perc_cropland,Cropland (% coverage),-5.2257128072681045,5.2257128072681045,perc_urban,Urban (% coverage),-2.6930093299151356,2.6930093299151356,2.532703477352969,3,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity,TRUE,2.532703477352969,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB42_3,DB42,572499.5906535387,6362499.80320541,perc_cropland,Cropland (% coverage),-4.988213504044361,4.988213504044361,perc_urban,Urban (% coverage),-2.6766377488102764,2.6766377488102764,2.3115757552340845,3,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity,TRUE,2.3115757552340845,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB43_3,DB43,572499.5984189146,6367499.780956781,perc_cropland,Cropland (% coverage),-4.744927344855712,4.744927344855712,perc_urban,Urban (% coverage),-2.639414432012792,2.639414432012792,2.1055129128429195,3,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity,TRUE,2.1055129128429195,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB44_3,DB44,572499.5838254265,6372499.796851205,perc_cropland,Cropland (% coverage),-4.486385596406655,4.486385596406655,perc_urban,Urban (% coverage),-2.579348995282375,2.579348995282375,1.9070366011242799,3,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity,TRUE,1.9070366011242799,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB45_3,DB45,572499.6077339851,6377499.740606079,perc_cropland,Cropland (% coverage),-4.216376726568042,4.216376726568042,perc_urban,Urban (% coverage),-2.5015010806717246,2.5015010806717246,1.714875645896317,3,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity,TRUE,1.714875645896317,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB46_3,DB46,572499.6071544627,6382499.722435604,perc_cropland,Cropland (% coverage),-3.9385216755939183,3.9385216755939183,perc_urban,Urban (% coverage),-2.4070717810706896,2.4070717810706896,1.5314498945232287,3,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity,TRUE,1.5314498945232287,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB50_3,DB50,577499.5802886165,6352499.877413118,perc_cropland,Cropland (% coverage),-5.283508742012542,5.283508742012542,hh,Land-use heterogeneity,-2.816088792651037,2.816088792651037,2.4674199493615054,3,Cropland (% coverage); Land-use heterogeneity; Urban (% coverage),TRUE,2.4674199493615054,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB51_3,DB51,577499.5553473757,6357499.82287266,perc_cropland,Cropland (% coverage),-5.064518408104989,5.064518408104989,hh,Land-use heterogeneity,-2.7294534931448258,2.7294534931448258,2.3350649149601637,3,Cropland (% coverage); Land-use heterogeneity; Urban (% coverage),TRUE,2.3350649149601637,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB52_3,DB52,577499.5523310879,6362499.807698655,perc_cropland,Cropland (% coverage),-4.841659880682153,4.841659880682153,hh,Land-use heterogeneity,-2.6395643848079944,2.6395643848079944,2.2020954958741585,3,Cropland (% coverage); Land-use heterogeneity; Urban (% coverage),TRUE,2.2020954958741585,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB53_3,DB53,577499.5700187528,6367499.831857608,perc_cropland,Cropland (% coverage),-4.611292764818414,4.611292764818414,hh,Land-use heterogeneity,-2.541649569411702,2.541649569411702,2.069643195406712,3,Cropland (% coverage); Land-use heterogeneity; Urban (% coverage),TRUE,2.069643195406712,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB54_3,DB54,577499.5493575014,6372499.782863706,perc_cropland,Cropland (% coverage),-4.367895205373258,4.367895205373258,perc_urban,Urban (% coverage),-2.440099491409084,2.440099491409084,1.9277957139641737,3,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity,TRUE,1.9277957139641737,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB55_3,DB55,577499.5492296974,6377499.66181914,perc_cropland,Cropland (% coverage),-4.111352822914861,4.111352822914861,perc_urban,Urban (% coverage),-2.366719802673549,2.366719802673549,1.7446330202413116,3,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity,TRUE,1.7446330202413116,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB56_3,DB56,577499.5641771164,6382499.691316109,perc_cropland,Cropland (% coverage),-3.846905894461084,3.846905894461084,perc_urban,Urban (% coverage),-2.2794588264554108,2.2794588264554108,1.5674470680056731,3,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity,TRUE,1.5674470680056731,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB57_3,DB57,577499.537492288,6387499.64755162,perc_cropland,Cropland (% coverage),-3.5752426477595254,3.5752426477595254,perc_urban,Urban (% coverage),-2.184373768496853,2.184373768496853,1.3908688792626722,3,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity,TRUE,1.3908688792626722,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB60_3,DB60,582499.5631405126,6352499.870773819,perc_cropland,Cropland (% coverage),-5.128407740214853,5.128407740214853,hh,Land-use heterogeneity,-2.862873537774169,2.862873537774169,2.265534202440684,3,Cropland (% coverage); Land-use heterogeneity; Urban (% coverage),TRUE,2.265534202440684,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB61_3,DB61,582499.5248312382,6357499.871828571,perc_cropland,Cropland (% coverage),-4.923125737987009,4.923125737987009,hh,Land-use heterogeneity,-2.768996930496323,2.768996930496323,2.154128807490686,3,Cropland (% coverage); Land-use heterogeneity; Urban (% coverage),TRUE,2.154128807490686,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB62_3,DB62,582499.4927491389,6362499.801014301,perc_cropland,Cropland (% coverage),-4.710851282836983,4.710851282836983,hh,Land-use heterogeneity,-2.6713093977693134,2.6713093977693134,2.0395418850676696,3,Cropland (% coverage); Land-use heterogeneity; Urban (% coverage),TRUE,2.0395418850676696,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB63_3,DB63,582499.5234498292,6367499.770816479,perc_cropland,Cropland (% coverage),-4.489418691456184,4.489418691456184,hh,Land-use heterogeneity,-2.567368499794227,2.567368499794227,1.9220501916619575,3,Cropland (% coverage); Land-use heterogeneity; Urban (% coverage),TRUE,1.9220501916619575,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB64_3,DB64,582499.4955886239,6372499.778775646,perc_cropland,Cropland (% coverage),-4.254985089713132,4.254985089713132,hh,Land-use heterogeneity,-2.4562304450200654,2.4562304450200654,1.7987546446930662,3,Cropland (% coverage); Land-use heterogeneity; Urban (% coverage),TRUE,1.7987546446930662,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB65_3,DB65,582499.4702860015,6377499.714756137,perc_cropland,Cropland (% coverage),-4.009921629759002,4.009921629759002,hh,Land-use heterogeneity,-2.3388508993534147,2.3388508993534147,1.671070730405587,3,Cropland (% coverage); Land-use heterogeneity; Urban (% coverage),TRUE,1.671070730405587,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB66_3,DB66,582499.5038627629,6382499.691246823,perc_cropland,Cropland (% coverage),-3.759135963825357,3.759135963825357,hh,Land-use heterogeneity,-2.2107607904549424,2.2107607904549424,1.5483751733704145,3,Cropland (% coverage); Land-use heterogeneity; Urban (% coverage),TRUE,1.5483751733704145,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB67_3,DB67,582499.4776775325,6387499.594470724,perc_cropland,Cropland (% coverage),-3.5063570179452928,3.5063570179452928,perc_urban,Urban (% coverage),-2.0960482921900283,2.0960482921900283,1.4103087257552644,3,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity,TRUE,1.4103087257552644,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB68_3,DB68,582499.4481154357,6392499.536917151,perc_cropland,Cropland (% coverage),-3.258180883669233,3.258180883669233,perc_urban,Urban (% coverage),-2.028565048916353,2.028565048916353,1.22961583475288,2,Cropland (% coverage); Urban (% coverage),TRUE,1.22961583475288,2,Two supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB70_3,DB70,587499.5384229121,6352499.942973814,perc_cropland,Cropland (% coverage),-4.993598814353998,4.993598814353998,hh,Land-use heterogeneity,-2.8956495642794025,2.8956495642794025,2.0979492500745955,3,Cropland (% coverage); Land-use heterogeneity; Urban (% coverage),TRUE,2.0979492500745955,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB71_3,DB71,587499.4899705768,6357499.898755164,perc_cropland,Cropland (% coverage),-4.795235589325857,4.795235589325857,hh,Land-use heterogeneity,-2.7945987515991124,2.7945987515991124,2.000636837726745,3,Cropland (% coverage); Land-use heterogeneity; Urban (% coverage),TRUE,2.000636837726745,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB72_3,DB72,587499.4900431393,6362499.784009084,perc_cropland,Cropland (% coverage),-4.587417044452493,4.587417044452493,hh,Land-use heterogeneity,-2.69077467048369,2.69077467048369,1.8966423739688025,3,Cropland (% coverage); Land-use heterogeneity; Urban (% coverage),TRUE,1.8966423739688025,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB73_3,DB73,587499.4724052523,6367499.8200299665,perc_cropland,Cropland (% coverage),-4.371665006255319,4.371665006255319,hh,Land-use heterogeneity,-2.5810469072016997,2.5810469072016997,1.7906180990536193,3,Cropland (% coverage); Land-use heterogeneity; Urban (% coverage),TRUE,1.7906180990536193,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB74_3,DB74,587499.4405852477,6372499.784163884,perc_cropland,Cropland (% coverage),-4.146536960643922,4.146536960643922,hh,Land-use heterogeneity,-2.4636943933489728,2.4636943933489728,1.6828425672949492,3,Cropland (% coverage); Land-use heterogeneity; Urban (% coverage),TRUE,1.6828425672949492,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB75_3,DB75,587499.4508390957,6377499.788968703,perc_cropland,Cropland (% coverage),-3.915687030048235,3.915687030048235,hh,Land-use heterogeneity,-2.335779833798841,2.335779833798841,1.579907196249394,3,Cropland (% coverage); Land-use heterogeneity; Urban (% coverage),TRUE,1.579907196249394,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB77_3,DB77,587499.4197526195,6387499.582648063,perc_cropland,Cropland (% coverage),-3.4484003311900406,3.4484003311900406,perc_urban,Urban (% coverage),-2.033877332012252,2.033877332012252,1.4145229991777888,3,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity,TRUE,1.4145229991777888,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB78_3,DB78,587499.3735523641,6392499.482754864,perc_cropland,Cropland (% coverage),-3.213123897118694,3.213123897118694,perc_urban,Urban (% coverage),-1.9781817558786312,1.9781817558786312,1.2349421412400627,2,Cropland (% coverage); Urban (% coverage),TRUE,1.2349421412400627,2,Two supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB79_3,DB79,587499.3020525747,6397499.533405255,perc_cropland,Cropland (% coverage),-2.9771190721647636,2.9771190721647636,perc_urban,Urban (% coverage),-1.9147448012550023,1.9147448012550023,1.0623742709097612,1,Cropland (% coverage),TRUE,1.0623742709097612,1,One supported predictor
beta_turnover,All-site beta turnover,3,2010s,DB80_3,DB80,592499.4685152426,6352499.8696485795,perc_cropland,Cropland (% coverage),-4.865913329927232,4.865913329927232,hh,Land-use heterogeneity,-2.914154725157203,2.914154725157203,1.951758604770029,3,Cropland (% coverage); Land-use heterogeneity; Urban (% coverage),TRUE,1.951758604770029,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB81_3,DB81,592499.4687914647,6357499.903263027,perc_cropland,Cropland (% coverage),-4.671644119046034,4.671644119046034,hh,Land-use heterogeneity,-2.80715733269463,2.80715733269463,1.8644867863514039,3,Cropland (% coverage); Land-use heterogeneity; Urban (% coverage),TRUE,1.8644867863514039,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB82_3,DB82,592499.4395459738,6362499.8651057985,perc_cropland,Cropland (% coverage),-4.468138499444701,4.468138499444701,hh,Land-use heterogeneity,-2.695423481684543,2.695423481684543,1.7727150177601585,3,Cropland (% coverage); Land-use heterogeneity; Urban (% coverage),TRUE,1.7727150177601585,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB83_3,DB83,592499.43704912,6367499.867802329,perc_cropland,Cropland (% coverage),-4.26079835838885,4.26079835838885,hh,Land-use heterogeneity,-2.577329055105733,2.577329055105733,1.6834693032831165,3,Cropland (% coverage); Land-use heterogeneity; Urban (% coverage),TRUE,1.6834693032831165,3,Three supported predictors
beta_turnover,All-site beta turnover,3,2010s,DB89_3,DB89,592499.276854376,6397499.389086184,perc_cropland,Cropland (% coverage),-2.950417870902616,2.950417870902616,perc_urban,Urban (% coverage),-1.881665598839299,1.881665598839299,1.0687522720633171,1,Cropland (% coverage),TRUE,1.0687522720633171,1,One supported predictor
beta_turnover,All-site beta turnover,3,2010s,DC00_3,DC00,552499.7981343176,6302499.822003722,perc_cropland,Cropland (% coverage),-9.556321792807514,9.556321792807514,hh,Land-use heterogeneity,-4.104258272232112,4.104258272232112,5.452063520575402,7,Cropland (% coverage); Land-use heterogeneity; Urban (% coverage); Grass/Shrubland (% coverage); Forest (% coverage); Pasture (% coverage); Temperature,TRUE,5.452063520575402,7,Four or more supported predictors
beta_turnover,All-site beta turnover,3,2010s,DC01_3,DC01,552499.82723216,6307499.828336293,perc_cropland,Cropland (% coverage),-9.48698401179323,9.48698401179323,hh,Land-use heterogeneity,-3.921379842100321,3.921379842100321,5.565604169692908,7,Cropland (% coverage); Land-use heterogeneity; Urban (% coverage); Grass/Shrubland (% coverage); Forest (% coverage); Pasture (% coverage); Temperature,TRUE,5.565604169692908,7,Four or more supported predictors
beta_turnover,All-site beta turnover,3,2010s,DC02_3,DC02,552499.7944827778,6312499.871378481,perc_cropland,Cropland (% coverage),-9.365853388244355,9.365853388244355,hh,Land-use heterogeneity,-3.752776132427683,3.752776132427683,5.613077255816672,6,Cropland (% coverage); Land-use heterogeneity; Urban (% coverage); Grass/Shrubland (% coverage); Forest (% coverage); Pasture (% coverage),TRUE,5.613077255816672,6,Four or more supported predictors
beta_turnover,All-site beta turnover,3,2010s,DC03_3,DC03,552499.7615257066,6317499.840557125,perc_cropland,Cropland (% coverage),-9.204564481453517,9.204564481453517,perc_urban,Urban (% coverage),-3.673062188887451,3.673062188887451,5.531502292566065,7,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity; Grass/Shrubland (% coverage); Forest (% coverage); Pasture (% coverage); Precipitation,TRUE,5.531502292566065,7,Four or more supported predictors
beta_turnover,All-site beta turnover,3,2010s,DC04_3,DC04,552499.7262227507,6322499.847153073,perc_cropland,Cropland (% coverage),-9.019768628764076,9.019768628764076,perc_urban,Urban (% coverage),-3.646344214385349,3.646344214385349,5.373424414378727,7,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity; Grass/Shrubland (% coverage); Forest (% coverage); Precipitation; Pasture (% coverage),TRUE,5.373424414378727,7,Four or more supported predictors
beta_turnover,All-site beta turnover,3,2010s,DC05_3,DC05,552499.6892463007,6327499.779825433,perc_cropland,Cropland (% coverage),-8.813362889773451,8.813362889773451,perc_urban,Urban (% coverage),-3.61338335973845,3.61338335973845,5.199979530035002,7,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity; Grass/Shrubland (% coverage); Forest (% coverage); Precipitation; Pasture (% coverage),TRUE,5.199979530035002,7,Four or more supported predictors
beta_turnover,All-site beta turnover,3,2010s,DC06_3,DC06,552499.7089843368,6332499.750624621,perc_cropland,Cropland (% coverage),-8.564290378079535,8.564290378079535,perc_urban,Urban (% coverage),-3.5754709913665064,3.5754709913665064,4.988819386713029,7,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity; Grass/Shrubland (% coverage); Precipitation; Forest (% coverage); Pasture (% coverage),TRUE,4.988819386713029,7,Four or more supported predictors
beta_turnover,All-site beta turnover,3,2010s,DC07_3,DC07,552499.6635607927,6337499.75798567,perc_cropland,Cropland (% coverage),-8.2689875525363,8.2689875525363,perc_urban,Urban (% coverage),-3.5395342152979787,3.5395342152979787,4.729453337238322,6,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity; Precipitation; Grass/Shrubland (% coverage); Forest (% coverage),TRUE,4.729453337238322,6,Four or more supported predictors
beta_turnover,All-site beta turnover,3,2010s,DC08_3,DC08,552499.6732267597,6342499.8034165995,perc_cropland,Cropland (% coverage),-7.935534808826722,7.935534808826722,perc_urban,Urban (% coverage),-3.509205253223739,3.509205253223739,4.426329555602983,6,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity; Precipitation; Grass/Shrubland (% coverage); Forest (% coverage),TRUE,4.426329555602983,6,Four or more supported predictors
beta_turnover,All-site beta turnover,3,2010s,DC09_3,DC09,552499.6781305044,6347499.774804628,perc_cropland,Cropland (% coverage),-7.5710005443082125,7.5710005443082125,perc_urban,Urban (% coverage),-3.4892769274502404,3.4892769274502404,4.081723616857972,6,Cropland (% coverage); Urban (% coverage); Land-use heterogeneity; Precipitation; Forest (% coverage); Grass/Shrubland (% coverage),TRUE,4.081723616857972,6,Four or more supported predictors
beta_turnover,All-site beta turnover,3,2010s,DC10_3,DC10,557499.8206087413,6302499.8354761265,perc_cropland,Cropland (% coverage),-8.780126566045656,8.780126566045656,hh,Land-use heterogeneity,-4.036848790563131,4.036848790563131,4.743277775482524,5,Cropland (% coverage); Land-use heterogeneity; Urban (% coverage); Pasture (% coverage); Grass/Shrubland (% coverage),TRUE,4.743277775482524,5,Four or more supported predictors
beta_turnover,All-site beta turnover,3,2010s,DC11_3,DC11,557499.7664055785,6307499.841569215,perc_cropland,Cropland (% coverage),-8.736356421707507,8.736356421707507,hh,Land-use heterogeneity,-3.852377417403909,3.852377417403909,4.8839790043035975,5,Cropland (% coverage); Land-use heterogeneity; Urban (% coverage); Grass/Shrubland (% coverage); Pasture (% coverage),TRUE,4.8839790043035975,5,Four or more supported predictors
beta_turnover,All-site beta turnover,3,2010s,DC12_3,DC12,557499.7547180243,6312499.886004784,perc_cropland,Cropland (% coverage),-8.639007539723668,8.639007539723668,hh,Land-use heterogeneity,-3.6805759492873946,3.6805759492873946,4.958431590436273,5,Cropland (% coverage); Land-use heterogeneity; Urban (% coverage); Grass/Shrubland (% coverage); Pasture (% coverage),TRUE,4.958431590436273,5,Four or more supported predictors
